group_id	items_in_group	lo_value	p	FDR	goodsgrna
RERGL	10	2.0536e-02	8.7311e-02	0.691461	6
CACNA2D4	10	2.0539e-02	8.7316e-02	0.691461	3
DNAAF3	10	2.0569e-02	8.7421e-02	0.691956	4
KRTDAP	10	2.0609e-02	8.7559e-02	0.692554	6
TMEM117	10	2.0652e-02	8.7720e-02	0.693310	6
GPR50	10	2.0653e-02	8.7726e-02	0.693310	7
SIGLEC10	10	2.0667e-02	8.7776e-02	0.693321	5
SLC7A13	10	2.0679e-02	8.7816e-02	0.693321	7
C5orf28	10	2.0690e-02	8.7846e-02	0.693321	6
MIER1	10	2.0702e-02	8.7891e-02	0.693321	6
TINAGL1	10	2.0711e-02	8.7920e-02	0.693321	4
FAR2	10	2.0729e-02	8.7985e-02	0.693321	6
PRB1	10	2.0747e-02	8.8042e-02	0.693321	7
IGSF23	10	2.0748e-02	8.8045e-02	0.693321	3
C11orf54	10	2.0756e-02	8.8079e-02	0.693321	7
ID3	10	2.0767e-02	8.8115e-02	0.693325	4
ULK1	10	2.0790e-02	8.8202e-02	0.693443	4
METTL24	10	2.0809e-02	8.8270e-02	0.693443	6
CDHR3	10	2.0810e-02	8.8271e-02	0.693443	2
PARVB	10	2.0843e-02	8.8404e-02	0.694191	6
ANKRD36	10	2.0858e-02	8.8459e-02	0.694191	7
ERMN	10	2.0865e-02	8.8484e-02	0.694191	7
MTCP1	10	2.0873e-02	8.8518e-02	0.694191	7
CHST9	10	2.0891e-02	8.8578e-02	0.694191	6
SEC14L6	10	2.0941e-02	8.8766e-02	0.694191	6
TAS2R8	10	2.0946e-02	8.8783e-02	0.694191	7
RAB40AL	10	2.0953e-02	8.8809e-02	0.694191	5
RAB40B	10	2.0973e-02	8.8881e-02	0.694191	3
IRX6	10	2.0992e-02	8.8934e-02	0.694191	4
CSGALNACT1	10	2.1006e-02	8.8987e-02	0.694191	7
BCHE	10	2.1019e-02	8.9046e-02	0.694191	7
CENPF	10	2.1077e-02	8.9248e-02	0.694191	6
ZNF611	10	2.1079e-02	8.9253e-02	0.694191	4
SSFA2	10	2.1084e-02	8.9282e-02	0.694191	6
KRCC1	10	2.1093e-02	8.9315e-02	0.694191	7
SLC9B1	10	2.1094e-02	8.9317e-02	0.694191	6
HAAO	10	2.1099e-02	8.9335e-02	0.694191	2
OLFM1	10	2.1109e-02	8.9374e-02	0.694191	4
GLIS3	10	2.1109e-02	8.9374e-02	0.694191	4
CRYGS	10	2.1113e-02	8.9386e-02	0.694191	6
FAP	10	2.1120e-02	8.9409e-02	0.694191	7
SERINC2	10	2.1127e-02	8.9433e-02	0.694191	6
GFPT2	10	2.1145e-02	8.9501e-02	0.694191	6
PDE11A	10	2.1159e-02	8.9549e-02	0.694191	7
UBE2J2	10	2.1188e-02	8.9652e-02	0.694191	7
GPR39	10	2.1190e-02	8.9664e-02	0.694191	2
KLHDC10	10	2.1194e-02	8.9672e-02	0.694191	6
LYPD6	10	2.1197e-02	8.9686e-02	0.694191	7
CPN1	10	2.1223e-02	8.9773e-02	0.694191	5
HNF4G	10	2.1227e-02	8.9790e-02	0.694191	7
IGFL4	10	2.1267e-02	8.9917e-02	0.694191	7
KLF12	10	2.1282e-02	8.9970e-02	0.694191	6
IHH	10	2.1283e-02	8.9976e-02	0.694191	5
IFNA6	10	2.1299e-02	9.0036e-02	0.694191	5
MTL5	10	2.1306e-02	9.0068e-02	0.694191	4
TMEM86A	10	2.1307e-02	9.0072e-02	0.694191	7
C17orf80	10	2.1321e-02	9.0126e-02	0.694191	7
JAKMIP1	10	2.1323e-02	9.0138e-02	0.694191	6
MAGEH1	10	2.1328e-02	9.0160e-02	0.694191	5
ADAMTSL3	10	2.1347e-02	9.0226e-02	0.694191	2
SERPINB10	10	2.1353e-02	9.0247e-02	0.694191	6
NAT16	10	2.1357e-02	9.0261e-02	0.694191	7
MTMR2	10	2.1357e-02	9.0261e-02	0.694191	7
GIMAP2	10	2.1382e-02	9.0357e-02	0.694191	7
PPM1B	10	2.1388e-02	9.0379e-02	0.694191	5
SLC35C2	10	2.1396e-02	9.0398e-02	0.694191	5
MLC1	10	2.1400e-02	9.0409e-02	0.694191	5
BPIFA3	10	2.1400e-02	9.0409e-02	0.694191	5
MAGEB1	10	2.1408e-02	9.0435e-02	0.694191	3
MAP1LC3C	10	2.1416e-02	9.0465e-02	0.694191	7
REEP5	10	2.1419e-02	9.0480e-02	0.694191	5
CDYL	10	2.1426e-02	9.0501e-02	0.694191	5
SPIRE1	10	2.1431e-02	9.0519e-02	0.694191	6
ARHGEF26	10	2.1433e-02	9.0529e-02	0.694191	4
GPM6B	10	2.1447e-02	9.0575e-02	0.694191	6
AP3M1	10	2.1462e-02	9.0626e-02	0.694191	6
POU2F1	10	2.1471e-02	9.0659e-02	0.694191	5
TNFRSF10C	10	2.1472e-02	9.0661e-02	0.694191	7
GNG2	10	2.1494e-02	9.0742e-02	0.694191	7
BCAT2	10	2.1506e-02	9.0781e-02	0.694191	5
ERP27	10	2.1520e-02	9.0837e-02	0.694191	7
FLYWCH2	10	2.1535e-02	9.0888e-02	0.694317	5
ELK3	10	2.1567e-02	9.0983e-02	0.694766	5
ASB17	10	2.1599e-02	9.1098e-02	0.694899	6
IFI44L	10	2.1601e-02	9.1104e-02	0.694899	4
CYP2C18	10	2.1602e-02	9.1106e-02	0.694899	3
EDIL3	10	2.1625e-02	9.1188e-02	0.695048	4
PAX3	10	2.1640e-02	9.1239e-02	0.695048	6
JOSD2	10	2.1652e-02	9.1279e-02	0.695048	3
BIVM	10	2.1652e-02	9.1279e-02	0.695048	6
CMTM4	10	2.1657e-02	9.1302e-02	0.695048	5
CSGALNACT2	10	2.1668e-02	9.1350e-02	0.695147	7
BFSP2	10	2.1686e-02	9.1412e-02	0.695349	6
ZNF48	10	2.1715e-02	9.1510e-02	0.695725	5
PRDX1	10	2.1729e-02	9.1556e-02	0.695725	6
FRZB	10	2.1733e-02	9.1568e-02	0.695725	1
MMP27	10	2.1749e-02	9.1624e-02	0.695881	5
HOXC4	9	2.1758e-02	8.8017e-02	0.693321	3
ATG4B	10	2.1777e-02	9.1725e-02	0.696058	6
PDF	10	2.1783e-02	9.1736e-02	0.696058	7
TSHB	10	2.1812e-02	9.1845e-02	0.696058	7
PNMAL1	10	2.1832e-02	9.1913e-02	0.696058	3
XKR3	10	2.1846e-02	9.1974e-02	0.696058	7
IGSF22	10	2.1847e-02	9.1976e-02	0.696058	4
SLC1A1	10	2.1866e-02	9.2037e-02	0.696058	6
ATP6V0D2	10	2.1868e-02	9.2040e-02	0.696058	7
PRTFDC1	10	2.1882e-02	9.2087e-02	0.696058	6
TXLNB	10	2.1894e-02	9.2128e-02	0.696058	6
RAP1GAP	10	2.1896e-02	9.2136e-02	0.696058	3
SCN4B	10	2.1898e-02	9.2147e-02	0.696058	7
EDN3	10	2.1905e-02	9.2175e-02	0.696058	3
sgHLA-DRA_8	1	2.1913e-02	2.1852e-02	0.478515	1
LDHA	10	2.1915e-02	9.2211e-02	0.696058	4
ABHD12	10	2.1939e-02	9.2298e-02	0.696058	4
CDKN1A	10	2.1940e-02	9.2305e-02	0.696058	5
RBM10	10	2.1943e-02	9.2316e-02	0.696058	7
SSH1	10	2.1956e-02	9.2357e-02	0.696058	7
MAGI2	10	2.1961e-02	9.2373e-02	0.696058	4
TSPY8	5	2.1968e-02	6.9191e-02	0.658724	4
NTN3	10	2.1970e-02	9.2400e-02	0.696058	7
DHRSX	10	2.1980e-02	9.2426e-02	0.696058	7
LOXL4	10	2.1995e-02	9.2479e-02	0.696197	7
TP53BP2	10	2.2006e-02	9.2517e-02	0.696211	6
NTRK3	10	2.2043e-02	9.2648e-02	0.696929	7
BTBD8	10	2.2093e-02	9.2820e-02	0.697679	4
sgKRTAP12-2_1	1	2.2143e-02	2.2083e-02	0.478515	1
SEMA6D	10	2.2148e-02	9.3021e-02	0.697679	7
CLLU1OS	10	2.2154e-02	9.3038e-02	0.697679	6
C17orf107	10	2.2183e-02	9.3137e-02	0.697679	4
TMEM33	10	2.2188e-02	9.3152e-02	0.697679	6
PGBD4	10	2.2207e-02	9.3218e-02	0.697679	7
NPHP3	10	2.2222e-02	9.3257e-02	0.697679	6
CLDN4	10	2.2222e-02	9.3257e-02	0.697679	7
THNSL2	10	2.2225e-02	9.3269e-02	0.697679	4
FAM47C	10	2.2227e-02	9.3275e-02	0.697679	5
RPH3AL	10	2.2264e-02	9.3403e-02	0.698074	6
CEP85L	10	2.2276e-02	9.3443e-02	0.698106	4
sgHLA-DRB1_9	1	2.2289e-02	2.2239e-02	0.478515	1
CES1	10	2.2329e-02	9.3656e-02	0.698460	7
ZDHHC1	10	2.2339e-02	9.3688e-02	0.698460	4
CASP10	10	2.2351e-02	9.3736e-02	0.698460	6
NCAPG	10	2.2357e-02	9.3752e-02	0.698460	1
TDRD9	10	2.2357e-02	9.3752e-02	0.698460	2
ZNF521	10	2.2361e-02	9.3767e-02	0.698460	7
HIST1H2AC	10	2.2369e-02	9.3792e-02	0.698460	5
PAPD7	10	2.2373e-02	9.3810e-02	0.698460	5
AGFG1	10	2.2414e-02	9.3958e-02	0.699126	7
LYZ	9	2.2417e-02	9.0016e-02	0.694191	5
PPP5C	10	2.2452e-02	9.4102e-02	0.699839	7
CCDC103	10	2.2466e-02	9.4155e-02	0.699971	4
TMEM14B	10	2.2497e-02	9.4278e-02	0.700121	5
TMEM43	10	2.2505e-02	9.4310e-02	0.700121	7
PCDHB12	10	2.2505e-02	9.4310e-02	0.700121	7
EEF2K	10	2.2515e-02	9.4340e-02	0.700121	4
RAG1	10	2.2532e-02	9.4402e-02	0.700121	7
C8orf48	10	2.2547e-02	9.4460e-02	0.700121	4
ADIPOQ	10	2.2550e-02	9.4471e-02	0.700121	6
FAM26E	10	2.2555e-02	9.4487e-02	0.700121	7
METTL7A	10	2.2560e-02	9.4500e-02	0.700121	6
GCGR	10	2.2572e-02	9.4546e-02	0.700121	4
C2orf80	10	2.2590e-02	9.4602e-02	0.700121	6
AMPH	10	2.2608e-02	9.4669e-02	0.700121	5
IDNK	10	2.2617e-02	9.4707e-02	0.700121	6
DNAL1	10	2.2621e-02	9.4718e-02	0.700121	7
DLGAP2	10	2.2626e-02	9.4736e-02	0.700121	6
LPAR3	10	2.2648e-02	9.4815e-02	0.700121	6
PMCH	10	2.2670e-02	9.4887e-02	0.700121	6
TLR4	9	2.2671e-02	9.0818e-02	0.694191	6
ARHGEF5	10	2.2677e-02	9.4917e-02	0.700121	6
ZNF556	10	2.2709e-02	9.5022e-02	0.700121	4
NSUN6	10	2.2710e-02	9.5024e-02	0.700121	7
ALDH2	10	2.2711e-02	9.5031e-02	0.700121	7
SNX27	8	2.2722e-02	8.8187e-02	0.693443	6
RUNX2	10	2.2738e-02	9.5117e-02	0.700121	6
PRPSAP1	10	2.2744e-02	9.5143e-02	0.700121	6
GNG4	10	2.2753e-02	9.5182e-02	0.700121	7
KIAA1644	10	2.2757e-02	9.5196e-02	0.700121	6
LEMD2	10	2.2762e-02	9.5209e-02	0.700121	4
LUC7L	10	2.2769e-02	9.5230e-02	0.700121	7
EFNB2	10	2.2779e-02	9.5268e-02	0.700121	6
C6orf52	10	2.2788e-02	9.5303e-02	0.700121	7
ZC3H15	10	2.2822e-02	9.5415e-02	0.700121	7
THRAP3	10	2.2833e-02	9.5452e-02	0.700121	5
CST2	10	2.2853e-02	9.5536e-02	0.700121	6
PGPEP1L	10	2.2872e-02	9.5603e-02	0.700121	6
NUCKS1	10	2.2877e-02	9.5618e-02	0.700121	5
AREG	10	2.2879e-02	9.5627e-02	0.700121	6
SH3KBP1	10	2.2879e-02	9.5627e-02	0.700121	4
PMS1	10	2.2879e-02	9.5627e-02	0.700121	5
PRSS1	10	2.2888e-02	9.5652e-02	0.700121	6
MPC1	10	2.2892e-02	9.5670e-02	0.700121	6
SIX1	10	2.2924e-02	9.5772e-02	0.700605	6
C2orf83	10	2.2949e-02	9.5868e-02	0.700916	7
MTERFD3	10	2.2967e-02	9.5921e-02	0.700916	7
MTMR8	10	2.2967e-02	9.5921e-02	0.700916	7
MAEA	10	2.2985e-02	9.5993e-02	0.700978	6
MAPK9	10	2.3002e-02	9.6056e-02	0.700978	6
PCDH17	10	2.3015e-02	9.6107e-02	0.700978	6
CGA	10	2.3017e-02	9.6116e-02	0.700978	7
SFTPD	10	2.3027e-02	9.6151e-02	0.700978	4
TRIM26	10	2.3032e-02	9.6169e-02	0.700978	7
DAXX	10	2.3035e-02	9.6181e-02	0.700978	3
SRGAP3	10	2.3045e-02	9.6227e-02	0.700978	4
TSPAN11	10	2.3052e-02	9.6250e-02	0.700978	6
SAYSD1	10	2.3068e-02	9.6314e-02	0.701018	7
PPIA	10	2.3082e-02	9.6366e-02	0.701018	6
NHLRC3	10	2.3089e-02	9.6386e-02	0.701018	2
MLXIPL	10	2.3093e-02	9.6398e-02	0.701018	6
GCLC	10	2.3156e-02	9.6629e-02	0.701404	7
ZNF300	10	2.3167e-02	9.6667e-02	0.701404	7
PRLR	10	2.3177e-02	9.6697e-02	0.701404	6
GDI1	10	2.3181e-02	9.6715e-02	0.701404	7
KCNN2	10	2.3195e-02	9.6758e-02	0.701404	7
SUOX	10	2.3195e-02	9.6758e-02	0.701404	7
TMEM47	10	2.3198e-02	9.6765e-02	0.701404	4
RNF6	10	2.3211e-02	9.6808e-02	0.701404	7
ANO10	10	2.3211e-02	9.6808e-02	0.701404	7
FAN1	10	2.3252e-02	9.6954e-02	0.701594	3
CIC	10	2.3306e-02	9.7147e-02	0.701594	3
RMND5B	10	2.3307e-02	9.7152e-02	0.701594	4
NTRK2	9	2.3350e-02	9.2945e-02	0.697679	6
SLC30A6	10	2.3356e-02	9.7315e-02	0.701594	7
AMELX	10	2.3360e-02	9.7330e-02	0.701594	2
HEPH	10	2.3387e-02	9.7410e-02	0.701594	6
C20orf197	10	2.3390e-02	9.7416e-02	0.701594	7
C4B	10	2.3390e-02	9.7416e-02	0.701594	7
C16orf91	10	2.3395e-02	9.7434e-02	0.701594	6
PCLO	10	2.3397e-02	9.7439e-02	0.701594	3
ACVR2A	10	2.3404e-02	9.7464e-02	0.701594	5
RGS10	10	2.3409e-02	9.7485e-02	0.701594	7
L1CAM	10	2.3414e-02	9.7499e-02	0.701594	2
sgTGIF2-C20orf24_3	1	2.3416e-02	2.3363e-02	0.480578	1
SPINK7	10	2.3424e-02	9.7533e-02	0.701594	6
RAI14	10	2.3427e-02	9.7536e-02	0.701594	6
SAA4	10	2.3429e-02	9.7546e-02	0.701594	5
GLRX	10	2.3433e-02	9.7560e-02	0.701594	7
ZSCAN4	10	2.3482e-02	9.7745e-02	0.701690	7
EXTL3	10	2.3482e-02	9.7745e-02	0.701690	7
ZNF3	10	2.3508e-02	9.7832e-02	0.701690	7
KLK8	10	2.3536e-02	9.7938e-02	0.701690	7
MELK	10	2.3536e-02	9.7938e-02	0.701690	7
BTC	10	2.3541e-02	9.7953e-02	0.701690	5
SMAD4	10	2.3550e-02	9.7986e-02	0.701690	7
FOLR2	10	2.3568e-02	9.8049e-02	0.701690	4
FOXF1	10	2.3577e-02	9.8078e-02	0.701690	2
USP9Y	10	2.3581e-02	9.8094e-02	0.701690	5
ABCG1	10	2.3631e-02	9.8263e-02	0.702282	4
ZNF780A	10	2.3644e-02	9.8304e-02	0.702282	5
HPCA	10	2.3658e-02	9.8357e-02	0.702282	7
PCDHA6	10	2.3682e-02	9.8443e-02	0.702550	7
DHX29	10	2.3721e-02	9.8586e-02	0.702550	7
RHOBTB3	10	2.3721e-02	9.8586e-02	0.702550	7
LILRA1	10	2.3727e-02	9.8607e-02	0.702550	6
CCDC6	10	2.3737e-02	9.8643e-02	0.702550	6
AVL9	10	2.3739e-02	9.8653e-02	0.702550	3
ARHGEF37	10	2.3751e-02	9.8684e-02	0.702550	7
HTR2A	10	2.3754e-02	9.8697e-02	0.702550	6
DIO3	10	2.3768e-02	9.8752e-02	0.702550	4
ALKBH4	10	2.3778e-02	9.8787e-02	0.702550	6
KCNJ16	10	2.3787e-02	9.8818e-02	0.702550	6
DEFB106B	6	2.3790e-02	8.4044e-02	0.682308	4
DEFB106A	6	2.3790e-02	8.4044e-02	0.682308	4
C2orf82	10	2.3794e-02	9.8844e-02	0.702550	3
KIAA1549	10	2.3799e-02	9.8859e-02	0.702550	6
COL4A3	10	2.3817e-02	9.8918e-02	0.702715	6
TTC29	10	2.3856e-02	9.9057e-02	0.703294	6
MESDC2	10	2.3861e-02	9.9071e-02	0.703294	6
DGCR2	10	2.3871e-02	9.9110e-02	0.703319	7
IGJ	10	2.3905e-02	9.9239e-02	0.703393	5
SP140L	10	2.3923e-02	9.9305e-02	0.703393	7
RAB1B	10	2.3947e-02	9.9397e-02	0.703393	6
SLC9A2	10	2.3956e-02	9.9421e-02	0.703393	4
CCL28	10	2.3994e-02	9.9556e-02	0.703393	6
GJA4	10	2.4002e-02	9.9584e-02	0.703393	5
SLC6A16	10	2.4002e-02	9.9584e-02	0.703393	3
KIAA1210	10	2.4014e-02	9.9622e-02	0.703393	6
PAPSS2	10	2.4021e-02	9.9647e-02	0.703393	7
HKDC1	10	2.4037e-02	9.9706e-02	0.703393	6
SIGLEC15	10	2.4042e-02	9.9722e-02	0.703393	6
SIMC1	10	2.4066e-02	9.9799e-02	0.703393	6
PRAMEF18	10	2.4076e-02	9.9834e-02	0.703393	4
C1orf168	10	2.4084e-02	9.9866e-02	0.703393	7
WFDC8	10	2.4088e-02	9.9879e-02	0.703393	4
SHROOM2	10	2.4097e-02	9.9909e-02	0.703393	7
GCLM	10	2.4122e-02	1.0001e-01	0.703393	7
MS4A7	10	2.4124e-02	1.0002e-01	0.703393	6
PRDX6	10	2.4142e-02	1.0008e-01	0.703393	6
C1orf131	10	2.4146e-02	1.0009e-01	0.703393	3
APLN	10	2.4165e-02	1.0015e-01	0.703393	7
PCDHA8	10	2.4166e-02	1.0016e-01	0.703393	5
FGFR1OP2	10	2.4181e-02	1.0021e-01	0.703488	6
HGFAC	10	2.4209e-02	1.0030e-01	0.703830	4
ZNF768	10	2.4224e-02	1.0035e-01	0.703830	6
RSPO1	10	2.4227e-02	1.0036e-01	0.703830	4
PCP4	8	2.4249e-02	9.3279e-02	0.697679	6
TMEM50B	10	2.4250e-02	1.0044e-01	0.703896	7
CAB39L	10	2.4281e-02	1.0056e-01	0.704336	6
CNTN4	10	2.4335e-02	1.0075e-01	0.705305	5
ECI1	10	2.4369e-02	1.0087e-01	0.705813	7
APEX2	10	2.4376e-02	1.0090e-01	0.705813	7
PITPNC1	10	2.4401e-02	1.0098e-01	0.706115	5
CCL18	10	2.4423e-02	1.0106e-01	0.706169	6
QPCT	10	2.4423e-02	1.0106e-01	0.706169	6
CASC10	10	2.4431e-02	1.0110e-01	0.706203	7
TRMU	10	2.4466e-02	1.0122e-01	0.706845	6
PDGFD	10	2.4498e-02	1.0133e-01	0.707273	5
APOH	10	2.4552e-02	1.0152e-01	0.707903	5
SOX14	9	2.4572e-02	9.6750e-02	0.701404	6
GSPT2	10	2.4576e-02	1.0160e-01	0.707998	7
TMEM255A	10	2.4578e-02	1.0161e-01	0.707998	4
PLA2G7	10	2.4608e-02	1.0170e-01	0.708378	7
NCOA5	10	2.4636e-02	1.0179e-01	0.708714	7
SLC24A5	10	2.4644e-02	1.0182e-01	0.708714	4
PRDM9	10	2.4660e-02	1.0188e-01	0.708919	4
ZIC2	10	2.4691e-02	1.0200e-01	0.708986	3
EXOG	10	2.4691e-02	1.0200e-01	0.708986	5
TMEM134	10	2.4691e-02	1.0200e-01	0.708986	3
SLMO1	10	2.4715e-02	1.0208e-01	0.709306	7
SPATA22	10	2.4731e-02	1.0214e-01	0.709312	7
NXPH2	9	2.4758e-02	9.7318e-02	0.701594	6
HTR1B	10	2.4763e-02	1.0225e-01	0.709312	7
CCDC91	10	2.4764e-02	1.0225e-01	0.709312	5
DAW1	10	2.4766e-02	1.0226e-01	0.709312	4
CDH17	10	2.4768e-02	1.0226e-01	0.709312	5
DHDH	10	2.4778e-02	1.0230e-01	0.709341	7
ZBED6CL	10	2.4793e-02	1.0234e-01	0.709360	6
ZADH2	9	2.4832e-02	9.7558e-02	0.701594	3
UBE2J1	10	2.4835e-02	1.0248e-01	0.709904	6
GYG1	10	2.4847e-02	1.0252e-01	0.709904	7
RANBP17	10	2.4864e-02	1.0258e-01	0.709985	7
N4BP1	10	2.4936e-02	1.0283e-01	0.711376	5
ZNF721	10	2.4951e-02	1.0289e-01	0.711377	6
CRYBA4	9	2.4978e-02	9.8007e-02	0.701690	4
GDPD1	10	2.4992e-02	1.0303e-01	0.711896	6
FAM13B	10	2.4998e-02	1.0304e-01	0.711896	7
UBA5	10	2.5008e-02	1.0307e-01	0.711896	2
sgNKX6-1_1	1	2.5043e-02	2.4975e-02	0.495681	1
ZNF33B	10	2.5047e-02	1.0319e-01	0.711971	5
NCKAP5	10	2.5059e-02	1.0324e-01	0.711971	6
CIDEA	10	2.5065e-02	1.0326e-01	0.711971	6
REN	10	2.5066e-02	1.0326e-01	0.711971	3
LCN2	10	2.5066e-02	1.0326e-01	0.711971	6
SCGB2A2	9	2.5089e-02	9.8349e-02	0.702282	6
SERPINB2	10	2.5103e-02	1.0340e-01	0.712505	6
EXTL2	10	2.5122e-02	1.0346e-01	0.712606	6
NOX3	10	2.5160e-02	1.0360e-01	0.712870	7
PLD1	10	2.5161e-02	1.0360e-01	0.712870	6
CNBD1	10	2.5221e-02	1.0381e-01	0.714005	7
SLCO4A1	10	2.5247e-02	1.0390e-01	0.714298	7
SLC26A8	10	2.5255e-02	1.0393e-01	0.714298	4
CCDC88C	10	2.5276e-02	1.0400e-01	0.714341	5
TAS2R39	10	2.5289e-02	1.0404e-01	0.714341	6
FAM86A	10	2.5295e-02	1.0406e-01	0.714341	4
THUMPD3	10	2.5302e-02	1.0409e-01	0.714341	6
RBMXL3	10	2.5309e-02	1.0411e-01	0.714341	4
SLC22A7	10	2.5322e-02	1.0416e-01	0.714416	5
ELAC1	10	2.5358e-02	1.0428e-01	0.714977	7
SLC3A1	10	2.5368e-02	1.0432e-01	0.714977	6
NT5C1A	10	2.5399e-02	1.0442e-01	0.715272	7
IMPA1	10	2.5402e-02	1.0443e-01	0.715272	5
sgHLA-DRA_10	1	2.5433e-02	2.5377e-02	0.497249	1
PLN	4	2.5450e-02	7.2426e-02	0.658724	3
APOF	10	2.5468e-02	1.0465e-01	0.715867	5
APOBEC3B	10	2.5472e-02	1.0466e-01	0.715867	6
DFNB59	10	2.5485e-02	1.0470e-01	0.715867	7
SLC26A2	10	2.5494e-02	1.0474e-01	0.715867	6
BANK1	10	2.5517e-02	1.0481e-01	0.715867	4
TRIP12	10	2.5527e-02	1.0484e-01	0.715867	6
CDH18	10	2.5532e-02	1.0486e-01	0.715867	7
C1orf146	8	2.5547e-02	9.7619e-02	0.701594	6
NEU2	10	2.5554e-02	1.0495e-01	0.715867	7
TTC13	10	2.5554e-02	1.0495e-01	0.715867	7
ZNF268	10	2.5559e-02	1.0497e-01	0.715867	5
NAGA	10	2.5607e-02	1.0512e-01	0.715867	6
DEFB112	10	2.5615e-02	1.0515e-01	0.715867	7
SMS	10	2.5620e-02	1.0517e-01	0.715867	5
ZNF18	10	2.5626e-02	1.0519e-01	0.715867	5
PRKAR1A	10	2.5638e-02	1.0523e-01	0.715867	7
C20orf85	10	2.5662e-02	1.0533e-01	0.715867	6
CD163	10	2.5688e-02	1.0541e-01	0.715867	6
DPY19L4	10	2.5690e-02	1.0542e-01	0.715867	5
KCNH4	10	2.5695e-02	1.0543e-01	0.715867	6
MTFP1	10	2.5704e-02	1.0547e-01	0.715867	5
sgKRTAP13-3_10	1	2.5710e-02	2.5648e-02	0.499652	1
TSNAX	10	2.5716e-02	1.0551e-01	0.715867	6
SLC4A1	10	2.5738e-02	1.0559e-01	0.715867	3
EXD3	9	2.5743e-02	1.0043e-01	0.703896	6
ERI1	10	2.5778e-02	1.0574e-01	0.715867	6
NUTM2G	10	2.5778e-02	1.0574e-01	0.715867	5
C16orf54	10	2.5784e-02	1.0575e-01	0.715867	4
GRP	10	2.5819e-02	1.0587e-01	0.715867	7
ARHGAP11A	10	2.5837e-02	1.0594e-01	0.715867	5
CARD16	10	2.5837e-02	1.0594e-01	0.715867	7
PPL	10	2.5837e-02	1.0594e-01	0.715867	7
CAV1	10	2.5837e-02	1.0594e-01	0.715867	7
BLOC1S4	10	2.5841e-02	1.0595e-01	0.715867	6
GTF2I	10	2.5850e-02	1.0598e-01	0.715867	5
MARK3	10	2.5857e-02	1.0601e-01	0.715867	6
HRSP12	10	2.5857e-02	1.0601e-01	0.715867	6
TMEM89	10	2.5885e-02	1.0611e-01	0.716100	5
WDR93	10	2.5888e-02	1.0612e-01	0.716100	6
KLRC4	10	2.5901e-02	1.0616e-01	0.716150	6
LRRC10B	10	2.5958e-02	1.0637e-01	0.716489	3
ZNF708	10	2.5958e-02	1.0637e-01	0.716489	4
FCHO2	10	2.5958e-02	1.0637e-01	0.716489	3
ENGASE	10	2.5990e-02	1.0648e-01	0.716489	4
STK32C	10	2.6018e-02	1.0656e-01	0.716489	7
C11orf42	10	2.6021e-02	1.0657e-01	0.716489	5
MMP26	10	2.6033e-02	1.0661e-01	0.716489	7
DUSP13	10	2.6033e-02	1.0661e-01	0.716489	6
PCDHGA9	10	2.6040e-02	1.0664e-01	0.716489	6
sgNKX2-3_4	1	2.6053e-02	2.5984e-02	0.499971	1
CD1C	10	2.6066e-02	1.0673e-01	0.716489	5
GNAL	10	2.6083e-02	1.0679e-01	0.716489	6
FAM9A	10	2.6087e-02	1.0681e-01	0.716489	6
SH3BP2	10	2.6096e-02	1.0683e-01	0.716489	7
KBTBD7	10	2.6105e-02	1.0686e-01	0.716489	5
HHIPL2	10	2.6108e-02	1.0687e-01	0.716489	6
CASKIN1	10	2.6160e-02	1.0707e-01	0.716670	6
SRSF12	10	2.6174e-02	1.0712e-01	0.716670	4
HES4	10	2.6197e-02	1.0721e-01	0.716670	6
CNTNAP4	10	2.6205e-02	1.0724e-01	0.716670	6
COLEC11	10	2.6240e-02	1.0736e-01	0.716670	7
C1QA	10	2.6241e-02	1.0736e-01	0.716670	6
NUDT2	10	2.6245e-02	1.0738e-01	0.716670	7
CHRNA7	10	2.6265e-02	1.0745e-01	0.716670	3
RAB3IL1	10	2.6283e-02	1.0750e-01	0.716670	5
LIPN	10	2.6283e-02	1.0751e-01	0.716670	5
DYX1C1	10	2.6301e-02	1.0757e-01	0.716670	7
CEP19	10	2.6322e-02	1.0764e-01	0.716670	7
AASS	10	2.6353e-02	1.0775e-01	0.716670	6
MAML3	10	2.6378e-02	1.0784e-01	0.716670	5
CCBL1	10	2.6380e-02	1.0785e-01	0.716670	7
ARID3B	10	2.6391e-02	1.0787e-01	0.716670	2
MUC21	10	2.6416e-02	1.0795e-01	0.716670	6
RPS4Y1	10	2.6418e-02	1.0796e-01	0.716670	7
HABP2	10	2.6422e-02	1.0797e-01	0.716670	5
EIF4EBP1	10	2.6444e-02	1.0805e-01	0.716670	6
HR	10	2.6446e-02	1.0805e-01	0.716670	6
sgKRTAP19-2_3	1	2.6452e-02	2.6402e-02	0.501789	1
ZKSCAN8	10	2.6453e-02	1.0808e-01	0.716670	4
GDF6	10	2.6453e-02	1.0808e-01	0.716670	5
LMBRD2	10	2.6461e-02	1.0810e-01	0.716670	4
SOD2	10	2.6472e-02	1.0813e-01	0.716670	4
CRIPAK	10	2.6514e-02	1.0828e-01	0.716670	7
LAT2	10	2.6514e-02	1.0828e-01	0.716670	7
TM4SF20	10	2.6520e-02	1.0830e-01	0.716670	6
DVL3	10	2.6580e-02	1.0850e-01	0.716670	3
