group_id	items_in_group	lo_value	p	FDR	goodsgrna
MAFK	10	4.0639e-02	1.4781e-01	0.872644	6
ZNF107	10	4.0670e-02	1.4790e-01	0.872884	3
sgKRTAP4-2_1	1	4.0670e-02	4.0535e-02	0.391829	1
MRPL37	10	4.0691e-02	1.4794e-01	0.872886	4
MAD2L2	10	4.0713e-02	1.4801e-01	0.873008	4
TRIM68	10	4.0790e-02	1.4820e-01	0.873114	6
STAT6	10	4.0815e-02	1.4827e-01	0.873114	6
SEL1L	10	4.0823e-02	1.4829e-01	0.873114	5
VEZF1	10	4.0823e-02	1.4829e-01	0.873114	6
POTEG	10	4.0917e-02	1.4854e-01	0.873748	5
ZEB2	10	4.0922e-02	1.4855e-01	0.873748	4
KLHL7	10	4.0932e-02	1.4858e-01	0.873748	3
sgKRTAP5-3_10	1	4.0950e-02	4.0816e-02	0.393576	1
ATHL1	10	4.1008e-02	1.4878e-01	0.874153	6
SPINT2	10	4.1023e-02	1.4883e-01	0.874153	5
ZNF43	10	4.1043e-02	1.4887e-01	0.874185	4
REPS1	10	4.1109e-02	1.4904e-01	0.874592	3
HCN3	10	4.1130e-02	1.4909e-01	0.874592	5
PDCD1	10	4.1141e-02	1.4912e-01	0.874592	6
ZFYVE20	10	4.1141e-02	1.4912e-01	0.874592	5
SLC35E1	10	4.1204e-02	1.4929e-01	0.874959	6
TRMT2A	10	4.1204e-02	1.4929e-01	0.874959	5
PTH1R	10	4.1222e-02	1.4934e-01	0.874959	5
TLX2	10	4.1232e-02	1.4936e-01	0.874959	6
ARHGAP1	10	4.1291e-02	1.4952e-01	0.875607	6
MICU3	10	4.1361e-02	1.4972e-01	0.875781	5
CLPB	10	4.1361e-02	1.4972e-01	0.875781	5
C5	10	4.1363e-02	1.4973e-01	0.875781	5
COL9A2	10	4.1409e-02	1.4985e-01	0.876263	6
sgKRTAP2-3_2	1	4.1431e-02	4.1320e-02	0.397655	1
sgKRTAP2-4_2	1	4.1431e-02	4.1320e-02	0.397655	1
C19orf52	10	4.1472e-02	1.5001e-01	0.876783	6
ANKH	10	4.1512e-02	1.5012e-01	0.876806	6
WASL	10	4.1546e-02	1.5021e-01	0.877058	4
SPDEF	10	4.1759e-02	1.5078e-01	0.880094	6
HOMER2	10	4.1789e-02	1.5087e-01	0.880355	4
MED6	10	4.1804e-02	1.5091e-01	0.880367	5
ANXA2R	10	4.1949e-02	1.5129e-01	0.881879	2
C19orf59	9	4.2015e-02	1.4847e-01	0.873748	3
OLFML2B	10	4.2055e-02	1.5155e-01	0.882535	6
AK4	10	4.2104e-02	1.5169e-01	0.882625	5
PIM1	10	4.2104e-02	1.5169e-01	0.882625	6
EFCAB11	10	4.2109e-02	1.5170e-01	0.882625	2
PLEKHG6	10	4.2176e-02	1.5187e-01	0.883362	5
ZNF524	10	4.2201e-02	1.5195e-01	0.883533	6
TIPIN	10	4.2216e-02	1.5199e-01	0.883533	6
SLC13A5	10	4.2241e-02	1.5207e-01	0.883740	4
TMEM151A	10	4.2317e-02	1.5226e-01	0.884570	5
USP4	10	4.2535e-02	1.5285e-01	0.887182	3
ARRDC5	10	4.2553e-02	1.5290e-01	0.887244	6
GLTSCR1	9	4.2564e-02	1.5003e-01	0.876783	5
TACC3	10	4.2653e-02	1.5315e-01	0.888434	4
CYP27B1	10	4.2672e-02	1.5320e-01	0.888455	6
SGMS1	10	4.2717e-02	1.5332e-01	0.888797	6
MCPH1	10	4.2738e-02	1.5337e-01	0.888797	5
SLC9B1	10	4.2748e-02	1.5340e-01	0.888797	2
PDPR	10	4.2762e-02	1.5345e-01	0.888797	6
VAT1L	10	4.2774e-02	1.5349e-01	0.888797	4
ZBED3	10	4.2865e-02	1.5371e-01	0.889434	6
UGT1A1	10	4.2886e-02	1.5377e-01	0.889434	5
ADAT3	10	4.2890e-02	1.5378e-01	0.889434	6
sgANKHD1-EIF4EBP3_8	1	4.2909e-02	4.2831e-02	0.409786	1
TRPV3	10	4.2943e-02	1.5393e-01	0.890032	5
PGS1	10	4.2958e-02	1.5397e-01	0.890032	6
BRMS1L	10	4.3010e-02	1.5411e-01	0.890320	5
MAPT	10	4.3010e-02	1.5411e-01	0.890320	6
SLC13A4	9	4.3069e-02	1.5147e-01	0.882295	2
CTSB	10	4.3273e-02	1.5479e-01	0.893971	4
SERINC3	10	4.3314e-02	1.5488e-01	0.894229	6
CA5A	10	4.3439e-02	1.5522e-01	0.895377	3
RXRB	10	4.3453e-02	1.5525e-01	0.895377	5
LLPH	10	4.3467e-02	1.5528e-01	0.895377	6
ELN	10	4.3496e-02	1.5535e-01	0.895377	3
PHF23	10	4.3513e-02	1.5540e-01	0.895377	6
CTNNBIP1	10	4.3630e-02	1.5570e-01	0.896400	6
AZIN1	10	4.3637e-02	1.5573e-01	0.896400	5
VASP	10	4.3705e-02	1.5590e-01	0.896952	2
BPIFB4	10	4.3779e-02	1.5607e-01	0.897279	3
LPPR2	10	4.3788e-02	1.5609e-01	0.897279	6
RUSC2	9	4.3804e-02	1.5358e-01	0.889057	6
DDX39B	10	4.3821e-02	1.5618e-01	0.897279	6
PCIF1	10	4.4039e-02	1.5676e-01	0.900084	5
SLC15A3	10	4.4066e-02	1.5683e-01	0.900188	6
EFS	10	4.4125e-02	1.5699e-01	0.900587	5
ECSIT	10	4.4195e-02	1.5718e-01	0.900764	5
NBPF6	10	4.4211e-02	1.5723e-01	0.900764	6
CENPJ	10	4.4216e-02	1.5724e-01	0.900764	6
C7orf65	10	4.4222e-02	1.5726e-01	0.900764	6
HSD11B1	10	4.4237e-02	1.5729e-01	0.900764	3
PGK1	10	4.4556e-02	1.5811e-01	0.904886	5
BNIPL	10	4.4569e-02	1.5814e-01	0.904886	6
TEX22	10	4.4590e-02	1.5819e-01	0.904886	6
DUSP12	10	4.4597e-02	1.5821e-01	0.904886	6
CCDC19	10	4.4611e-02	1.5824e-01	0.904886	5
MSS51	10	4.4722e-02	1.5853e-01	0.906243	5
RSPH4A	10	4.4736e-02	1.5858e-01	0.906284	5
FAM178A	10	4.4821e-02	1.5883e-01	0.907033	6
NOD2	10	4.4827e-02	1.5885e-01	0.907033	4
PPIL4	10	4.4827e-02	1.5885e-01	0.907033	6
OLFML2A	10	4.4882e-02	1.5899e-01	0.907334	6
CADPS	10	4.4910e-02	1.5907e-01	0.907334	5
CEP350	10	4.4932e-02	1.5913e-01	0.907334	6
PTP4A2	10	4.4933e-02	1.5913e-01	0.907334	6
TAB1	10	4.4960e-02	1.5921e-01	0.907493	5
SMARCC1	9	4.4986e-02	1.5690e-01	0.900362	4
CTRC	10	4.4993e-02	1.5929e-01	0.907572	6
CDR2L	10	4.5012e-02	1.5934e-01	0.907572	5
sgKRTAP4-2_8	1	4.5021e-02	4.5005e-02	0.424364	1
C1orf127	10	4.5054e-02	1.5945e-01	0.907572	2
STMND1	10	4.5140e-02	1.5967e-01	0.908513	2
TMEM132B	10	4.5291e-02	1.6004e-01	0.909640	5
CFC1	10	4.5294e-02	1.6005e-01	0.909640	6
CFC1B	10	4.5294e-02	1.6005e-01	0.909640	6
UNC45B	10	4.5425e-02	1.6039e-01	0.911264	5
RC3H1	10	4.5439e-02	1.6042e-01	0.911264	5
COL17A1	10	4.5512e-02	1.6061e-01	0.912067	4
KCNA6	10	4.5576e-02	1.6079e-01	0.912790	5
KRT78	10	4.5706e-02	1.6109e-01	0.913982	6
sgHLA-DOB_9	1	4.5829e-02	4.5826e-02	0.430230	1
ZFR2	10	4.5876e-02	1.6153e-01	0.915931	6
LARP1B	9	4.5900e-02	1.5945e-01	0.907572	5
CNNM3	10	4.5911e-02	1.6160e-01	0.916108	5
RHOH	10	4.5936e-02	1.6167e-01	0.916201	6
SLC30A2	10	4.6064e-02	1.6199e-01	0.917427	4
GJB1	10	4.6095e-02	1.6207e-01	0.917427	2
CYP4F22	10	4.6095e-02	1.6207e-01	0.917427	2
NACA	10	4.6098e-02	1.6208e-01	0.917427	5
CLCN6	10	4.6121e-02	1.6214e-01	0.917427	5
sgKRTAP5-2_9	1	4.6131e-02	4.6123e-02	0.431637	1
XPOT	10	4.6136e-02	1.6217e-01	0.917427	6
sgHLA-G_2	1	4.6181e-02	4.6168e-02	0.431637	1
STRIP1	10	4.6182e-02	1.6228e-01	0.917427	6
CCDC142	10	4.6191e-02	1.6231e-01	0.917427	4
MYADM	10	4.6225e-02	1.6239e-01	0.917427	5
ATP2C2	10	4.6226e-02	1.6240e-01	0.917427	6
HNRNPDL	10	4.6304e-02	1.6260e-01	0.918026	5
NES	10	4.6308e-02	1.6261e-01	0.918026	5
SLC5A5	10	4.6322e-02	1.6264e-01	0.918026	6
MRPL27	10	4.6360e-02	1.6273e-01	0.918182	6
NPFF	10	4.6383e-02	1.6280e-01	0.918182	5
LIG3	10	4.6387e-02	1.6281e-01	0.918182	6
RAB10	10	4.6474e-02	1.6304e-01	0.919046	6
ITGAX	10	4.6479e-02	1.6306e-01	0.919046	4
sgKRTAP5-8_8	1	4.6505e-02	4.6506e-02	0.434592	1
C11orf52	10	4.6548e-02	1.6323e-01	0.919790	5
TEKT4	10	4.6699e-02	1.6363e-01	0.921170	6
VOPP1	10	4.6730e-02	1.6371e-01	0.921170	5
NANOS1	10	4.6741e-02	1.6374e-01	0.921170	6
PSMD9	10	4.6749e-02	1.6376e-01	0.921170	4
TRIM41	10	4.6847e-02	1.6403e-01	0.922188	4
DEXI	10	4.6884e-02	1.6413e-01	0.922188	3
CYP2B6	10	4.6887e-02	1.6413e-01	0.922188	5
TPCN1	10	4.6887e-02	1.6413e-01	0.922188	6
MYOCD	10	4.6968e-02	1.6436e-01	0.923201	6
HCLS1	10	4.7055e-02	1.6456e-01	0.924100	5
RSPH1	10	4.7112e-02	1.6472e-01	0.924707	6
SAMHD1	10	4.7231e-02	1.6509e-01	0.926502	6
HMHA1	10	4.7286e-02	1.6522e-01	0.926731	6
FOXD4L4	9	4.7299e-02	1.6337e-01	0.920048	6
FOXD4L2	9	4.7299e-02	1.6337e-01	0.920048	6
SPRR2D	10	4.7344e-02	1.6537e-01	0.926935	5
IRF9	10	4.7370e-02	1.6544e-01	0.926935	6
CCDC155	10	4.7371e-02	1.6544e-01	0.926935	2
KIAA1432	10	4.7410e-02	1.6555e-01	0.927283	6
LCE2C	10	4.7492e-02	1.6576e-01	0.927883	6
LINGO2	10	4.7511e-02	1.6581e-01	0.927883	5
RGMB	10	4.7544e-02	1.6590e-01	0.927883	5
ARHGEF25	10	4.7545e-02	1.6591e-01	0.927883	5
ANKRD52	10	4.7616e-02	1.6610e-01	0.927883	6
LEPRE1	10	4.7633e-02	1.6614e-01	0.927883	6
HMGXB4	10	4.7633e-02	1.6614e-01	0.927883	3
YPEL5	10	4.7663e-02	1.6619e-01	0.927883	6
CD72	10	4.7686e-02	1.6624e-01	0.927883	5
CAMTA2	10	4.7698e-02	1.6627e-01	0.927883	4
HTR1A	10	4.7729e-02	1.6635e-01	0.928038	6
PDPK1	10	4.7756e-02	1.6643e-01	0.928204	4
FAM208B	10	4.7894e-02	1.6679e-01	0.929696	5
RABL2A	10	4.7894e-02	1.6679e-01	0.929696	5
SRSF6	10	4.7946e-02	1.6692e-01	0.930187	5
POLE3	9	4.8026e-02	1.6545e-01	0.926935	6
sgMEF2BNB-MEF2B_3	1	4.8074e-02	4.8071e-02	0.445827	1
OBSL1	10	4.8090e-02	1.6731e-01	0.931319	6
ZFYVE21	9	4.8110e-02	1.6567e-01	0.927693	4
sgKRTAP1-3_8	1	4.8135e-02	4.8131e-02	0.445967	1
DENND2A	10	4.8179e-02	1.6756e-01	0.931657	4
EMILIN3	10	4.8185e-02	1.6757e-01	0.931657	6
NPM3	10	4.8216e-02	1.6765e-01	0.931657	4
ARID1A	10	4.8220e-02	1.6766e-01	0.931657	6
TOR3A	10	4.8220e-02	1.6766e-01	0.931657	6
NADSYN1	10	4.8272e-02	1.6778e-01	0.932079	5
DKK1	9	4.8301e-02	1.6620e-01	0.927883	5
ZBTB9	9	4.8303e-02	1.6620e-01	0.927883	5
B3GNT1	10	4.8382e-02	1.6808e-01	0.933266	5
NFRKB	10	4.8401e-02	1.6814e-01	0.933266	6
PADI2	10	4.8427e-02	1.6820e-01	0.933266	4
USHBP1	10	4.8439e-02	1.6823e-01	0.933266	3
ITSN2	10	4.8441e-02	1.6824e-01	0.933266	6
sgRBM14-RBM4_3	1	4.8489e-02	4.8509e-02	0.448449	1
GRAMD1A	10	4.8489e-02	1.6834e-01	0.933589	3
ZYX	10	4.8613e-02	1.6868e-01	0.934915	5
FAM84B	10	4.8692e-02	1.6886e-01	0.934997	2
BLOC1S1	10	4.8696e-02	1.6887e-01	0.934997	6
PDCD6IP	10	4.8697e-02	1.6887e-01	0.934997	6
AKT1S1	10	4.8700e-02	1.6888e-01	0.934997	6
COPG1	10	4.8845e-02	1.6928e-01	0.936666	6
sgNKX2-8_10	1	4.8857e-02	4.8899e-02	0.450748	1
HNRNPUL2	10	4.8894e-02	1.6940e-01	0.936955	5
RRP15	10	4.8903e-02	1.6942e-01	0.936955	6
RAPSN	10	4.8931e-02	1.6950e-01	0.937092	5
ALOX12	10	4.9003e-02	1.6969e-01	0.937829	6
TP53TG3	10	4.9102e-02	1.6991e-01	0.937829	5
TP53TG3B	10	4.9102e-02	1.6991e-01	0.937829	5
TP53TG3C	10	4.9102e-02	1.6991e-01	0.937829	5
ISCA2	10	4.9102e-02	1.6992e-01	0.937829	6
TM9SF3	10	4.9103e-02	1.6992e-01	0.937829	6
UQCR10	10	4.9147e-02	1.7003e-01	0.938168	5
SCYL1	10	4.9266e-02	1.7032e-01	0.939277	4
CHMP5	10	4.9386e-02	1.7065e-01	0.940817	6
NDST2	10	4.9483e-02	1.7089e-01	0.941669	2
ANKS6	10	4.9486e-02	1.7090e-01	0.941669	4
sgATP5J2-PTCD1_5	1	4.9505e-02	4.9567e-02	0.455624	1
PPP1R7	10	4.9603e-02	1.7123e-01	0.942670	4
sgMEF2BNB-MEF2B_4	1	4.9616e-02	4.9681e-02	0.455933	1
sgKRTAP3-2_8	1	4.9638e-02	4.9701e-02	0.455933	1
CHRND	10	4.9642e-02	1.7131e-01	0.942670	6
BRD9	10	4.9642e-02	1.7131e-01	0.942670	6
ZPBP	10	4.9644e-02	1.7132e-01	0.942670	2
RGPD3	10	4.9691e-02	1.7145e-01	0.943023	5
PLEKHO2	10	4.9705e-02	1.7148e-01	0.943023	6
FRS3	10	4.9728e-02	1.7155e-01	0.943125	6
CXCR3	10	4.9759e-02	1.7163e-01	0.943303	5
TNFRSF25	10	4.9772e-02	1.7168e-01	0.943303	6
RAC3	10	4.9803e-02	1.7175e-01	0.943384	5
C1orf131	10	4.9939e-02	1.7209e-01	0.944571	6
CUX2	10	4.9942e-02	1.7210e-01	0.944571	5
NAALADL1	10	4.9966e-02	1.7216e-01	0.944622	4
SLC22A15	9	5.0030e-02	1.7095e-01	0.941680	5
SLC16A11	10	5.0034e-02	1.7232e-01	0.945045	6
GOLGA6B	10	5.0039e-02	1.7233e-01	0.945045	5
MGAT4A	10	5.0063e-02	1.7239e-01	0.945102	5
PRAMEF13	10	5.0113e-02	1.7252e-01	0.945564	6
SAMD14	10	5.0172e-02	1.7267e-01	0.946120	6
CFDP1	10	5.0252e-02	1.7287e-01	0.946964	5
ZNF333	10	5.0433e-02	1.7335e-01	0.948513	6
HIST2H2AC	10	5.0454e-02	1.7340e-01	0.948520	6
C17orf107	10	5.0473e-02	1.7344e-01	0.948520	4
STRBP	10	5.0581e-02	1.7373e-01	0.949830	3
GPR150	10	5.0606e-02	1.7380e-01	0.949919	5
C2orf66	10	5.0667e-02	1.7393e-01	0.950408	6
LCE3B	9	5.0743e-02	1.7293e-01	0.947018	4
RPL28	10	5.0746e-02	1.7414e-01	0.950994	6
TDRD12	10	5.0807e-02	1.7429e-01	0.951340	4
ZNF394	10	5.0813e-02	1.7430e-01	0.951340	6
BTBD10	10	5.0860e-02	1.7442e-01	0.951530	1
ERCC6	10	5.0913e-02	1.7455e-01	0.951530	5
ZCCHC4	10	5.0918e-02	1.7456e-01	0.951530	6
XRCC3	10	5.0940e-02	1.7462e-01	0.951530	6
MATK	10	5.0942e-02	1.7462e-01	0.951530	6
MYO5A	10	5.1086e-02	1.7498e-01	0.952911	5
AGAP3	10	5.1109e-02	1.7504e-01	0.952911	3
GRM6	10	5.1124e-02	1.7507e-01	0.952911	2
DDX17	10	5.1159e-02	1.7517e-01	0.952911	6
BNIP1	10	5.1159e-02	1.7517e-01	0.952911	5
ZACN	10	5.1173e-02	1.7521e-01	0.952911	5
CREB5	10	5.1175e-02	1.7522e-01	0.952911	4
ABCB9	10	5.1216e-02	1.7533e-01	0.953277	5
LRRC73	10	5.1248e-02	1.7543e-01	0.953338	6
COL4A2	10	5.1253e-02	1.7544e-01	0.953338	6
CXCR4	10	5.1281e-02	1.7551e-01	0.953466	4
TMEM41A	9	5.1314e-02	1.7449e-01	0.951530	6
TOM1L1	10	5.1411e-02	1.7585e-01	0.954754	6
ATP5E	6	5.1455e-02	1.4688e-01	0.870248	2
B3GALT1	10	5.1489e-02	1.7605e-01	0.955328	6
CATSPERD	10	5.1496e-02	1.7607e-01	0.955328	6
CSF2	10	5.1512e-02	1.7611e-01	0.955328	6
FAM72A	10	5.1525e-02	1.7615e-01	0.955328	5
CAPN13	10	5.1559e-02	1.7624e-01	0.955559	6
CREG1	10	5.1626e-02	1.7641e-01	0.956186	6
C9orf41	10	5.1643e-02	1.7645e-01	0.956186	5
CCDC64	10	5.1679e-02	1.7655e-01	0.956446	5
PARP2	10	5.1839e-02	1.7696e-01	0.958126	5
ZNF518B	10	5.1863e-02	1.7703e-01	0.958126	2
SSB	10	5.1869e-02	1.7705e-01	0.958126	6
PSME3	10	5.1940e-02	1.7722e-01	0.958505	6
SLC5A9	10	5.1968e-02	1.7729e-01	0.958642	5
LRRC47	10	5.2035e-02	1.7748e-01	0.959164	6
SMIM15	10	5.2050e-02	1.7752e-01	0.959164	4
AIPL1	10	5.2077e-02	1.7759e-01	0.959164	6
CRCT1	10	5.2126e-02	1.7772e-01	0.959389	5
USP37	10	5.2231e-02	1.7798e-01	0.959690	6
VWA3B	10	5.2231e-02	1.7798e-01	0.959690	6
ARSA	10	5.2232e-02	1.7798e-01	0.959690	5
C9orf131	10	5.2273e-02	1.7811e-01	0.959690	6
ZNF284	10	5.2305e-02	1.7818e-01	0.959690	4
KCNQ5	10	5.2310e-02	1.7819e-01	0.959690	6
ZNF428	10	5.2310e-02	1.7819e-01	0.959690	6
SLC7A10	10	5.2334e-02	1.7826e-01	0.959690	6
PHLDA3	10	5.2335e-02	1.7827e-01	0.959690	5
NCR3	10	5.2417e-02	1.7848e-01	0.960165	2
MINK1	10	5.2419e-02	1.7849e-01	0.960165	6
NR0B2	10	5.2441e-02	1.7854e-01	0.960165	6
CEP164	10	5.2544e-02	1.7880e-01	0.961228	6
RSPH3	9	5.2600e-02	1.7809e-01	0.959690	6
ZWILCH	10	5.2658e-02	1.7908e-01	0.961805	6
KMT2C	10	5.2684e-02	1.7915e-01	0.961805	6
NCOA3	10	5.2684e-02	1.7915e-01	0.961805	6
sgKRTAP19-2_6	1	5.2771e-02	5.2803e-02	0.474165	1
DNAJC22	10	5.2806e-02	1.7946e-01	0.962895	4
RPS27L	10	5.2812e-02	1.7948e-01	0.962895	6
MMP19	10	5.2822e-02	1.7950e-01	0.962895	5
TDRD9	10	5.2900e-02	1.7972e-01	0.963796	6
CORO1B	10	5.2917e-02	1.7977e-01	0.963800	4
PIK3R2	10	5.3003e-02	1.7998e-01	0.964673	5
sgKRTAP3-3_1	1	5.3059e-02	5.3075e-02	0.475864	1
GPIHBP1	10	5.3091e-02	1.8019e-01	0.964820	6
CENPV	10	5.3155e-02	1.8037e-01	0.965372	3
DCAF13	10	5.3166e-02	1.8040e-01	0.965372	6
BCL7C	10	5.3206e-02	1.8050e-01	0.965443	5
APOL5	10	5.3214e-02	1.8052e-01	0.965443	6
CCDC11	10	5.3234e-02	1.8056e-01	0.965443	3
IFITM1	10	5.3256e-02	1.8062e-01	0.965493	6
BET1	8	5.3278e-02	1.6732e-01	0.931319	4
DGKE	10	5.3342e-02	1.8084e-01	0.966406	5
UHRF1BP1	10	5.3435e-02	1.8108e-01	0.967212	2
CLPTM1	10	5.3504e-02	1.8125e-01	0.967489	6
CTU1	10	5.3510e-02	1.8126e-01	0.967489	4
ZBTB12	10	5.3526e-02	1.8129e-01	0.967489	6
sgKRTAP5-5_6	1	5.3527e-02	5.3541e-02	0.479382	1
MLLT4	10	5.3638e-02	1.8159e-01	0.968561	4
MTERFD2	10	5.3639e-02	1.8159e-01	0.968561	6
SLC29A4	10	5.3704e-02	1.8176e-01	0.969187	4
AFTPH	10	5.3760e-02	1.8190e-01	0.969700	4
sgHLA-DMA_6	1	5.3804e-02	5.3803e-02	0.480850	1
THAP11	10	5.3822e-02	1.8205e-01	0.970207	5
CATSPER2	10	5.3877e-02	1.8220e-01	0.970746	6
EVX2	10	5.3903e-02	1.8226e-01	0.970835	6
TEF	10	5.4000e-02	1.8250e-01	0.971772	5
UBASH3A	10	5.4049e-02	1.8263e-01	0.971999	3
LMNA	10	5.4108e-02	1.8278e-01	0.972561	6
PIGQ	10	5.4155e-02	1.8292e-01	0.972992	6
STXBP2	10	5.4228e-02	1.8311e-01	0.973773	6
MORN1	10	5.4277e-02	1.8324e-01	0.974001	6
TBX21	10	5.4282e-02	1.8325e-01	0.974001	5
LELP1	10	5.4356e-02	1.8343e-01	0.974100	6
RXRA	10	5.4368e-02	1.8346e-01	0.974100	4
LRRC59	10	5.4387e-02	1.8351e-01	0.974100	5
ESR2	10	5.4469e-02	1.8372e-01	0.974902	5
SLC25A52	10	5.4515e-02	1.8383e-01	0.974902	4
RHPN1	10	5.4522e-02	1.8385e-01	0.974902	6
RTTN	10	5.4541e-02	1.8390e-01	0.974902	5
LARP6	10	5.4550e-02	1.8393e-01	0.974902	4
sgNKX6-1_10	1	5.4562e-02	5.4524e-02	0.485752	1
TAS1R2	10	5.4569e-02	1.8397e-01	0.974902	6
LCN10	10	5.4641e-02	1.8417e-01	0.975688	5
ABCG8	10	5.4720e-02	1.8438e-01	0.976370	6
ARHGEF28	10	5.4724e-02	1.8439e-01	0.976370	5
CUEDC2	10	5.4874e-02	1.8478e-01	0.977898	6
CACNA1I	10	5.4877e-02	1.8478e-01	0.977898	5
C7orf71	10	5.4919e-02	1.8488e-01	0.978128	6
RGL3	10	5.4936e-02	1.8492e-01	0.978128	6
TACR3	10	5.5171e-02	1.8550e-01	0.980369	6
PSENEN	10	5.5221e-02	1.8562e-01	0.980369	6
SPDYE2	10	5.5222e-02	1.8562e-01	0.980369	5
SPDYE2B	10	5.5222e-02	1.8562e-01	0.980369	5
SSBP4	10	5.5232e-02	1.8565e-01	0.980369	5
sgRBM14-RBM4_10	1	5.5254e-02	5.5225e-02	0.490443	1
ITCH	10	5.5287e-02	1.8579e-01	0.980861	1
PIK3C3	10	5.5394e-02	1.8605e-01	0.981577	6
MFSD12	10	5.5410e-02	1.8609e-01	0.981577	4
TLN2	10	5.5439e-02	1.8616e-01	0.981577	4
SCN4A	10	5.5445e-02	1.8618e-01	0.981577	5
COX7B2	10	5.5497e-02	1.8632e-01	0.981918	2
GNPTG	10	5.5516e-02	1.8636e-01	0.981918	6
UTS2	10	5.5528e-02	1.8639e-01	0.981918	4
SLC25A42	10	5.5562e-02	1.8647e-01	0.982008	6
sgKRTAP10-5_2	1	5.5619e-02	5.5564e-02	0.492674	1
NANOS3	10	5.5630e-02	1.8665e-01	0.982008	6
TEAD2	10	5.5632e-02	1.8666e-01	0.982008	5
MARCH4	10	5.5632e-02	1.8666e-01	0.982008	6
GMPPA	10	5.5652e-02	1.8671e-01	0.982042	5
DPH2	10	5.5685e-02	1.8680e-01	0.982227	6
MMACHC	10	5.5735e-02	1.8693e-01	0.982571	6
sgPPAN-P2RY11_3	1	5.5758e-02	5.5699e-02	0.493313	1
TAL1	10	5.5760e-02	1.8700e-01	0.982571	3
SNX32	10	5.5783e-02	1.8706e-01	0.982571	6
SOHLH1	10	5.5783e-02	1.8706e-01	0.982571	6
TCFL5	10	5.5858e-02	1.8728e-01	0.982997	6
PPP1R14B	10	5.5867e-02	1.8729e-01	0.982997	6
GPR132	10	5.5867e-02	1.8729e-01	0.982997	6
DAPK2	10	5.5900e-02	1.8737e-01	0.983141	4
UNK	10	5.6015e-02	1.8766e-01	0.983351	5
CALCB	10	5.6015e-02	1.8766e-01	0.983351	5
RAD17	10	5.6030e-02	1.8770e-01	0.983351	6
FFAR3	10	5.6073e-02	1.8781e-01	0.983351	6
AGAP9	10	5.6073e-02	1.8781e-01	0.983351	6
PLCD1	10	5.6073e-02	1.8781e-01	0.983351	6
MCF2L	10	5.6110e-02	1.8790e-01	0.983351	4
SGSM1	10	5.6181e-02	1.8808e-01	0.983666	3
ORAI1	10	5.6211e-02	1.8815e-01	0.983666	6
OXCT2	10	5.6233e-02	1.8822e-01	0.983666	4
DOT1L	10	5.6236e-02	1.8822e-01	0.983666	6
sgKRTAP4-7_9	1	5.6239e-02	5.6181e-02	0.495802	1
ICAM3	10	5.6261e-02	1.8829e-01	0.983771	6
sgARPC4-TTLL3_1	1	5.6295e-02	5.6235e-02	0.495899	1
FIG4	10	5.6395e-02	1.8863e-01	0.984924	5
sgKRTAP4-7_7	1	5.6405e-02	5.6345e-02	0.496133	1
SALL2	10	5.6440e-02	1.8874e-01	0.984924	4
FERMT3	10	5.6440e-02	1.8874e-01	0.984924	4
ANKRD13D	10	5.6450e-02	1.8876e-01	0.984924	4
sgATP5J2-PTCD1_7	1	5.6497e-02	5.6443e-02	0.496263	1
SMAD9	10	5.6521e-02	1.8896e-01	0.985239	6
sgKRTAP2-3_9	1	5.6535e-02	5.6486e-02	0.496263	1
sgKRTAP2-2_9	1	5.6535e-02	5.6486e-02	0.496263	1
sgKRTAP2-1_9	1	5.6535e-02	5.6486e-02	0.496263	1
sgKRTAP2-4_9	1	5.6535e-02	5.6486e-02	0.496263	1
TUBB3	10	5.6536e-02	1.8899e-01	0.985239	4
DEC1	10	5.6548e-02	1.8902e-01	0.985239	4
ATF4	10	5.6617e-02	1.8919e-01	0.985742	5
LRRC42	10	5.6631e-02	1.8922e-01	0.985742	4
MLLT6	10	5.6680e-02	1.8934e-01	0.986107	6
STIM1	10	5.6715e-02	1.8943e-01	0.986107	4
SIGLEC12	10	5.6756e-02	1.8954e-01	0.986107	4
LYPLA2	10	5.6756e-02	1.8954e-01	0.986107	4
GOLGA8B	10	5.6829e-02	1.8974e-01	0.986776	5
OAS1	10	5.6843e-02	1.8977e-01	0.986776	6
ZKSCAN1	10	5.6968e-02	1.9006e-01	0.988004	6
ARHGEF35	10	5.7049e-02	1.9027e-01	0.988847	5
LCE1B	10	5.7139e-02	1.9050e-01	0.989570	6
HMGA1	10	5.7145e-02	1.9051e-01	0.989570	5
TMEM230	10	5.7208e-02	1.9066e-01	0.989915	6
CHRM1	10	5.7284e-02	1.9087e-01	0.990299	6
C16orf58	9	5.7292e-02	1.9073e-01	0.989915	5
FAM160B2	10	5.7297e-02	1.9090e-01	0.990299	6
FOXG1	10	5.7429e-02	1.9124e-01	0.991757	6
CSRNP2	10	5.7448e-02	1.9129e-01	0.991757	6
GPR89A	10	5.7465e-02	1.9133e-01	0.991757	6
METTL4	9	5.7538e-02	1.9140e-01	0.991817	6
DAGLA	10	5.7565e-02	1.9159e-01	0.992188	4
USP43	10	5.7574e-02	1.9161e-01	0.992188	5
CTSF	10	5.7577e-02	1.9162e-01	0.992188	4
CLIC6	10	5.7604e-02	1.9168e-01	0.992234	5
ZBTB48	10	5.7724e-02	1.9194e-01	0.992974	6
