group_id	items_in_group	lo_value	p	FDR	goodsgrna
RBP2	10	5.3976e-03	2.9090e-02	0.361277	8
GHSR	10	5.4209e-03	2.9211e-02	0.362040	6
ANKRD30B	10	5.4225e-03	2.9220e-02	0.362040	7
NSUN7	10	5.4259e-03	2.9236e-02	0.362040	7
FCRL2	10	5.4412e-03	2.9311e-02	0.362225	6
SPEF2	10	5.4459e-03	2.9334e-02	0.362225	5
GRAMD1C	10	5.4514e-03	2.9353e-02	0.362225	7
MMP20	10	5.4612e-03	2.9401e-02	0.362225	6
PTPN4	10	5.4612e-03	2.9401e-02	0.362225	5
SPINK14	10	5.4624e-03	2.9406e-02	0.362225	8
SAA4	10	5.4654e-03	2.9420e-02	0.362225	8
sgHLA-C_8	1	5.4664e-03	5.4047e-03	0.165869	1
VPS13A	10	5.4727e-03	2.9451e-02	0.362225	7
EFCAB11	10	5.4735e-03	2.9453e-02	0.362225	6
GABRA2	10	5.4736e-03	2.9453e-02	0.362225	7
MB21D2	10	5.4750e-03	2.9461e-02	0.362225	8
DNAJB2	10	5.5031e-03	2.9598e-02	0.363680	3
REG1A	10	5.5127e-03	2.9654e-02	0.364049	8
CD1C	10	5.5195e-03	2.9691e-02	0.364049	7
ID4	10	5.5257e-03	2.9724e-02	0.364049	7
PCDH17	10	5.5258e-03	2.9724e-02	0.364049	5
PLOD2	10	5.5288e-03	2.9739e-02	0.364049	8
TRAF3	10	5.5302e-03	2.9748e-02	0.364049	7
GLB1L2	10	5.5328e-03	2.9758e-02	0.364049	8
DYNLT3	10	5.5449e-03	2.9822e-02	0.364611	8
BEX2	10	5.5625e-03	2.9913e-02	0.365424	7
MST4	10	5.5643e-03	2.9926e-02	0.365424	8
NSDHL	10	5.5693e-03	2.9946e-02	0.365449	6
FAM193A	10	5.5920e-03	3.0059e-02	0.366432	7
ANKRD22	10	5.5934e-03	3.0064e-02	0.366432	7
TMEM125	10	5.5988e-03	3.0087e-02	0.366487	1
CPS1	10	5.6091e-03	3.0140e-02	0.366897	7
CST2	10	5.6290e-03	3.0226e-02	0.367459	7
FFAR1	10	5.6323e-03	3.0240e-02	0.367459	6
ASB17	10	5.6332e-03	3.0242e-02	0.367459	7
COX7A2	10	5.6412e-03	3.0278e-02	0.367616	5
ZNF680	10	5.6437e-03	3.0292e-02	0.367616	5
JUN	10	5.6500e-03	3.0318e-02	0.367707	8
MIA3	10	5.6538e-03	3.0340e-02	0.367739	4
HNF4G	10	5.6574e-03	3.0358e-02	0.367739	8
GREM1	10	5.6804e-03	3.0471e-02	0.368262	6
ANXA10	9	5.6814e-03	2.9118e-02	0.361392	7
ZNF682	10	5.6839e-03	3.0483e-02	0.368262	7
TCF21	10	5.6865e-03	3.0502e-02	0.368262	5
ATP6V1G3	10	5.7014e-03	3.0577e-02	0.368262	7
TMEM237	10	5.7039e-03	3.0592e-02	0.368262	8
MBNL3	10	5.7041e-03	3.0592e-02	0.368262	7
ENPP4	10	5.7073e-03	3.0607e-02	0.368262	7
ANO9	10	5.7088e-03	3.0617e-02	0.368262	6
IL13RA1	10	5.7089e-03	3.0617e-02	0.368262	7
STK17A	10	5.7114e-03	3.0629e-02	0.368262	8
ME1	10	5.7147e-03	3.0648e-02	0.368262	7
KIAA1737	10	5.7189e-03	3.0664e-02	0.368262	8
PSG11	10	5.7331e-03	3.0731e-02	0.368652	7
GPR82	10	5.7335e-03	3.0733e-02	0.368652	8
sgPALM2-AKAP2_10	1	5.7401e-03	5.6941e-03	0.168428	1
OCIAD1	10	5.7434e-03	3.0783e-02	0.368794	6
CXCL11	10	5.7614e-03	3.0877e-02	0.369696	7
CRADD	10	5.7704e-03	3.0915e-02	0.369923	6
CHRDL1	10	5.7839e-03	3.0992e-02	0.370532	6
ZNF700	10	5.7859e-03	3.1003e-02	0.370532	8
CCL4	10	5.8054e-03	3.1087e-02	0.371152	6
SDF4	10	5.8072e-03	3.1093e-02	0.371152	3
PKN2	10	5.8184e-03	3.1141e-02	0.371503	7
TMEM154	10	5.8230e-03	3.1161e-02	0.371518	7
MLLT11	10	5.8316e-03	3.1202e-02	0.371779	6
GCSAML	10	5.8390e-03	3.1238e-02	0.371922	8
CD38	10	5.8422e-03	3.1252e-02	0.371922	8
AWAT2	10	5.8521e-03	3.1304e-02	0.372167	6
GRTP1	10	5.8532e-03	3.1310e-02	0.372167	6
PCDH11X	10	5.8619e-03	3.1349e-02	0.372396	8
CTPS2	10	5.8712e-03	3.1395e-02	0.372502	8
STAP1	10	5.8747e-03	3.1414e-02	0.372505	8
ZNF835	10	5.8813e-03	3.1443e-02	0.372620	7
RGS2	10	5.8871e-03	3.1477e-02	0.372795	7
ASPH	10	5.8958e-03	3.1528e-02	0.373179	8
GNAL	10	5.9022e-03	3.1556e-02	0.373288	8
PTPRD	10	5.9086e-03	3.1586e-02	0.373408	7
LRRC8B	10	5.9147e-03	3.1612e-02	0.373499	8
SEMA6A	10	5.9225e-03	3.1652e-02	0.373739	7
L1CAM	10	5.9263e-03	3.1675e-02	0.373788	4
ARHGEF6	10	5.9466e-03	3.1775e-02	0.374544	7
ATP8A1	10	5.9468e-03	3.1777e-02	0.374544	8
KLRF1	10	5.9578e-03	3.1829e-02	0.374656	8
C4orf48	10	5.9793e-03	3.1937e-02	0.374656	6
OMA1	10	5.9814e-03	3.1944e-02	0.374656	8
ADORA2A	10	5.9838e-03	3.1958e-02	0.374656	4
EPB41L4B	10	5.9838e-03	3.1958e-02	0.374656	4
ZDHHC2	10	5.9838e-03	3.1958e-02	0.374656	6
SQLE	10	5.9838e-03	3.1958e-02	0.374656	7
FNDC1	10	5.9838e-03	3.1958e-02	0.374656	3
SCRG1	10	5.9982e-03	3.2025e-02	0.375226	8
RPS6KA6	10	6.0158e-03	3.2110e-02	0.375769	7
ZNF80	10	6.0159e-03	3.2110e-02	0.375769	5
RBM18	10	6.0303e-03	3.2176e-02	0.376323	7
APOD	10	6.0425e-03	3.2233e-02	0.376764	7
LRRFIP1	10	6.0602e-03	3.2336e-02	0.377657	6
OPN1MW2	10	6.0638e-03	3.2348e-02	0.377657	8
FBXO25	10	6.0682e-03	3.2375e-02	0.377741	7
DGKH	10	6.0851e-03	3.2465e-02	0.378533	8
NXPH1	10	6.0975e-03	3.2521e-02	0.378533	6
ZNF780B	10	6.0989e-03	3.2526e-02	0.378533	7
MALT1	10	6.0990e-03	3.2526e-02	0.378533	6
PBX3	10	6.1055e-03	3.2557e-02	0.378533	8
TMEM255A	10	6.1199e-03	3.2630e-02	0.378533	5
ARSH	10	6.1206e-03	3.2633e-02	0.378533	7
CD1D	10	6.1220e-03	3.2639e-02	0.378533	8
FAM177B	10	6.1238e-03	3.2647e-02	0.378533	7
SDC1	10	6.1260e-03	3.2654e-02	0.378533	7
TMEM218	10	6.1307e-03	3.2674e-02	0.378544	5
C4orf17	10	6.1471e-03	3.2750e-02	0.379083	8
HSF4	10	6.1488e-03	3.2759e-02	0.379083	4
TRIM13	10	6.1614e-03	3.2826e-02	0.379634	6
GSTA4	10	6.1724e-03	3.2880e-02	0.380028	6
DYNLRB2	10	6.1803e-03	3.2927e-02	0.380357	8
SLC24A5	10	6.1849e-03	3.2950e-02	0.380389	8
HEPACAM	10	6.1936e-03	3.2982e-02	0.380538	6
SPATS1	10	6.2071e-03	3.3046e-02	0.381058	6
TIMP1	10	6.2171e-03	3.3095e-02	0.381177	3
REPIN1	10	6.2209e-03	3.3113e-02	0.381177	7
GC	10	6.2213e-03	3.3115e-02	0.381177	8
LDLRAD3	10	6.2424e-03	3.3212e-02	0.382077	8
FGF9	10	6.2469e-03	3.3235e-02	0.382120	7
FPR3	10	6.2588e-03	3.3301e-02	0.382648	5
NFATC1	10	6.2693e-03	3.3353e-02	0.382812	8
HPR	10	6.2733e-03	3.3372e-02	0.382812	8
RALA	10	6.2760e-03	3.3384e-02	0.382812	8
sgKRTAP4-4_1	1	6.2793e-03	6.2347e-03	0.175998	1
sgKRTAP5-6_5	1	6.2903e-03	6.2447e-03	0.175998	1
SCAI	10	6.2983e-03	3.3500e-02	0.383818	8
XKR8	10	6.3045e-03	3.3532e-02	0.383957	5
RNF175	10	6.3238e-03	3.3613e-02	0.384661	7
TNFRSF11B	10	6.3329e-03	3.3661e-02	0.384990	8
SEC11C	10	6.3367e-03	3.3683e-02	0.385014	6
SOX8	10	6.3410e-03	3.3704e-02	0.385028	6
C4orf46	10	6.3461e-03	3.3729e-02	0.385028	7
CDC42SE1	10	6.3493e-03	3.3745e-02	0.385028	6
C10orf120	10	6.3533e-03	3.3762e-02	0.385028	7
TUBA3E	10	6.3610e-03	3.3808e-02	0.385321	5
TDGF1	10	6.3688e-03	3.3844e-02	0.385357	3
RAB1A	10	6.3704e-03	3.3850e-02	0.385357	7
ZNF841	10	6.3956e-03	3.3956e-02	0.386342	8
CRB1	10	6.4175e-03	3.4077e-02	0.386869	8
PDCD1LG2	10	6.4220e-03	3.4102e-02	0.386869	6
AHR	10	6.4232e-03	3.4108e-02	0.386869	7
RABEPK	10	6.4238e-03	3.4112e-02	0.386869	2
ZAR1	10	6.4251e-03	3.4120e-02	0.386869	8
HMBS	10	6.4351e-03	3.4164e-02	0.386968	8
LOC100130480	10	6.4361e-03	3.4169e-02	0.386968	8
MUC15	10	6.4611e-03	3.4300e-02	0.388009	7
HES2	10	6.4681e-03	3.4332e-02	0.388144	7
C16orf74	10	6.4735e-03	3.4362e-02	0.388184	6
TOPORS	10	6.4787e-03	3.4386e-02	0.388184	3
C1orf185	10	6.4847e-03	3.4416e-02	0.388184	6
MXRA5	10	6.4865e-03	3.4428e-02	0.388184	8
SPATA31D1	10	6.4879e-03	3.4434e-02	0.388184	7
PTH	9	6.5098e-03	3.2654e-02	0.378533	7
MAGEA12	10	6.5107e-03	3.4547e-02	0.389228	7
GPR26	10	6.5153e-03	3.4571e-02	0.389228	6
UGT3A1	10	6.5184e-03	3.4586e-02	0.389228	8
SPINK7	10	6.5293e-03	3.4632e-02	0.389325	6
TPGS1	10	6.5309e-03	3.4641e-02	0.389325	8
LETM2	10	6.5337e-03	3.4654e-02	0.389325	5
GAPT	10	6.5390e-03	3.4678e-02	0.389374	6
SCOC	10	6.5636e-03	3.4795e-02	0.390358	7
FLT1	10	6.5668e-03	3.4805e-02	0.390358	6
OSTF1	10	6.5719e-03	3.4828e-02	0.390395	6
USP40	10	6.5809e-03	3.4872e-02	0.390663	8
BCL11B	10	6.5887e-03	3.4899e-02	0.390737	6
MTRF1	10	6.5928e-03	3.4918e-02	0.390737	8
KDELC2	10	6.6023e-03	3.4967e-02	0.390791	8
ZIC4	10	6.6034e-03	3.4973e-02	0.390791	7
PDE5A	10	6.6074e-03	3.4992e-02	0.390791	8
SEMA3D	10	6.6106e-03	3.5007e-02	0.390791	8
MMP1	10	6.6143e-03	3.5023e-02	0.390791	6
BOD1L2	10	6.6414e-03	3.5157e-02	0.391826	8
SNTG1	10	6.6437e-03	3.5168e-02	0.391826	6
KLHL15	10	6.6449e-03	3.5175e-02	0.391826	8
TMEM38B	10	6.6497e-03	3.5201e-02	0.391890	6
ADORA2B	10	6.6743e-03	3.5329e-02	0.392242	6
LGALSL	10	6.6765e-03	3.5338e-02	0.392242	8
CACNG5	10	6.6810e-03	3.5357e-02	0.392242	7
PIGW	10	6.6838e-03	3.5372e-02	0.392242	6
CASP12	10	6.6900e-03	3.5407e-02	0.392373	8
CNTLN	10	6.6972e-03	3.5441e-02	0.392373	5
TAF1D	10	6.6986e-03	3.5446e-02	0.392373	1
PSMF1	10	6.7024e-03	3.5464e-02	0.392373	5
COMMD8	10	6.7291e-03	3.5579e-02	0.392443	7
SIRPB1	10	6.7293e-03	3.5581e-02	0.392443	6
NLRP14	10	6.7295e-03	3.5582e-02	0.392443	7
TMEM123	10	6.7326e-03	3.5599e-02	0.392443	6
LRRC58	10	6.7387e-03	3.5625e-02	0.392443	5
DHDH	10	6.7447e-03	3.5662e-02	0.392443	6
ARX	10	6.7478e-03	3.5678e-02	0.392443	6
UGP2	10	6.7536e-03	3.5702e-02	0.392443	3
RGS10	10	6.7569e-03	3.5719e-02	0.392443	6
CTHRC1	10	6.7635e-03	3.5749e-02	0.392443	8
PDK3	10	6.7643e-03	3.5753e-02	0.392443	7
IFIT1B	10	6.7820e-03	3.5831e-02	0.392443	7
MAGEA9	10	6.7906e-03	3.5876e-02	0.392443	4
MAGEA9B	10	6.7906e-03	3.5876e-02	0.392443	4
GPBP1	10	6.7916e-03	3.5879e-02	0.392443	6
FAM196B	10	6.7944e-03	3.5892e-02	0.392443	8
TNFSF18	10	6.7944e-03	3.5892e-02	0.392443	8
RAB11A	10	6.7977e-03	3.5908e-02	0.392443	7
PTGER3	10	6.8027e-03	3.5930e-02	0.392443	8
TEK	10	6.8108e-03	3.5967e-02	0.392443	7
SLC30A4	10	6.8124e-03	3.5972e-02	0.392443	8
CLK4	10	6.8167e-03	3.5994e-02	0.392443	8
AGTR1	10	6.8254e-03	3.6034e-02	0.392443	5
MAGEB10	10	6.8287e-03	3.6050e-02	0.392443	8
SLC25A36	10	6.8291e-03	3.6051e-02	0.392443	7
DTWD2	10	6.8335e-03	3.6070e-02	0.392443	5
ARL17A	10	6.8360e-03	3.6081e-02	0.392443	2
ARL17B	10	6.8360e-03	3.6081e-02	0.392443	1
RNF13	10	6.8384e-03	3.6090e-02	0.392443	8
C10orf131	10	6.8398e-03	3.6097e-02	0.392443	5
AURKC	10	6.8423e-03	3.6108e-02	0.392443	8
ARF4	10	6.8470e-03	3.6134e-02	0.392505	6
LCE1F	10	6.8545e-03	3.6168e-02	0.392660	6
UBE2Q1	10	6.8696e-03	3.6244e-02	0.393268	6
NT5DC2	10	6.8816e-03	3.6303e-02	0.393567	8
RFX3	10	6.8842e-03	3.6320e-02	0.393567	6
PRSS58	10	6.8874e-03	3.6332e-02	0.393567	8
PANK1	10	6.8966e-03	3.6384e-02	0.393912	4
USP53	10	6.9081e-03	3.6438e-02	0.394289	5
GPR160	10	6.9185e-03	3.6491e-02	0.394400	6
COIL	10	6.9210e-03	3.6504e-02	0.394400	8
DLX5	10	6.9220e-03	3.6509e-02	0.394400	6
TSPAN12	10	6.9389e-03	3.6588e-02	0.394491	8
SLC35G5	10	6.9390e-03	3.6588e-02	0.394491	7
HRH2	10	6.9404e-03	3.6593e-02	0.394491	8
STEAP1	10	6.9690e-03	3.6734e-02	0.395636	8
SPIN3	10	6.9716e-03	3.6744e-02	0.395636	6
TMED5	10	6.9880e-03	3.6822e-02	0.396048	6
TSPY2	6	7.0195e-03	2.9244e-02	0.362040	5
KLK9	10	7.0266e-03	3.7008e-02	0.397605	4
SOCS6	10	7.0354e-03	3.7050e-02	0.397847	8
WSB1	10	7.0566e-03	3.7151e-02	0.398271	8
RSPO3	10	7.0710e-03	3.7221e-02	0.398356	8
CRMP1	10	7.0725e-03	3.7226e-02	0.398356	7
HTR3B	10	7.0833e-03	3.7274e-02	0.398356	5
NEO1	10	7.0959e-03	3.7347e-02	0.398356	5
PCDHB13	10	7.1001e-03	3.7368e-02	0.398356	8
GRK4	10	7.1088e-03	3.7411e-02	0.398356	7
TRAF6	10	7.1154e-03	3.7439e-02	0.398356	6
UQCRC2	10	7.1168e-03	3.7444e-02	0.398356	2
C21orf58	10	7.1183e-03	3.7452e-02	0.398356	5
PANX2	10	7.1330e-03	3.7528e-02	0.398356	8
DPPA5	10	7.1343e-03	3.7533e-02	0.398356	7
SMIM14	10	7.1345e-03	3.7534e-02	0.398356	8
EPS8	10	7.1383e-03	3.7547e-02	0.398356	6
TBC1D15	10	7.1432e-03	3.7567e-02	0.398356	6
CT45A6	10	7.1439e-03	3.7571e-02	0.398356	6
CT45A4	10	7.1439e-03	3.7571e-02	0.398356	6
SLC35E2B	10	7.1441e-03	3.7571e-02	0.398356	7
MXD4	10	7.1488e-03	3.7590e-02	0.398356	8
ZNF713	10	7.1518e-03	3.7604e-02	0.398356	6
KCTD16	10	7.1635e-03	3.7666e-02	0.398506	6
SLC7A1	10	7.1686e-03	3.7688e-02	0.398506	7
NEK7	10	7.1713e-03	3.7696e-02	0.398506	8
ZNF215	10	7.1716e-03	3.7699e-02	0.398506	8
KLRC4	10	7.1954e-03	3.7814e-02	0.399509	7
C1orf68	10	7.2035e-03	3.7853e-02	0.399699	7
ALB	10	7.2089e-03	3.7880e-02	0.399771	7
MANSC1	10	7.2159e-03	3.7913e-02	0.399778	7
DUSP23	10	7.2383e-03	3.8016e-02	0.400561	6
MOB2	10	7.2462e-03	3.8054e-02	0.400704	6
sgERVFRD-1_10	1	7.2525e-03	7.2040e-03	0.186963	1
NFXL1	10	7.2603e-03	3.8122e-02	0.401024	7
BIK	10	7.2698e-03	3.8163e-02	0.401024	8
CDX4	10	7.2724e-03	3.8177e-02	0.401024	7
NDUFS5	10	7.2778e-03	3.8198e-02	0.401024	6
KATNBL1	10	7.2804e-03	3.8210e-02	0.401024	4
POTEC	10	7.2869e-03	3.8236e-02	0.401024	4
CEP128	10	7.3224e-03	3.8408e-02	0.402132	8
DCAF16	10	7.3261e-03	3.8423e-02	0.402132	7
AGR2	10	7.3344e-03	3.8453e-02	0.402132	7
ZNF33A	10	7.3364e-03	3.8464e-02	0.402132	6
KERA	10	7.3431e-03	3.8501e-02	0.402132	5
GLYCTK	10	7.3466e-03	3.8521e-02	0.402132	8
RERGL	10	7.3466e-03	3.8521e-02	0.402132	8
PIGX	10	7.3493e-03	3.8530e-02	0.402132	8
CARD16	10	7.3508e-03	3.8541e-02	0.402132	8
MNS1	10	7.3535e-03	3.8553e-02	0.402132	7
SLITRK2	10	7.3708e-03	3.8629e-02	0.402279	8
GAP43	10	7.3757e-03	3.8649e-02	0.402281	6
LHX1	10	7.3855e-03	3.8702e-02	0.402400	4
SPATA8	10	7.3855e-03	3.8702e-02	0.402400	5
ST8SIA4	10	7.3963e-03	3.8757e-02	0.402663	8
CYLC2	10	7.3996e-03	3.8772e-02	0.402663	7
PAM	10	7.4145e-03	3.8854e-02	0.402663	7
WSCD1	10	7.4162e-03	3.8860e-02	0.402663	7
DIO3	10	7.4199e-03	3.8875e-02	0.402663	8
UGT1A8	10	7.4219e-03	3.8885e-02	0.402663	7
SCAPER	10	7.4230e-03	3.8892e-02	0.402663	8
ANKRD50	10	7.4273e-03	3.8913e-02	0.402663	7
CYP2A7	10	7.4470e-03	3.9011e-02	0.402663	6
NTPCR	10	7.4474e-03	3.9013e-02	0.402663	8
KDELC1	10	7.4501e-03	3.9028e-02	0.402663	8
JMJD8	10	7.4524e-03	3.9036e-02	0.402663	8
TRPM3	10	7.4560e-03	3.9054e-02	0.402663	7
TSN	10	7.4666e-03	3.9111e-02	0.402663	6
SNAP47	10	7.4679e-03	3.9119e-02	0.402663	5
UGT2B17	10	7.4688e-03	3.9122e-02	0.402663	7
FASTKD2	10	7.4697e-03	3.9127e-02	0.402663	7
HIST1H3J	10	7.4769e-03	3.9153e-02	0.402663	7
ACSL1	10	7.4820e-03	3.9180e-02	0.402663	7
NDUFB1	10	7.4822e-03	3.9181e-02	0.402663	6
PLS3	10	7.4918e-03	3.9225e-02	0.402663	8
ITGB5	10	7.4934e-03	3.9230e-02	0.402663	7
SLC8A1	10	7.4975e-03	3.9250e-02	0.402663	5
CADM2	10	7.4976e-03	3.9251e-02	0.402663	8
VSIG4	10	7.5054e-03	3.9295e-02	0.402663	7
SNX2	10	7.5195e-03	3.9357e-02	0.402663	8
BRINP3	10	7.5195e-03	3.9357e-02	0.402663	8
TMPRSS11A	10	7.5200e-03	3.9359e-02	0.402663	7
ELOVL6	10	7.5274e-03	3.9401e-02	0.402663	8
FGF12	10	7.5295e-03	3.9411e-02	0.402663	6
PIGT	10	7.5340e-03	3.9438e-02	0.402663	8
CLVS2	10	7.5403e-03	3.9467e-02	0.402663	8
AZI2	10	7.5442e-03	3.9488e-02	0.402663	8
GCSAM	10	7.5458e-03	3.9495e-02	0.402663	8
C10orf67	10	7.5521e-03	3.9528e-02	0.402663	8
FAM126B	10	7.5537e-03	3.9532e-02	0.402663	8
ATP1A4	10	7.5592e-03	3.9559e-02	0.402663	8
CDR2	10	7.5688e-03	3.9605e-02	0.402663	7
NEK6	10	7.5706e-03	3.9620e-02	0.402663	8
CLN5	10	7.5735e-03	3.9634e-02	0.402663	6
PARP14	10	7.5777e-03	3.9650e-02	0.402663	4
CYP4A22	10	7.5779e-03	3.9651e-02	0.402663	6
DCBLD1	10	7.5843e-03	3.9677e-02	0.402663	7
LCE4A	10	7.5850e-03	3.9681e-02	0.402663	7
REXO4	10	7.5946e-03	3.9724e-02	0.402663	7
TEX29	10	7.5952e-03	3.9726e-02	0.402663	7
TMPRSS11D	10	7.5981e-03	3.9743e-02	0.402663	7
VAMP4	10	7.6069e-03	3.9784e-02	0.402663	7
CCDC7	10	7.6089e-03	3.9791e-02	0.402663	7
ZNF571	10	7.6142e-03	3.9816e-02	0.402706	7
LRRC45	10	7.6327e-03	3.9899e-02	0.403164	3
PDZD9	10	7.6358e-03	3.9918e-02	0.403164	8
FGGY	10	7.6419e-03	3.9940e-02	0.403164	7
RNF148	10	7.6429e-03	3.9943e-02	0.403164	8
FBXL20	10	7.6569e-03	4.0003e-02	0.403538	6
IL2RG	10	7.6608e-03	4.0021e-02	0.403538	8
GPR19	10	7.6771e-03	4.0095e-02	0.404027	6
FOXO3	10	7.6810e-03	4.0111e-02	0.404027	7
UNC79	10	7.6876e-03	4.0138e-02	0.404061	5
SNX13	10	7.6962e-03	4.0182e-02	0.404061	8
CCL1	10	7.6979e-03	4.0193e-02	0.404061	7
SMC1B	10	7.6989e-03	4.0197e-02	0.404061	7
ENPP3	10	7.7122e-03	4.0267e-02	0.404563	8
METRN	9	7.7412e-03	3.7921e-02	0.399778	7
PRSS23	10	7.7425e-03	4.0406e-02	0.405313	5
RCHY1	10	7.7477e-03	4.0432e-02	0.405313	6
CCDC171	10	7.7507e-03	4.0445e-02	0.405313	6
CADPS2	10	7.7551e-03	4.0470e-02	0.405363	8
DPPA2	10	7.7623e-03	4.0507e-02	0.405520	8
FAM173A	10	7.7745e-03	4.0571e-02	0.405667	7
CRYZ	10	7.7852e-03	4.0630e-02	0.405667	8
PAX3	10	7.7904e-03	4.0656e-02	0.405667	7
PAN3	10	7.7927e-03	4.0662e-02	0.405667	7
CLCN5	10	7.7950e-03	4.0672e-02	0.405667	5
REEP5	10	7.7974e-03	4.0686e-02	0.405667	6
PRR5	10	7.7977e-03	4.0686e-02	0.405667	7
PCSK1N	10	7.8046e-03	4.0719e-02	0.405783	8
USP45	10	7.8124e-03	4.0755e-02	0.405823	6
MSRB3	10	7.8148e-03	4.0764e-02	0.405823	6
CEP78	10	7.8254e-03	4.0815e-02	0.405918	7
CMBL	10	7.8333e-03	4.0849e-02	0.406048	7
CLDN2	10	7.8394e-03	4.0876e-02	0.406048	8
GFRA3	10	7.8451e-03	4.0906e-02	0.406048	4
MBOAT7	10	7.8523e-03	4.0933e-02	0.406048	3
LRTOMT	10	7.8556e-03	4.0952e-02	0.406048	8
C3orf55	10	7.8719e-03	4.1022e-02	0.406201	8
FGF6	10	7.8757e-03	4.1039e-02	0.406201	6
HS3ST6	10	7.8759e-03	4.1039e-02	0.406201	6
ZDBF2	10	7.8812e-03	4.1059e-02	0.406201	8
PARP16	10	7.8857e-03	4.1075e-02	0.406201	6
OPN3	10	7.8910e-03	4.1106e-02	0.406201	7
ZNF793	10	7.8938e-03	4.1120e-02	0.406201	8
RRM2B	10	7.8990e-03	4.1145e-02	0.406201	6
SNRPN	10	7.9012e-03	4.1153e-02	0.406201	4
HTT	10	7.9066e-03	4.1182e-02	0.406281	6
KLHL28	10	7.9159e-03	4.1224e-02	0.406494	8
SATB1	10	7.9307e-03	4.1291e-02	0.406930	4
C12orf39	10	7.9347e-03	4.1309e-02	0.406930	8
SEPT14	10	7.9453e-03	4.1360e-02	0.407087	8
TIGD2	10	7.9470e-03	4.1367e-02	0.407087	8
C13orf45	10	7.9553e-03	4.1407e-02	0.407275	6
FAM53C	10	7.9621e-03	4.1438e-02	0.407378	6
OPRD1	10	7.9872e-03	4.1540e-02	0.407999	8
ZNF85	10	7.9961e-03	4.1577e-02	0.407999	7
MS4A14	10	7.9979e-03	4.1588e-02	0.407999	5
ASMTL	10	8.0078e-03	4.1631e-02	0.407999	8
CYP8B1	10	8.0170e-03	4.1676e-02	0.407999	1
STT3A	10	8.0194e-03	4.1686e-02	0.407999	6
NDUFS4	10	8.0237e-03	4.1710e-02	0.407999	7
TAAR6	10	8.0268e-03	4.1726e-02	0.407999	8
MTERF	10	8.0357e-03	4.1770e-02	0.407999	5
RGS1	10	8.0368e-03	4.1776e-02	0.407999	7
SOWAHB	10	8.0437e-03	4.1810e-02	0.407999	8
CAPS2	10	8.0479e-03	4.1830e-02	0.407999	8
PELI1	10	8.0490e-03	4.1834e-02	0.407999	7
AP3S2	10	8.0495e-03	4.1836e-02	0.407999	8
AMELX	10	8.0508e-03	4.1849e-02	0.407999	7
ATG4B	10	8.0529e-03	4.1854e-02	0.407999	7
TMEM71	10	8.0532e-03	4.1856e-02	0.407999	6
EAF2	10	8.0653e-03	4.1908e-02	0.407999	7
BRCC3	10	8.0653e-03	4.1909e-02	0.407999	7
CCDC167	10	8.0719e-03	4.1945e-02	0.407999	3
IMMP1L	10	8.0748e-03	4.1954e-02	0.407999	8
sgKRTAP1-1_8	1	8.0793e-03	8.0451e-03	0.198809	1
NAP1L3	10	8.0807e-03	4.1978e-02	0.407999	8
ING2	10	8.0836e-03	4.1990e-02	0.407999	8
PHIP	10	8.0862e-03	4.2007e-02	0.407999	7
DOK6	10	8.0889e-03	4.2020e-02	0.407999	7
ZNF729	10	8.0929e-03	4.2040e-02	0.407999	7
EN2	10	8.1094e-03	4.2119e-02	0.408437	7
C15orf48	10	8.1106e-03	4.2127e-02	0.408437	8
C8G	10	8.1268e-03	4.2217e-02	0.409108	4
ZNF160	10	8.1407e-03	4.2285e-02	0.409238	6
ZNF420	10	8.1432e-03	4.2297e-02	0.409238	8
FBXW2	10	8.1465e-03	4.2313e-02	0.409238	8
FAM9A	10	8.1620e-03	4.2380e-02	0.409450	8
KHDC1	10	8.1717e-03	4.2423e-02	0.409450	8
UBFD1	10	8.1771e-03	4.2442e-02	0.409450	5
CCNI	10	8.1786e-03	4.2450e-02	0.409450	6
HCCS	10	8.1817e-03	4.2459e-02	0.409450	5
VAMP7	10	8.1914e-03	4.2497e-02	0.409450	8
CYP2D6	10	8.2018e-03	4.2537e-02	0.409450	7
SLC10A3	10	8.2123e-03	4.2580e-02	0.409450	7
PLAC1	10	8.2137e-03	4.2588e-02	0.409450	7
MOCS2	10	8.2155e-03	4.2595e-02	0.409450	7
KCNN2	10	8.2186e-03	4.2606e-02	0.409450	6
ANKRD18A	10	8.2294e-03	4.2649e-02	0.409519	7
C8orf4	10	8.2366e-03	4.2674e-02	0.409519	7
SH3GL2	10	8.2369e-03	4.2676e-02	0.409519	7
WDR45	10	8.2540e-03	4.2754e-02	0.409871	6
FAM114A2	10	8.2915e-03	4.2896e-02	0.410307	7
FAM216B	10	8.2955e-03	4.2910e-02	0.410307	6
RXFP2	10	8.2962e-03	4.2912e-02	0.410307	5
GRSF1	10	8.3009e-03	4.2924e-02	0.410307	6
GABRG1	10	8.3014e-03	4.2925e-02	0.410307	7
FGF20	10	8.3392e-03	4.3077e-02	0.410513	7
ZNF264	10	8.3407e-03	4.3083e-02	0.410513	7
ARNTL2	10	8.3464e-03	4.3101e-02	0.410513	3
FBXL17	10	8.3499e-03	4.3115e-02	0.410513	5
TRIM14	10	8.3640e-03	4.3167e-02	0.410513	7
USP17L13	10	8.3692e-03	4.3187e-02	0.410513	4
SMAD1	10	8.3724e-03	4.3194e-02	0.410513	7
