group_id	items_in_group	lo_value	p	FDR	goodsgrna
ASRGL1	10	1.0366e-01	2.9920e-01	0.999998	5
MAGEA8	10	1.0370e-01	2.9929e-01	0.999998	4
SERBP1	10	1.0372e-01	2.9934e-01	0.999998	5
RAD23B	10	1.0373e-01	2.9936e-01	0.999998	4
COL4A1	10	1.0374e-01	2.9940e-01	0.999998	6
APIP	10	1.0383e-01	2.9958e-01	0.999998	5
HSF4	10	1.0392e-01	2.9978e-01	0.999998	5
ZNF587	10	1.0392e-01	2.9979e-01	0.999998	3
SRSF5	10	1.0405e-01	3.0004e-01	0.999998	2
ANGPTL7	10	1.0408e-01	3.0011e-01	0.999998	5
NLRX1	10	1.0408e-01	3.0011e-01	0.999998	5
RPS6KA2	10	1.0412e-01	3.0021e-01	0.999998	3
CELA1	9	1.0420e-01	2.8633e-01	0.999998	5
LMO7	10	1.0426e-01	3.0052e-01	0.999998	3
TUBB3	10	1.0430e-01	3.0061e-01	0.999998	5
TRIM7	10	1.0434e-01	3.0072e-01	0.999998	6
ZBTB7A	10	1.0436e-01	3.0077e-01	0.999998	6
MIF4GD	10	1.0455e-01	3.0113e-01	0.999998	6
sgKRTAP6-2_9	1	1.0455e-01	1.0453e-01	0.773244	1
EDC4	10	1.0459e-01	3.0122e-01	0.999998	6
sgHLA-F_1	1	1.0459e-01	1.0458e-01	0.773288	1
USP4	10	1.0473e-01	3.0154e-01	0.999998	3
PROCA1	10	1.0476e-01	3.0160e-01	0.999998	5
OLA1	10	1.0480e-01	3.0168e-01	0.999998	6
NEK2	10	1.0481e-01	3.0169e-01	0.999998	3
PMS2	10	1.0484e-01	3.0177e-01	0.999998	6
PLK5	10	1.0492e-01	3.0193e-01	0.999998	5
COQ10B	10	1.0492e-01	3.0193e-01	0.999998	5
SCRN2	10	1.0500e-01	3.0210e-01	0.999998	6
C15orf53	10	1.0500e-01	3.0210e-01	0.999998	6
AK4	10	1.0500e-01	3.0210e-01	0.999998	3
RIMBP3	9	1.0507e-01	2.8798e-01	0.999998	5
ADIPOR2	10	1.0508e-01	3.0227e-01	0.999998	4
IGFL2	10	1.0510e-01	3.0230e-01	0.999998	5
CREBBP	10	1.0510e-01	3.0231e-01	0.999998	5
RGS19	10	1.0519e-01	3.0247e-01	0.999998	6
KDM5D	10	1.0520e-01	3.0252e-01	0.999998	3
NPAP1	10	1.0525e-01	3.0262e-01	0.999998	4
ZNF70	10	1.0530e-01	3.0273e-01	0.999998	6
C5orf42	10	1.0538e-01	3.0291e-01	0.999998	4
sgKRTAP21-1_10	1	1.0549e-01	1.0547e-01	0.777001	1
COL6A2	10	1.0551e-01	3.0319e-01	0.999998	5
MAPK7	10	1.0570e-01	3.0361e-01	0.999998	6
PTH2R	10	1.0582e-01	3.0387e-01	0.999998	5
MRPL50	10	1.0591e-01	3.0405e-01	0.999998	6
TM6SF2	10	1.0603e-01	3.0432e-01	0.999998	6
USP3	10	1.0603e-01	3.0432e-01	0.999998	6
ADRA2B	10	1.0604e-01	3.0433e-01	0.999998	5
C11orf86	10	1.0605e-01	3.0435e-01	0.999998	5
BOLA3	10	1.0610e-01	3.0446e-01	0.999998	5
FAM167B	10	1.0612e-01	3.0448e-01	0.999998	6
PNMA1	10	1.0612e-01	3.0448e-01	0.999998	6
ALAS1	10	1.0621e-01	3.0470e-01	0.999998	4
CHRND	10	1.0629e-01	3.0486e-01	0.999998	4
SEZ6L	9	1.0631e-01	2.9029e-01	0.999998	4
KRT9	10	1.0631e-01	3.0490e-01	0.999998	4
MOGAT2	10	1.0637e-01	3.0503e-01	0.999998	4
THY1	10	1.0652e-01	3.0536e-01	0.999998	4
RAB11FIP1	10	1.0656e-01	3.0545e-01	0.999998	5
HSF5	10	1.0659e-01	3.0551e-01	0.999998	4
RGL2	10	1.0659e-01	3.0553e-01	0.999998	5
PNKD	10	1.0659e-01	3.0553e-01	0.999998	6
C7orf65	10	1.0662e-01	3.0558e-01	0.999998	5
sgKRTAP9-7_9	1	1.0668e-01	1.0662e-01	0.782187	1
MAP4K3	10	1.0671e-01	3.0578e-01	0.999998	4
STX17	10	1.0674e-01	3.0584e-01	0.999998	3
KATNBL1	10	1.0681e-01	3.0601e-01	0.999998	6
NASP	10	1.0692e-01	3.0626e-01	0.999998	4
UBP1	10	1.0692e-01	3.0626e-01	0.999998	5
KIF3B	10	1.0696e-01	3.0636e-01	0.999998	4
CNNM1	10	1.0697e-01	3.0638e-01	0.999998	5
ACTB	10	1.0698e-01	3.0639e-01	0.999998	5
PITPNM1	10	1.0699e-01	3.0640e-01	0.999998	6
RNF43	10	1.0721e-01	3.0687e-01	0.999998	5
CEP63	10	1.0724e-01	3.0694e-01	0.999998	6
SPRR2E	10	1.0727e-01	3.0701e-01	0.999998	4
GNB1	10	1.0735e-01	3.0718e-01	0.999998	6
GOT2	10	1.0736e-01	3.0721e-01	0.999998	4
FXYD2	10	1.0737e-01	3.0723e-01	0.999998	5
PNMT	10	1.0739e-01	3.0728e-01	0.999998	6
AIM1	10	1.0749e-01	3.0751e-01	0.999998	5
APRT	10	1.0753e-01	3.0759e-01	0.999998	5
FCHSD1	10	1.0756e-01	3.0765e-01	0.999998	6
RFXANK	10	1.0759e-01	3.0772e-01	0.999998	5
RSF1	10	1.0774e-01	3.0804e-01	0.999998	5
APOC4	10	1.0776e-01	3.0809e-01	0.999998	6
RIBC1	10	1.0781e-01	3.0820e-01	0.999998	4
ASPRV1	10	1.0794e-01	3.0848e-01	0.999998	5
UNC45A	10	1.0796e-01	3.0854e-01	0.999998	5
AGBL5	10	1.0799e-01	3.0861e-01	0.999998	3
AMPH	10	1.0803e-01	3.0870e-01	0.999998	3
ZNF91	10	1.0811e-01	3.0886e-01	0.999998	4
sgNDUFC2-KCTD14_9	1	1.0812e-01	1.0807e-01	0.788477	1
HOXB5	10	1.0819e-01	3.0901e-01	0.999998	4
sgKRTAP24-1_9	1	1.0820e-01	1.0815e-01	0.788743	1
SAAL1	9	1.0820e-01	2.9386e-01	0.999998	5
S100A12	9	1.0820e-01	2.9386e-01	0.999998	4
B4GALNT2	10	1.0822e-01	3.0908e-01	0.999998	5
ABHD4	10	1.0835e-01	3.0935e-01	0.999998	6
BCAN	10	1.0835e-01	3.0935e-01	0.999998	6
HYLS1	10	1.0836e-01	3.0936e-01	0.999998	4
DNAJC30	10	1.0840e-01	3.0946e-01	0.999998	4
CIT	10	1.0843e-01	3.0952e-01	0.999998	5
SLC30A7	10	1.0844e-01	3.0953e-01	0.999998	4
ZFP36	10	1.0848e-01	3.0962e-01	0.999998	6
FABP3	10	1.0852e-01	3.0970e-01	0.999998	1
NPEPPS	10	1.0852e-01	3.0971e-01	0.999998	6
FBXO18	10	1.0860e-01	3.0990e-01	0.999998	4
SPINK4	10	1.0863e-01	3.0995e-01	0.999998	6
NMUR2	10	1.0872e-01	3.1015e-01	0.999998	5
KRT78	9	1.0883e-01	2.9502e-01	0.999998	4
PLEKHH1	10	1.0883e-01	3.1041e-01	0.999998	4
SFXN2	10	1.0887e-01	3.1048e-01	0.999998	3
NOD2	10	1.0892e-01	3.1059e-01	0.999998	3
IGSF6	10	1.0897e-01	3.1070e-01	0.999998	3
CABP1	10	1.0898e-01	3.1072e-01	0.999998	4
NOXO1	10	1.0907e-01	3.1093e-01	0.999998	4
STK40	10	1.0912e-01	3.1105e-01	0.999998	6
FUT11	10	1.0914e-01	3.1107e-01	0.999998	3
PANK3	10	1.0919e-01	3.1117e-01	0.999998	4
AP1G1	10	1.0924e-01	3.1129e-01	0.999998	5
GRINA	9	1.0927e-01	2.9584e-01	0.999998	5
NRXN3	10	1.0931e-01	3.1143e-01	0.999998	6
PAGE4	10	1.0931e-01	3.1143e-01	0.999998	6
C16orf70	10	1.0942e-01	3.1168e-01	0.999998	3
HOMER3	10	1.0944e-01	3.1171e-01	0.999998	5
EIF2AK4	10	1.0952e-01	3.1189e-01	0.999998	5
REXO2	10	1.0952e-01	3.1189e-01	0.999998	5
ATP5H	10	1.0955e-01	3.1196e-01	0.999998	6
GIPR	10	1.0956e-01	3.1196e-01	0.999998	5
TMEM201	10	1.0968e-01	3.1222e-01	0.999998	4
JSRP1	10	1.0977e-01	3.1242e-01	0.999998	6
IFNA14	10	1.0982e-01	3.1253e-01	0.999998	2
SERAC1	10	1.0983e-01	3.1254e-01	0.999998	6
GBAS	10	1.0986e-01	3.1261e-01	0.999998	5
SV2A	10	1.0988e-01	3.1266e-01	0.999998	5
IFRD2	10	1.0994e-01	3.1280e-01	0.999998	4
CKAP2	10	1.1004e-01	3.1300e-01	0.999998	4
RECK	10	1.1006e-01	3.1304e-01	0.999998	6
ARL6	10	1.1006e-01	3.1304e-01	0.999998	6
C9orf131	10	1.1008e-01	3.1310e-01	0.999998	5
TMTC1	10	1.1012e-01	3.1319e-01	0.999998	6
OXGR1	10	1.1012e-01	3.1319e-01	0.999998	6
BICD2	10	1.1014e-01	3.1322e-01	0.999998	6
B3GNT7	10	1.1021e-01	3.1333e-01	0.999998	2
HECW2	10	1.1027e-01	3.1343e-01	0.999998	4
MCPH1	10	1.1032e-01	3.1351e-01	0.999998	2
ZCCHC10	10	1.1045e-01	3.1371e-01	0.999998	5
MBD3L2	10	1.1046e-01	3.1373e-01	0.999998	5
LHX5	10	1.1056e-01	3.1390e-01	0.999998	3
sgKRTAP1-3_10	1	1.1057e-01	1.1057e-01	0.800124	1
sgKRTAP10-8_5	1	1.1071e-01	1.1070e-01	0.800838	1
SEPN1	10	1.1076e-01	3.1422e-01	0.999998	4
SLC25A11	10	1.1078e-01	3.1425e-01	0.999998	5
TNFAIP8L3	10	1.1082e-01	3.1432e-01	0.999998	2
FAM163B	9	1.1089e-01	2.9875e-01	0.999998	4
FAM83F	10	1.1089e-01	3.1444e-01	0.999998	4
PIK3R4	10	1.1094e-01	3.1450e-01	0.999998	5
SEMA3C	10	1.1095e-01	3.1452e-01	0.999998	2
ZNF76	10	1.1120e-01	3.1493e-01	0.999998	4
ALDH1B1	10	1.1132e-01	3.1514e-01	0.999998	5
NOS3	10	1.1152e-01	3.1546e-01	0.999998	2
MT2A	9	1.1154e-01	2.9997e-01	0.999998	5
MB	9	1.1154e-01	2.9997e-01	0.999998	5
INCA1	10	1.1159e-01	3.1557e-01	0.999998	5
RPRD2	10	1.1167e-01	3.1572e-01	0.999998	3
sgNKX2-2_7	1	1.1178e-01	1.1182e-01	0.805646	1
GPR142	10	1.1196e-01	3.1621e-01	0.999998	4
CNP	10	1.1206e-01	3.1638e-01	0.999998	5
HERC4	10	1.1214e-01	3.1652e-01	0.999998	5
RPL22L1	10	1.1234e-01	3.1686e-01	0.999998	3
PDZD11	10	1.1234e-01	3.1687e-01	0.999998	5
CCDC11	10	1.1249e-01	3.1710e-01	0.999998	3
PLEKHG4B	10	1.1257e-01	3.1722e-01	0.999998	3
AKAP13	10	1.1263e-01	3.1733e-01	0.999998	5
GCNT1	10	1.1265e-01	3.1736e-01	0.999998	4
SSBP4	10	1.1270e-01	3.1746e-01	0.999998	5
OMP	10	1.1277e-01	3.1755e-01	0.999998	3
FBXL13	10	1.1290e-01	3.1776e-01	0.999998	5
TMEM106C	9	1.1291e-01	3.0250e-01	0.999998	5
sgNKX3-1_7	1	1.1294e-01	1.1298e-01	0.809570	1
FAM203A	10	1.1296e-01	3.1786e-01	0.999998	4
C1orf110	10	1.1299e-01	3.1791e-01	0.999998	4
ISG15	10	1.1314e-01	3.1813e-01	0.999998	4
ZNF100	10	1.1317e-01	3.1817e-01	0.999998	4
sgKRTAP4-8_10	1	1.1318e-01	1.1321e-01	0.810326	1
SECTM1	10	1.1318e-01	3.1819e-01	0.999998	4
C9orf37	10	1.1320e-01	3.1821e-01	0.999998	3
ARSG	10	1.1337e-01	3.1848e-01	0.999998	3
TNFRSF19	10	1.1350e-01	3.1871e-01	0.999998	5
SOX12	10	1.1354e-01	3.1877e-01	0.999998	3
GRM1	10	1.1354e-01	3.1877e-01	0.999998	2
SUGP2	10	1.1359e-01	3.1885e-01	0.999998	4
PAPPA	10	1.1374e-01	3.1908e-01	0.999998	3
MARCH9	10	1.1375e-01	3.1910e-01	0.999998	4
ZNF98	10	1.1382e-01	3.1920e-01	0.999998	3
IMMP1L	10	1.1391e-01	3.1936e-01	0.999998	2
C20orf96	10	1.1396e-01	3.1943e-01	0.999998	4
SH2D5	10	1.1396e-01	3.1944e-01	0.999998	3
BTBD9	9	1.1398e-01	3.0453e-01	0.999998	5
CD2BP2	10	1.1399e-01	3.1948e-01	0.999998	5
CCDC159	10	1.1404e-01	3.1957e-01	0.999998	5
sgKRTAP5-11_1	1	1.1405e-01	1.1406e-01	0.814338	1
RNF180	10	1.1406e-01	3.1960e-01	0.999998	4
TRPM3	10	1.1417e-01	3.1979e-01	0.999998	4
COL28A1	10	1.1428e-01	3.1998e-01	0.999998	5
GPR68	10	1.1432e-01	3.2005e-01	0.999998	3
LZTS2	10	1.1436e-01	3.2011e-01	0.999998	3
PSME3	10	1.1442e-01	3.2022e-01	0.999998	5
PRAMEF5	10	1.1446e-01	3.2027e-01	0.999998	5
KCTD13	10	1.1451e-01	3.2037e-01	0.999998	4
MSGN1	10	1.1452e-01	3.2038e-01	0.999998	5
NUDT6	10	1.1456e-01	3.2044e-01	0.999998	5
ZFR2	10	1.1459e-01	3.2051e-01	0.999998	1
DCC	10	1.1463e-01	3.2057e-01	0.999998	5
PPBP	10	1.1480e-01	3.2085e-01	0.999998	5
INHA	10	1.1489e-01	3.2100e-01	0.999998	5
sgNME1-NME2_6	1	1.1494e-01	1.1495e-01	0.817876	1
GBP6	10	1.1505e-01	3.2127e-01	0.999998	4
SYT9	10	1.1506e-01	3.2128e-01	0.999998	3
POTEB	10	1.1509e-01	3.2132e-01	0.999998	5
POTEB2	10	1.1509e-01	3.2132e-01	0.999998	5
EFHB	10	1.1511e-01	3.2135e-01	0.999998	4
SLC35D1	10	1.1526e-01	3.2160e-01	0.999998	5
sgIQCJ-SCHIP1_3	1	1.1532e-01	1.1531e-01	0.819098	1
IL12A	10	1.1534e-01	3.2173e-01	0.999998	5
KCNMA1	10	1.1542e-01	3.2185e-01	0.999998	5
ATP2A1	10	1.1542e-01	3.2185e-01	0.999998	4
sgKRTAP19-3_7	1	1.1543e-01	1.1544e-01	0.819710	1
ZNF827	10	1.1548e-01	3.2195e-01	0.999998	3
TXNDC11	9	1.1564e-01	3.0755e-01	0.999998	4
SLC26A1	10	1.1568e-01	3.2228e-01	0.999998	5
sgANKHD1-EIF4EBP3_3	1	1.1571e-01	1.1571e-01	0.820755	1
CHMP5	10	1.1577e-01	3.2242e-01	0.999998	5
TTLL12	10	1.1578e-01	3.2245e-01	0.999998	4
GNB4	10	1.1580e-01	3.2247e-01	0.999998	3
NCR3	10	1.1588e-01	3.2261e-01	0.999998	4
ATP6V0A1	10	1.1591e-01	3.2265e-01	0.999998	5
BRD3	10	1.1593e-01	3.2269e-01	0.999998	4
RPL28	10	1.1596e-01	3.2273e-01	0.999998	5
NANS	10	1.1601e-01	3.2280e-01	0.999998	3
NCDN	10	1.1606e-01	3.2288e-01	0.999998	4
CLDN9	10	1.1615e-01	3.2303e-01	0.999998	4
LZTS1	10	1.1624e-01	3.2319e-01	0.999998	2
PIP4K2A	10	1.1626e-01	3.2321e-01	0.999998	4
TMEM132B	10	1.1628e-01	3.2325e-01	0.999998	5
FAM199X	10	1.1628e-01	3.2326e-01	0.999998	3
ENDOG	10	1.1634e-01	3.2335e-01	0.999998	3
PRRC2B	10	1.1641e-01	3.2346e-01	0.999998	5
PDE1A	10	1.1641e-01	3.2346e-01	0.999998	5
KCTD11	9	1.1642e-01	3.0901e-01	0.999998	4
TRPC1	10	1.1646e-01	3.2355e-01	0.999998	4
GRAMD2	10	1.1651e-01	3.2363e-01	0.999998	4
EPB41L3	9	1.1653e-01	3.0920e-01	0.999998	4
NEGR1	10	1.1661e-01	3.2379e-01	0.999998	5
sgPMF1-BGLAP_7	1	1.1664e-01	1.1663e-01	0.825179	1
SPATC1	10	1.1665e-01	3.2387e-01	0.999998	3
KCNC3	10	1.1666e-01	3.2388e-01	0.999998	4
PACS2	10	1.1667e-01	3.2390e-01	0.999998	5
TNFRSF12A	10	1.1669e-01	3.2393e-01	0.999998	4
IGSF22	10	1.1682e-01	3.2416e-01	0.999998	5
sgISY1-RAB43_1	1	1.1692e-01	1.1691e-01	0.826654	1
NBR1	10	1.1700e-01	3.2443e-01	0.999998	5
TCAP	10	1.1713e-01	3.2462e-01	0.999998	3
SCARB1	10	1.1721e-01	3.2475e-01	0.999998	5
MAN1B1	10	1.1721e-01	3.2475e-01	0.999998	5
C1S	10	1.1721e-01	3.2475e-01	0.999998	5
sgRBM14-RBM4_2	1	1.1730e-01	1.1729e-01	0.828353	1
MCIDAS	10	1.1735e-01	3.2497e-01	0.999998	3
WIZ	10	1.1736e-01	3.2500e-01	0.999998	5
RASGRP4	10	1.1737e-01	3.2502e-01	0.999998	5
SLC13A5	10	1.1739e-01	3.2504e-01	0.999998	4
CXXC4	10	1.1743e-01	3.2510e-01	0.999998	4
TTC9C	9	1.1756e-01	3.1107e-01	0.999998	5
AKR1C2	10	1.1756e-01	3.2531e-01	0.999998	4
sgINS-IGF2_10	1	1.1757e-01	1.1755e-01	0.829610	1
ANLN	9	1.1773e-01	3.1138e-01	0.999998	5
MAL	10	1.1775e-01	3.2561e-01	0.999998	5
INHBA	10	1.1777e-01	3.2564e-01	0.999998	4
ARRDC1	10	1.1779e-01	3.2568e-01	0.999998	5
sgLY75-CD302_9	1	1.1784e-01	1.1783e-01	0.830691	1
CREB3L4	10	1.1790e-01	3.2586e-01	0.999998	4
RAB25	10	1.1791e-01	3.2588e-01	0.999998	5
LCP1	10	1.1792e-01	3.2590e-01	0.999998	4
SETMAR	10	1.1794e-01	3.2593e-01	0.999998	4
SPATA13	10	1.1799e-01	3.2601e-01	0.999998	4
STAT6	10	1.1804e-01	3.2609e-01	0.999998	5
CD79B	10	1.1808e-01	3.2616e-01	0.999998	4
TBRG4	10	1.1809e-01	3.2616e-01	0.999998	4
GPR98	10	1.1819e-01	3.2633e-01	0.999998	2
C7orf72	10	1.1827e-01	3.2646e-01	0.999998	4
C1orf192	10	1.1829e-01	3.2650e-01	0.999998	5
ECHDC1	10	1.1837e-01	3.2663e-01	0.999998	5
IWS1	10	1.1839e-01	3.2665e-01	0.999998	5
HGF	10	1.1840e-01	3.2666e-01	0.999998	4
PRODH	10	1.1844e-01	3.2675e-01	0.999998	4
KRT26	10	1.1845e-01	3.2676e-01	0.999998	5
FAM86A	10	1.1846e-01	3.2678e-01	0.999998	2
MTRNR2L10	6	1.1849e-01	2.8316e-01	0.999998	2
sgKRTAP4-5_6	1	1.1850e-01	1.1848e-01	0.832577	1
TAF4	10	1.1860e-01	3.2699e-01	0.999998	4
MDM4	10	1.1862e-01	3.2703e-01	0.999998	5
SLC38A9	10	1.1873e-01	3.2720e-01	0.999998	3
DVL1	10	1.1873e-01	3.2720e-01	0.999998	5
BBC3	10	1.1876e-01	3.2725e-01	0.999998	5
SAG	10	1.1887e-01	3.2742e-01	0.999998	5
SPR	10	1.1888e-01	3.2742e-01	0.999998	3
SLC43A2	10	1.1899e-01	3.2760e-01	0.999998	5
CHST7	10	1.1905e-01	3.2770e-01	0.999998	5
CSNK1D	10	1.1906e-01	3.2772e-01	0.999998	3
ARNTL2	10	1.1918e-01	3.2792e-01	0.999998	5
ZNF74	9	1.1932e-01	3.1430e-01	0.999998	5
COQ2	10	1.1934e-01	3.2818e-01	0.999998	3
MIA3	10	1.1935e-01	3.2818e-01	0.999998	4
ZNF843	10	1.1943e-01	3.2831e-01	0.999998	5
MBTPS1	10	1.1948e-01	3.2839e-01	0.999998	5
SLC28A3	10	1.1962e-01	3.2861e-01	0.999998	5
KANSL2	10	1.1966e-01	3.2867e-01	0.999998	5
PNPLA4	10	1.1968e-01	3.2870e-01	0.999998	5
KIAA1671	10	1.1981e-01	3.2892e-01	0.999998	5
AMELX	9	1.1990e-01	3.1538e-01	0.999998	2
NPHP1	10	1.1993e-01	3.2909e-01	0.999998	2
MAGEA2B	10	1.1993e-01	3.2910e-01	0.999998	5
MAGEA2	10	1.1993e-01	3.2910e-01	0.999998	5
BTK	10	1.1996e-01	3.2914e-01	0.999998	4
sgKRTAP13-4_6	1	1.2002e-01	1.1999e-01	0.839891	1
ACP5	10	1.2003e-01	3.2927e-01	0.999998	4
sgKRTAP9-7_8	1	1.2012e-01	1.2008e-01	0.840057	1
LOC100133267	10	1.2020e-01	3.2954e-01	0.999998	3
DEFB130	10	1.2020e-01	3.2954e-01	0.999998	3
TFPT	10	1.2023e-01	3.2959e-01	0.999998	5
SLC2A12	10	1.2025e-01	3.2964e-01	0.999998	5
C2orf70	10	1.2026e-01	3.2965e-01	0.999998	2
NUFIP1	10	1.2027e-01	3.2966e-01	0.999998	5
HOOK2	10	1.2032e-01	3.2976e-01	0.999998	3
SIAE	10	1.2037e-01	3.2983e-01	0.999998	2
ZNF583	10	1.2042e-01	3.2991e-01	0.999998	4
NCSTN	10	1.2052e-01	3.3006e-01	0.999998	3
ZNF513	10	1.2052e-01	3.3006e-01	0.999998	5
DHDH	10	1.2060e-01	3.3017e-01	0.999998	4
PPP1R12A	10	1.2066e-01	3.3028e-01	0.999998	5
SYT8	10	1.2068e-01	3.3032e-01	0.999998	5
DSCR4	10	1.2072e-01	3.3039e-01	0.999998	4
APOL5	10	1.2078e-01	3.3050e-01	0.999998	4
LHX2	10	1.2092e-01	3.3072e-01	0.999998	5
SLX1A	10	1.2094e-01	3.3074e-01	0.999998	4
SLX1B	10	1.2094e-01	3.3074e-01	0.999998	4
ELANE	10	1.2095e-01	3.3076e-01	0.999998	3
PNCK	10	1.2108e-01	3.3097e-01	0.999998	3
PSD4	10	1.2112e-01	3.3102e-01	0.999998	5
PRR23B	10	1.2115e-01	3.3107e-01	0.999998	5
AHCYL1	10	1.2115e-01	3.3107e-01	0.999998	5
sgAPITD1-CORT_6	1	1.2125e-01	1.2116e-01	0.844196	1
RAPH1	10	1.2126e-01	3.3124e-01	0.999998	5
TMEM39A	10	1.2131e-01	3.3132e-01	0.999998	4
DMWD	10	1.2141e-01	3.3147e-01	0.999998	3
DNPH1	10	1.2144e-01	3.3153e-01	0.999998	5
RNF157	10	1.2155e-01	3.3170e-01	0.999998	5
TRMT1L	10	1.2156e-01	3.3172e-01	0.999998	5
MYOZ1	9	1.2157e-01	3.1845e-01	0.999998	1
PDK3	10	1.2158e-01	3.3175e-01	0.999998	5
FOXM1	10	1.2160e-01	3.3178e-01	0.999998	2
TLR9	10	1.2160e-01	3.3178e-01	0.999998	4
FAM71F1	10	1.2167e-01	3.3188e-01	0.999998	3
sgTVP23C-CDRT4_8	1	1.2174e-01	1.2167e-01	0.847139	1
SRSF4	10	1.2186e-01	3.3220e-01	0.999998	4
PTMS	10	1.2189e-01	3.3225e-01	0.999998	4
TCF20	9	1.2195e-01	3.1912e-01	0.999998	5
MAPK3	10	1.2195e-01	3.3235e-01	0.999998	3
HDAC8	10	1.2200e-01	3.3243e-01	0.999998	5
HBZ	10	1.2221e-01	3.3277e-01	0.999998	3
PER1	10	1.2239e-01	3.3308e-01	0.999998	4
sgNKX6-1_5	1	1.2242e-01	1.2237e-01	0.848950	1
sgKRTAP19-2_10	1	1.2253e-01	1.2249e-01	0.848950	1
C1orf68	10	1.2255e-01	3.3332e-01	0.999998	2
TMEM38A	10	1.2262e-01	3.3342e-01	0.999998	4
GPR37L1	10	1.2266e-01	3.3349e-01	0.999998	3
KLHL12	9	1.2270e-01	3.2054e-01	0.999998	3
ZIC5	10	1.2272e-01	3.3361e-01	0.999998	5
ZFP112	10	1.2284e-01	3.3380e-01	0.999998	4
ZNF143	9	1.2286e-01	3.2084e-01	0.999998	4
sgKRTAP2-2_2	1	1.2302e-01	1.2299e-01	0.850321	1
sgKRTAP2-1_2	1	1.2302e-01	1.2299e-01	0.850321	1
PNMAL1	10	1.2302e-01	3.3404e-01	0.999998	5
KLHL17	10	1.2304e-01	3.3407e-01	0.999998	4
SYCP3	10	1.2315e-01	3.3423e-01	0.999998	4
PTGER1	10	1.2317e-01	3.3427e-01	0.999998	5
R3HDM4	10	1.2319e-01	3.3430e-01	0.999998	2
HIST1H3D	10	1.2319e-01	3.3430e-01	0.999998	2
NDNF	10	1.2326e-01	3.3443e-01	0.999998	4
NCK1	10	1.2336e-01	3.3457e-01	0.999998	5
LRRC25	10	1.2345e-01	3.3473e-01	0.999998	5
sgKRTAP19-1_8	1	1.2351e-01	1.2348e-01	0.852151	1
CASP9	10	1.2352e-01	3.3485e-01	0.999998	3
ITGB7	10	1.2354e-01	3.3487e-01	0.999998	5
CNTN5	10	1.2365e-01	3.3509e-01	0.999998	5
DEF8	10	1.2365e-01	3.3509e-01	0.999998	4
CIB2	9	1.2367e-01	3.2233e-01	0.999998	3
HMX1	10	1.2370e-01	3.3513e-01	0.999998	4
ZBED4	10	1.2370e-01	3.3514e-01	0.999998	5
GLRX3	10	1.2373e-01	3.3519e-01	0.999998	4
USHBP1	10	1.2373e-01	3.3519e-01	0.999998	4
PLA2G4B	10	1.2373e-01	3.3519e-01	0.999998	3
POU3F3	10	1.2376e-01	3.3524e-01	0.999998	4
PYHIN1	10	1.2377e-01	3.3526e-01	0.999998	4
ZSCAN29	9	1.2380e-01	3.2254e-01	0.999998	5
sgRBAK-RBAKDN_8	1	1.2382e-01	1.2379e-01	0.852558	1
ZCCHC13	9	1.2387e-01	3.2267e-01	0.999998	4
HDAC1	9	1.2388e-01	3.2269e-01	0.999998	4
ST13	10	1.2393e-01	3.3549e-01	0.999998	4
CPEB4	10	1.2398e-01	3.3557e-01	0.999998	3
KCNMB3	10	1.2398e-01	3.3557e-01	0.999998	2
SPDYE4	9	1.2406e-01	3.2301e-01	0.999998	3
TMEM79	10	1.2407e-01	3.3574e-01	0.999998	4
SPAG1	10	1.2409e-01	3.3576e-01	0.999998	5
NFATC2IP	9	1.2409e-01	3.2307e-01	0.999998	4
ASB10	10	1.2415e-01	3.3585e-01	0.999998	4
PPP1R42	10	1.2418e-01	3.3590e-01	0.999998	5
C2orf68	10	1.2420e-01	3.3593e-01	0.999998	5
CSNK2A3	10	1.2427e-01	3.3604e-01	0.999998	5
FAM184B	10	1.2432e-01	3.3613e-01	0.999998	3
AFAP1L2	10	1.2443e-01	3.3630e-01	0.999998	5
ARL6IP4	10	1.2443e-01	3.3631e-01	0.999998	5
POU5F1	10	1.2445e-01	3.3634e-01	0.999998	5
TRIOBP	9	1.2446e-01	3.2374e-01	0.999998	4
FIG4	10	1.2456e-01	3.3650e-01	0.999998	5
CORO6	10	1.2460e-01	3.3656e-01	0.999998	5
NYX	10	1.2464e-01	3.3664e-01	0.999998	2
SPNS2	10	1.2464e-01	3.3664e-01	0.999998	4
FANCG	10	1.2468e-01	3.3669e-01	0.999998	5
SAMD4B	9	1.2471e-01	3.2419e-01	0.999998	4
HS3ST3B1	10	1.2473e-01	3.3678e-01	0.999998	2
NDUFB1	10	1.2475e-01	3.3680e-01	0.999998	5
ARMS2	10	1.2481e-01	3.3690e-01	0.999998	4
C6orf136	10	1.2483e-01	3.3692e-01	0.999998	5
FLVCR1	9	1.2483e-01	3.2440e-01	0.999998	3
TRPV3	10	1.2487e-01	3.3698e-01	0.999998	5
CCDC137	10	1.2491e-01	3.3704e-01	0.999998	5
C1orf100	10	1.2501e-01	3.3721e-01	0.999998	4
POTEF	10	1.2503e-01	3.3724e-01	0.999998	3
BOLA1	9	1.2509e-01	3.2484e-01	0.999998	3
sgKRTAP4-3_3	1	1.2510e-01	1.2504e-01	0.859046	1
PITPNA	10	1.2513e-01	3.3740e-01	0.999998	5
