group_id	items_in_group	lo_value	p	FDR	goodsgrna
TMC1	10	3.6498e-02	1.4721e-01	0.689561	4
MROH2B	10	3.6516e-02	1.4726e-01	0.689561	6
CST7	10	3.6525e-02	1.4728e-01	0.689561	7
CD3D	10	3.6539e-02	1.4733e-01	0.689561	7
RADIL	10	3.6556e-02	1.4738e-01	0.689561	6
BEND6	10	3.6566e-02	1.4741e-01	0.689561	7
CLRN3	10	3.6572e-02	1.4743e-01	0.689561	7
TMEM212	10	3.6598e-02	1.4751e-01	0.689574	6
MSL2	10	3.6605e-02	1.4754e-01	0.689574	5
sgHLA-DRB1_8	1	3.6606e-02	3.6519e-02	0.453898	1
AKAP11	10	3.6622e-02	1.4758e-01	0.689574	7
NCOA7	10	3.6632e-02	1.4762e-01	0.689574	7
sgC15orf38-AP3S2_3	1	3.6642e-02	3.6551e-02	0.454005	1
RMDN2	10	3.6648e-02	1.4766e-01	0.689574	7
LIPC	10	3.6658e-02	1.4769e-01	0.689574	6
CLTB	10	3.6661e-02	1.4770e-01	0.689574	6
UGT2A2	10	3.6692e-02	1.4779e-01	0.689574	5
MBL2	10	3.6695e-02	1.4780e-01	0.689574	7
APEX2	10	3.6712e-02	1.4785e-01	0.689648	1
MYOM1	10	3.6764e-02	1.4801e-01	0.689918	7
GABRD	10	3.6765e-02	1.4801e-01	0.689918	4
CT45A3	8	3.6798e-02	1.3669e-01	0.671336	1
EYA1	10	3.6817e-02	1.4817e-01	0.689936	7
NPAS2	10	3.6819e-02	1.4818e-01	0.689936	3
B9D2	10	3.6822e-02	1.4818e-01	0.689936	7
ENPP1	10	3.6828e-02	1.4820e-01	0.689936	7
PRF1	10	3.6835e-02	1.4823e-01	0.689936	6
FAM107B	10	3.6869e-02	1.4833e-01	0.689936	6
CABP5	10	3.6898e-02	1.4841e-01	0.690090	6
PGLYRP1	10	3.6905e-02	1.4844e-01	0.690090	5
PSG1	10	3.6926e-02	1.4849e-01	0.690110	4
SMLR1	10	3.6932e-02	1.4851e-01	0.690110	7
CLN5	10	3.6975e-02	1.4864e-01	0.690407	7
ACVR2A	10	3.6979e-02	1.4865e-01	0.690407	4
MAP2	10	3.7001e-02	1.4871e-01	0.690407	7
ZNF135	10	3.7002e-02	1.4871e-01	0.690407	4
MKNK2	10	3.7025e-02	1.4878e-01	0.690511	6
MYO5A	10	3.7032e-02	1.4881e-01	0.690511	6
ZNF644	10	3.7076e-02	1.4893e-01	0.690697	7
FAM187B	10	3.7079e-02	1.4893e-01	0.690697	7
SPATA5L1	10	3.7086e-02	1.4895e-01	0.690697	1
SYTL3	10	3.7107e-02	1.4902e-01	0.690833	6
CTDSP1	10	3.7122e-02	1.4906e-01	0.690864	2
NPDC1	10	3.7183e-02	1.4925e-01	0.691574	7
ZNF511	10	3.7193e-02	1.4928e-01	0.691574	4
NTRK2	9	3.7237e-02	1.4721e-01	0.689561	6
MYLK	10	3.7295e-02	1.4956e-01	0.692119	7
FABP4	10	3.7322e-02	1.4965e-01	0.692119	7
TDRD5	10	3.7335e-02	1.4969e-01	0.692119	6
SMIM8	10	3.7340e-02	1.4971e-01	0.692119	7
SPCS1	10	3.7344e-02	1.4973e-01	0.692119	6
TLR7	10	3.7353e-02	1.4975e-01	0.692119	7
PTGS1	10	3.7367e-02	1.4980e-01	0.692119	6
CAGE1	10	3.7379e-02	1.4984e-01	0.692119	7
KIAA0226L	10	3.7406e-02	1.4993e-01	0.692119	6
SULT1C3	10	3.7407e-02	1.4993e-01	0.692119	5
STAM	10	3.7414e-02	1.4995e-01	0.692119	4
DTX3L	10	3.7460e-02	1.5009e-01	0.692119	6
FAM131C	10	3.7463e-02	1.5010e-01	0.692119	7
MYH11	10	3.7473e-02	1.5012e-01	0.692119	7
MAP2K6	10	3.7476e-02	1.5013e-01	0.692119	7
C5orf60	10	3.7493e-02	1.5018e-01	0.692119	6
ZNF514	10	3.7513e-02	1.5023e-01	0.692119	6
IL17RE	10	3.7520e-02	1.5026e-01	0.692119	6
sgKRTAP5-5_8	1	3.7523e-02	3.7430e-02	0.456839	1
KRT40	10	3.7530e-02	1.5030e-01	0.692119	5
ARSD	10	3.7539e-02	1.5033e-01	0.692119	6
OAS2	10	3.7552e-02	1.5037e-01	0.692119	7
DMRT3	10	3.7553e-02	1.5037e-01	0.692119	6
sgKRTAP6-1_5	1	3.7557e-02	3.7464e-02	0.456839	1
SLMAP	10	3.7566e-02	1.5041e-01	0.692119	4
LOC100127983	9	3.7572e-02	1.4830e-01	0.689936	6
CCDC169	10	3.7572e-02	1.5042e-01	0.692119	7
NUDT9	10	3.7580e-02	1.5045e-01	0.692119	6
CS	10	3.7620e-02	1.5057e-01	0.692494	3
PLA2G2F	10	3.7647e-02	1.5065e-01	0.692689	6
PRR16	10	3.7673e-02	1.5073e-01	0.692754	6
BTN3A2	10	3.7675e-02	1.5073e-01	0.692754	5
EMILIN2	10	3.7721e-02	1.5085e-01	0.692858	5
MS4A6E	10	3.7727e-02	1.5087e-01	0.692858	6
BHLHA15	10	3.7731e-02	1.5088e-01	0.692858	6
GHRHR	10	3.7739e-02	1.5090e-01	0.692858	5
SLC39A1	10	3.7780e-02	1.5101e-01	0.692994	3
RFNG	10	3.7781e-02	1.5102e-01	0.692994	7
ZFP3	10	3.7802e-02	1.5108e-01	0.692994	7
MAGEC3	10	3.7805e-02	1.5109e-01	0.692994	5
GLRX	10	3.7812e-02	1.5110e-01	0.692994	7
COPS7A	10	3.7844e-02	1.5121e-01	0.693322	7
TMEM203	10	3.7896e-02	1.5135e-01	0.693564	7
METTL11B	10	3.7901e-02	1.5137e-01	0.693564	6
TDRKH	10	3.7940e-02	1.5149e-01	0.693944	6
sgKRTAP9-6_6	1	3.7993e-02	3.7911e-02	0.459145	1
ADNP2	10	3.7994e-02	1.5164e-01	0.694331	4
RSG1	9	3.8033e-02	1.4978e-01	0.692119	7
BPIFB1	10	3.8045e-02	1.5180e-01	0.694668	6
KLB	10	3.8047e-02	1.5180e-01	0.694668	4
C9orf169	10	3.8079e-02	1.5188e-01	0.694668	6
CCDC176	10	3.8100e-02	1.5194e-01	0.694727	6
ZNF470	10	3.8150e-02	1.5209e-01	0.695249	6
STPG1	10	3.8175e-02	1.5216e-01	0.695377	6
GZMK	10	3.8231e-02	1.5232e-01	0.695527	7
ASB2	10	3.8231e-02	1.5232e-01	0.695527	5
PTMA	10	3.8233e-02	1.5233e-01	0.695527	6
TCN2	10	3.8269e-02	1.5244e-01	0.695655	7
sgHLA-DQB1_10	1	3.8292e-02	3.8179e-02	0.459763	1
HIST1H3E	10	3.8296e-02	1.5252e-01	0.695655	6
VNN1	10	3.8306e-02	1.5256e-01	0.695655	7
GLI3	10	3.8314e-02	1.5258e-01	0.695655	6
C17orf72	10	3.8316e-02	1.5258e-01	0.695655	5
GALP	10	3.8357e-02	1.5271e-01	0.695655	7
S1PR1	10	3.8358e-02	1.5271e-01	0.695655	6
CDKN3	10	3.8369e-02	1.5275e-01	0.695655	7
SLC10A3	10	3.8371e-02	1.5275e-01	0.695655	5
C17orf98	10	3.8392e-02	1.5279e-01	0.695655	5
SEPT14	10	3.8398e-02	1.5281e-01	0.695655	6
CTNND2	10	3.8429e-02	1.5291e-01	0.695933	7
PLA2G16	10	3.8467e-02	1.5302e-01	0.696006	7
CKAP4	10	3.8494e-02	1.5309e-01	0.696006	7
PARP11	10	3.8496e-02	1.5309e-01	0.696006	7
C11orf65	10	3.8497e-02	1.5310e-01	0.696006	6
TRO	10	3.8499e-02	1.5310e-01	0.696006	7
USB1	10	3.8552e-02	1.5328e-01	0.696564	5
SCRT1	10	3.8559e-02	1.5330e-01	0.696564	6
GRM6	10	3.8618e-02	1.5346e-01	0.697011	7
KCNJ14	10	3.8640e-02	1.5352e-01	0.697092	7
sgKRTAP13-2_8	1	3.8656e-02	3.8551e-02	0.461649	1
PRKX	9	3.8665e-02	1.5183e-01	0.694668	6
ST6GALNAC3	10	3.8671e-02	1.5360e-01	0.697131	4
F13A1	10	3.8681e-02	1.5363e-01	0.697131	7
OTUD4	10	3.8685e-02	1.5364e-01	0.697131	7
CTPS2	10	3.8720e-02	1.5374e-01	0.697131	6
TAS2R50	10	3.8728e-02	1.5377e-01	0.697131	7
GGT1	10	3.8741e-02	1.5381e-01	0.697131	5
CAMK2A	10	3.8763e-02	1.5387e-01	0.697131	5
RAET1E	10	3.8775e-02	1.5391e-01	0.697131	7
C12orf79	10	3.8775e-02	1.5391e-01	0.697131	5
PCBD2	10	3.8794e-02	1.5396e-01	0.697131	6
TRAF5	10	3.8811e-02	1.5400e-01	0.697131	6
CX3CL1	10	3.8812e-02	1.5400e-01	0.697131	2
C8orf87	10	3.8825e-02	1.5405e-01	0.697131	5
SYNGR2	10	3.8829e-02	1.5406e-01	0.697131	6
ZNF383	10	3.8875e-02	1.5420e-01	0.697415	5
MOB3A	10	3.8879e-02	1.5421e-01	0.697415	5
FAM186B	10	3.8886e-02	1.5423e-01	0.697415	7
SLC44A4	10	3.8945e-02	1.5440e-01	0.697886	7
EVI5L	10	3.8947e-02	1.5440e-01	0.697886	5
IRAK4	10	3.9026e-02	1.5465e-01	0.698532	7
MBNL3	10	3.9045e-02	1.5471e-01	0.698615	7
ARHGEF35	10	3.9070e-02	1.5479e-01	0.698615	5
ZNF785	10	3.9082e-02	1.5482e-01	0.698615	6
CLDN7	10	3.9093e-02	1.5484e-01	0.698615	7
MARCH8	10	3.9094e-02	1.5485e-01	0.698615	7
TMEM229B	10	3.9122e-02	1.5493e-01	0.698823	7
sgKRTAP13-3_10	1	3.9126e-02	3.9022e-02	0.463563	1
C16orf78	10	3.9158e-02	1.5505e-01	0.699151	6
RPRM	10	3.9167e-02	1.5507e-01	0.699151	5
FAM49B	10	3.9230e-02	1.5527e-01	0.699695	6
sgKRTAP1-5_9	1	3.9275e-02	3.9175e-02	0.463563	1
TENM3	10	3.9339e-02	1.5558e-01	0.700516	7
CD59	10	3.9358e-02	1.5563e-01	0.700516	5
TEX36	10	3.9423e-02	1.5582e-01	0.701058	7
DEPDC1B	10	3.9439e-02	1.5586e-01	0.701075	7
CNIH4	10	3.9449e-02	1.5589e-01	0.701075	7
SLCO3A1	10	3.9487e-02	1.5601e-01	0.701288	6
sgERVFRD-1_8	1	3.9508e-02	3.9402e-02	0.464103	1
PYHIN1	10	3.9623e-02	1.5641e-01	0.702750	7
MLYCD	10	3.9642e-02	1.5647e-01	0.702798	7
sgKRTAP4-9_2	1	3.9646e-02	3.9534e-02	0.464103	1
ARHGAP20	10	3.9671e-02	1.5656e-01	0.702798	7
GAB4	10	3.9674e-02	1.5657e-01	0.702798	6
ERLIN1	10	3.9694e-02	1.5662e-01	0.702798	7
OGN	10	3.9699e-02	1.5664e-01	0.702798	6
NRXN2	10	3.9700e-02	1.5664e-01	0.702798	5
IFIH1	10	3.9732e-02	1.5672e-01	0.702798	7
SPACA7	10	3.9736e-02	1.5673e-01	0.702798	6
WDR72	10	3.9753e-02	1.5678e-01	0.702798	6
TFF2	10	3.9761e-02	1.5681e-01	0.702798	7
FGFR4	10	3.9786e-02	1.5689e-01	0.702821	5
ZFP1	10	3.9791e-02	1.5690e-01	0.702821	7
FABP7	10	3.9822e-02	1.5700e-01	0.702821	6
HDAC9	10	3.9823e-02	1.5700e-01	0.702821	7
POMGNT2	9	3.9827e-02	1.5553e-01	0.700516	6
VASP	10	3.9858e-02	1.5710e-01	0.702821	6
AGBL2	10	3.9860e-02	1.5711e-01	0.702821	2
GORAB	10	3.9873e-02	1.5715e-01	0.702821	6
UGT1A1	10	3.9888e-02	1.5720e-01	0.702821	7
RC3H2	10	3.9904e-02	1.5725e-01	0.702821	7
IL26	10	3.9913e-02	1.5728e-01	0.702821	7
ZNF671	10	3.9921e-02	1.5730e-01	0.702821	6
FUT3	10	3.9924e-02	1.5731e-01	0.702821	7
ARV1	10	3.9943e-02	1.5737e-01	0.702821	7
CCDC85A	10	3.9964e-02	1.5743e-01	0.702821	6
TMEM185A	10	3.9969e-02	1.5745e-01	0.702821	5
BCL2L10	10	3.9981e-02	1.5748e-01	0.702821	6
FAM117B	10	3.9988e-02	1.5750e-01	0.702821	6
UNC5B	10	4.0020e-02	1.5759e-01	0.703090	3
KCTD6	10	4.0073e-02	1.5773e-01	0.703566	6
C18orf32	5	4.0177e-02	1.2149e-01	0.650262	4
KRT16	10	4.0194e-02	1.5811e-01	0.704284	7
ZNF479	10	4.0195e-02	1.5811e-01	0.704284	3
YAF2	10	4.0232e-02	1.5822e-01	0.704284	5
DCUN1D3	10	4.0239e-02	1.5824e-01	0.704284	6
LGALSL	10	4.0248e-02	1.5827e-01	0.704284	6
KIF26B	10	4.0248e-02	1.5827e-01	0.704284	7
C14orf2	10	4.0249e-02	1.5827e-01	0.704284	7
OSBPL5	10	4.0262e-02	1.5831e-01	0.704284	7
SIRPB1	10	4.0263e-02	1.5831e-01	0.704284	5
PODNL1	10	4.0272e-02	1.5834e-01	0.704284	7
PTH2R	10	4.0277e-02	1.5834e-01	0.704284	6
DYRK1B	10	4.0282e-02	1.5836e-01	0.704284	7
SPIC	10	4.0302e-02	1.5842e-01	0.704284	6
SYCE1	10	4.0319e-02	1.5847e-01	0.704284	3
ICA1	10	4.0320e-02	1.5847e-01	0.704284	7
DCSTAMP	10	4.0334e-02	1.5850e-01	0.704284	5
RHBDD2	10	4.0383e-02	1.5866e-01	0.704596	7
MSANTD2	10	4.0394e-02	1.5868e-01	0.704596	6
EFNB1	10	4.0396e-02	1.5869e-01	0.704596	6
OPN5	10	4.0408e-02	1.5872e-01	0.704596	7
BTBD17	10	4.0445e-02	1.5883e-01	0.704787	5
TCAP	10	4.0482e-02	1.5894e-01	0.705094	6
ARHGAP19	10	4.0587e-02	1.5923e-01	0.705399	7
LIPA	10	4.0594e-02	1.5926e-01	0.705399	7
S100A16	10	4.0605e-02	1.5929e-01	0.705399	7
IAH1	10	4.0607e-02	1.5930e-01	0.705399	6
RHOJ	10	4.0613e-02	1.5932e-01	0.705399	6
KTN1	10	4.0618e-02	1.5933e-01	0.705399	6
ZNF311	10	4.0619e-02	1.5934e-01	0.705399	6
FAM173A	10	4.0644e-02	1.5940e-01	0.705399	7
KRT9	10	4.0644e-02	1.5940e-01	0.705399	6
CDH11	10	4.0685e-02	1.5952e-01	0.705685	7
SECTM1	10	4.0692e-02	1.5954e-01	0.705685	7
TSPY8	5	4.0702e-02	1.2271e-01	0.652411	2
NDN	10	4.0728e-02	1.5965e-01	0.705851	7
CSNK2A2	10	4.0787e-02	1.5981e-01	0.705851	7
CTAGE5	10	4.0804e-02	1.5986e-01	0.705851	6
KLF6	10	4.0807e-02	1.5986e-01	0.705851	6
PNPLA4	10	4.0812e-02	1.5988e-01	0.705851	6
SNX19	10	4.0827e-02	1.5993e-01	0.705851	7
FRA10AC1	10	4.0834e-02	1.5995e-01	0.705851	6
PLD1	10	4.0853e-02	1.6001e-01	0.705851	7
IDH2	10	4.0869e-02	1.6005e-01	0.705851	5
VAT1	10	4.0877e-02	1.6007e-01	0.705851	7
PRSS42	10	4.0892e-02	1.6013e-01	0.705851	5
GALNTL6	9	4.0895e-02	1.5897e-01	0.705094	7
MORN1	10	4.0903e-02	1.6016e-01	0.705851	6
MECP2	10	4.0916e-02	1.6019e-01	0.705851	7
UGT2B4	10	4.0926e-02	1.6022e-01	0.705851	7
IRAK2	10	4.0928e-02	1.6022e-01	0.705851	7
ELAVL3	10	4.0945e-02	1.6027e-01	0.705898	4
USP18	10	4.0970e-02	1.6034e-01	0.705898	6
BICD2	10	4.0995e-02	1.6041e-01	0.705961	2
KMT2C	10	4.1000e-02	1.6043e-01	0.705961	6
PET100	10	4.1032e-02	1.6052e-01	0.705961	4
CFHR4	10	4.1035e-02	1.6053e-01	0.705961	7
CXCL2	10	4.1036e-02	1.6053e-01	0.705961	5
sgERVV-2_7	1	4.1072e-02	4.0937e-02	0.469218	1
FAM81A	10	4.1075e-02	1.6064e-01	0.706025	7
CLDN16	10	4.1082e-02	1.6066e-01	0.706025	7
CRYGC	10	4.1085e-02	1.6067e-01	0.706025	4
FAM155B	10	4.1092e-02	1.6069e-01	0.706025	6
TMEM2	10	4.1120e-02	1.6077e-01	0.706203	3
LCE3B	9	4.1175e-02	1.5988e-01	0.705851	4
sgCCDC169-SOHLH2_7	1	4.1179e-02	4.1049e-02	0.469218	1
TMEM187	10	4.1190e-02	1.6096e-01	0.706752	5
CD19	10	4.1191e-02	1.6096e-01	0.706752	3
E2F5	10	4.1208e-02	1.6101e-01	0.706811	7
LMO7	10	4.1244e-02	1.6113e-01	0.707185	3
NLRP13	10	4.1260e-02	1.6118e-01	0.707240	6
CCDC178	10	4.1280e-02	1.6123e-01	0.707254	6
RAB1A	10	4.1297e-02	1.6128e-01	0.707254	7
C4orf48	10	4.1302e-02	1.6129e-01	0.707254	6
sgHLA-DRB5_9	1	4.1309e-02	4.1197e-02	0.469340	1
KLC2	10	4.1351e-02	1.6145e-01	0.707774	4
TRIQK	5	4.1370e-02	1.2428e-01	0.653932	3
RCAN2	10	4.1404e-02	1.6161e-01	0.708335	7
LPGAT1	10	4.1414e-02	1.6165e-01	0.708339	7
INPP5F	10	4.1448e-02	1.6174e-01	0.708573	6
sgKRTAP26-1_1	1	4.1453e-02	4.1341e-02	0.470440	1
WDR83	10	4.1510e-02	1.6193e-01	0.708849	1
CLINT1	10	4.1535e-02	1.6200e-01	0.708849	7
FEZ1	10	4.1544e-02	1.6203e-01	0.708849	5
PPFIBP2	10	4.1564e-02	1.6209e-01	0.708849	6
SLC40A1	10	4.1575e-02	1.6212e-01	0.708849	7
C15orf56	10	4.1584e-02	1.6215e-01	0.708849	5
ENPP3	10	4.1586e-02	1.6215e-01	0.708849	6
ST3GAL3	10	4.1613e-02	1.6224e-01	0.708849	7
GNAO1	10	4.1625e-02	1.6227e-01	0.708849	7
MID2	10	4.1642e-02	1.6232e-01	0.708849	7
LRRN4	10	4.1652e-02	1.6235e-01	0.708849	5
C2orf42	10	4.1670e-02	1.6240e-01	0.708849	6
SLURP1	10	4.1674e-02	1.6241e-01	0.708849	2
ACSS1	10	4.1682e-02	1.6243e-01	0.708849	7
CLYBL	10	4.1686e-02	1.6243e-01	0.708849	7
C2orf69	10	4.1699e-02	1.6247e-01	0.708849	4
sgKRTAP4-3_10	1	4.1724e-02	4.1635e-02	0.472146	1
SLC24A3	10	4.1725e-02	1.6256e-01	0.708849	5
ZNF286A	10	4.1746e-02	1.6261e-01	0.708849	6
HUNK	10	4.1751e-02	1.6263e-01	0.708849	6
TDRD3	10	4.1751e-02	1.6263e-01	0.708849	6
MIPOL1	10	4.1762e-02	1.6266e-01	0.708849	7
TACC2	10	4.1773e-02	1.6269e-01	0.708849	7
MNX1	10	4.1776e-02	1.6270e-01	0.708849	5
ATOH1	10	4.1793e-02	1.6275e-01	0.708914	7
MYH14	10	4.1857e-02	1.6296e-01	0.709513	7
MAGI2	10	4.1889e-02	1.6303e-01	0.709513	4
ST3GAL4	10	4.1989e-02	1.6332e-01	0.710484	6
DLX6	10	4.1994e-02	1.6333e-01	0.710484	6
SATL1	10	4.2025e-02	1.6342e-01	0.710658	7
SLC35F5	10	4.2035e-02	1.6345e-01	0.710658	6
PCDHGC5	10	4.2053e-02	1.6349e-01	0.710658	6
HRH4	10	4.2074e-02	1.6355e-01	0.710658	6
TLL1	10	4.2086e-02	1.6359e-01	0.710658	5
SLC25A29	10	4.2089e-02	1.6360e-01	0.710658	7
ZFAND2A	10	4.2098e-02	1.6362e-01	0.710658	6
BANK1	10	4.2143e-02	1.6375e-01	0.711016	6
ASB3	10	4.2152e-02	1.6378e-01	0.711016	7
IGF2	10	4.2188e-02	1.6389e-01	0.711028	6
UBE2L6	10	4.2229e-02	1.6402e-01	0.711430	6
SORBS2	10	4.2308e-02	1.6425e-01	0.712266	5
EDN1	10	4.2346e-02	1.6436e-01	0.712266	7
PNPLA6	10	4.2347e-02	1.6436e-01	0.712266	6
DNAJB2	10	4.2361e-02	1.6440e-01	0.712266	4
DPPA5	10	4.2364e-02	1.6441e-01	0.712266	4
ACTRT1	10	4.2371e-02	1.6443e-01	0.712266	6
LPAR5	9	4.2428e-02	1.6383e-01	0.711016	7
ZFP112	10	4.2447e-02	1.6466e-01	0.712694	6
PLAGL1	10	4.2452e-02	1.6467e-01	0.712694	7
DEFB135	7	4.2502e-02	1.4812e-01	0.689936	5
AFAP1L2	10	4.2523e-02	1.6488e-01	0.713425	4
ROS1	10	4.2561e-02	1.6499e-01	0.713540	6
FAM188A	10	4.2564e-02	1.6500e-01	0.713540	7
CCDC112	10	4.2574e-02	1.6503e-01	0.713540	4
TOMM34	10	4.2627e-02	1.6517e-01	0.713660	5
IGSF1	10	4.2647e-02	1.6523e-01	0.713660	6
FCGR2A	10	4.2650e-02	1.6525e-01	0.713660	6
AZI2	10	4.2678e-02	1.6532e-01	0.713660	7
TDP1	10	4.2683e-02	1.6533e-01	0.713660	6
BEST3	10	4.2699e-02	1.6538e-01	0.713660	6
SIM2	10	4.2701e-02	1.6539e-01	0.713660	5
CEP128	10	4.2708e-02	1.6541e-01	0.713660	5
GDPD5	10	4.2738e-02	1.6550e-01	0.713660	5
PJA2	10	4.2749e-02	1.6553e-01	0.713660	7
CAB39L	10	4.2786e-02	1.6564e-01	0.713660	3
SCARA5	10	4.2805e-02	1.6569e-01	0.713660	7
LIX1	10	4.2810e-02	1.6571e-01	0.713660	7
METTL22	10	4.2812e-02	1.6571e-01	0.713660	6
ABL2	10	4.2816e-02	1.6573e-01	0.713660	7
TTF1	10	4.2840e-02	1.6580e-01	0.713660	4
CYP11B1	10	4.2843e-02	1.6581e-01	0.713660	5
TNNC2	10	4.2847e-02	1.6581e-01	0.713660	7
DTNA	10	4.2861e-02	1.6586e-01	0.713660	5
C22orf39	10	4.2867e-02	1.6587e-01	0.713660	5
MSH3	10	4.2891e-02	1.6595e-01	0.713674	7
BMPR1B	10	4.2895e-02	1.6596e-01	0.713674	7
LHB	10	4.2931e-02	1.6608e-01	0.713674	6
TENM4	10	4.2936e-02	1.6609e-01	0.713674	6
ZNF366	10	4.2946e-02	1.6612e-01	0.713674	4
L3MBTL4	10	4.2957e-02	1.6615e-01	0.713674	7
ZFYVE19	10	4.2962e-02	1.6616e-01	0.713674	6
MARK1	10	4.2964e-02	1.6617e-01	0.713674	7
PTPN22	10	4.2983e-02	1.6622e-01	0.713739	6
CTTNBP2NL	10	4.3002e-02	1.6628e-01	0.713843	7
AIM2	10	4.3033e-02	1.6637e-01	0.713999	6
FAM174A	10	4.3046e-02	1.6640e-01	0.713999	5
TBC1D25	10	4.3053e-02	1.6642e-01	0.713999	7
VCX2	10	4.3069e-02	1.6646e-01	0.714008	5
SERPINA7	10	4.3084e-02	1.6650e-01	0.714016	6
IL10	10	4.3161e-02	1.6672e-01	0.714639	6
IL20RB	10	4.3211e-02	1.6687e-01	0.715112	7
FLT3	10	4.3253e-02	1.6699e-01	0.715282	6
PXK	10	4.3260e-02	1.6701e-01	0.715282	5
SLC9C2	10	4.3265e-02	1.6701e-01	0.715282	5
STAMBP	10	4.3302e-02	1.6711e-01	0.715384	7
CPT2	10	4.3344e-02	1.6723e-01	0.715562	7
TRIB3	10	4.3372e-02	1.6731e-01	0.715666	7
DAOA	10	4.3392e-02	1.6736e-01	0.715666	7
PPARA	10	4.3406e-02	1.6740e-01	0.715669	7
SEMA3A	10	4.3417e-02	1.6744e-01	0.715669	6
CBFA2T2	10	4.3433e-02	1.6748e-01	0.715669	7
CAPNS1	10	4.3452e-02	1.6753e-01	0.715669	6
FAM26D	10	4.3459e-02	1.6755e-01	0.715669	6
RBM44	10	4.3477e-02	1.6761e-01	0.715669	6
CD99	10	4.3490e-02	1.6764e-01	0.715669	7
MYO6	10	4.3494e-02	1.6765e-01	0.715669	6
TRIM58	10	4.3547e-02	1.6780e-01	0.716167	6
HPS3	10	4.3567e-02	1.6786e-01	0.716237	6
DUXA	10	4.3613e-02	1.6798e-01	0.716629	5
ATG4D	10	4.3640e-02	1.6807e-01	0.716635	7
SLC22A2	10	4.3657e-02	1.6813e-01	0.716635	7
SERPINB5	10	4.3675e-02	1.6817e-01	0.716635	7
TVP23A	10	4.3677e-02	1.6817e-01	0.716635	6
DHRS1	10	4.3689e-02	1.6820e-01	0.716635	5
CRNN	10	4.3741e-02	1.6835e-01	0.716970	7
MSS51	10	4.3742e-02	1.6836e-01	0.716970	4
SMYD5	10	4.3775e-02	1.6844e-01	0.717158	7
ZNF33A	10	4.3805e-02	1.6853e-01	0.717399	7
ZNF248	10	4.3819e-02	1.6857e-01	0.717399	7
FGF10	10	4.3831e-02	1.6860e-01	0.717399	6
CLCN1	10	4.3849e-02	1.6867e-01	0.717514	3
DTX3	10	4.3902e-02	1.6881e-01	0.717803	5
PCGF3	10	4.3955e-02	1.6898e-01	0.718064	6
DEFB123	8	4.3962e-02	1.5718e-01	0.702821	4
WDR78	10	4.3970e-02	1.6902e-01	0.718064	4
TBCCD1	10	4.3978e-02	1.6904e-01	0.718064	6
MARCH2	10	4.4001e-02	1.6910e-01	0.718064	6
C7orf50	10	4.4049e-02	1.6924e-01	0.718064	5
ANKMY2	10	4.4050e-02	1.6924e-01	0.718064	6
NUDT1	10	4.4058e-02	1.6927e-01	0.718064	7
TUBB1	10	4.4061e-02	1.6928e-01	0.718064	7
TRDN	10	4.4078e-02	1.6932e-01	0.718064	7
SSX5	10	4.4084e-02	1.6934e-01	0.718064	6
sgHLA-DRB1_5	1	4.4095e-02	4.4032e-02	0.484156	1
NTSR1	10	4.4103e-02	1.6940e-01	0.718107	4
SIGLEC11	10	4.4112e-02	1.6943e-01	0.718107	4
SUMO1	6	4.4160e-02	1.4418e-01	0.684258	4
PPT2	10	4.4167e-02	1.6959e-01	0.718505	5
MTMR8	10	4.4180e-02	1.6963e-01	0.718517	7
ADIPOQ	10	4.4202e-02	1.6970e-01	0.718609	7
HDAC11	10	4.4220e-02	1.6975e-01	0.718609	5
PLAC9	10	4.4225e-02	1.6976e-01	0.718609	7
GYPE	6	4.4251e-02	1.4441e-01	0.684801	5
ZNF727	10	4.4252e-02	1.6985e-01	0.718816	6
SLFN5	10	4.4353e-02	1.7011e-01	0.719771	6
FABP2	6	4.4360e-02	1.4471e-01	0.685721	4
RAET1G	10	4.4379e-02	1.7019e-01	0.719859	5
SLC12A8	10	4.4461e-02	1.7043e-01	0.719859	4
AGO1	10	4.4466e-02	1.7044e-01	0.719859	6
LTA	10	4.4497e-02	1.7052e-01	0.719859	6
PHF21B	10	4.4500e-02	1.7053e-01	0.719859	7
TCTEX1D1	10	4.4508e-02	1.7056e-01	0.719859	6
RBP2	10	4.4510e-02	1.7056e-01	0.719859	7
sgKRTAP5-5_1	1	4.4520e-02	4.4482e-02	0.486213	1
ARHGAP18	10	4.4539e-02	1.7064e-01	0.719859	7
CHPF	10	4.4551e-02	1.7067e-01	0.719859	6
PDE6D	10	4.4560e-02	1.7070e-01	0.719859	6
GPC6	10	4.4570e-02	1.7072e-01	0.719859	7
IQCA1	10	4.4602e-02	1.7081e-01	0.719859	7
ZNF627	10	4.4626e-02	1.7087e-01	0.719859	6
KLRC3	10	4.4634e-02	1.7089e-01	0.719859	7
CHUK	10	4.4637e-02	1.7090e-01	0.719859	7
PRRX2	10	4.4643e-02	1.7091e-01	0.719859	6
AMY1C	10	4.4651e-02	1.7094e-01	0.719859	7
AMY1B	10	4.4651e-02	1.7094e-01	0.719859	7
AMY1A	10	4.4651e-02	1.7094e-01	0.719859	7
sgERVFRD-1_2	1	4.4670e-02	4.4634e-02	0.486505	1
LAMC1	10	4.4753e-02	1.7126e-01	0.720860	7
TRAK1	10	4.4804e-02	1.7142e-01	0.720860	3
