group_id	items_in_group	lo_value	p	FDR	goodsgrna
NUP98	10	9.2494e-05	7.0538e-04	0.012389	8
FAM50A	10	9.3553e-05	7.1796e-04	0.012599	8
TSEN34	10	9.3807e-05	7.1998e-04	0.012623	7
USP1	10	9.4094e-05	7.2199e-04	0.012647	9
MED24	10	9.4785e-05	7.2904e-04	0.012759	8
FLVCR1	10	9.5082e-05	7.3155e-04	0.012778	7
TKT	10	9.5249e-05	7.3206e-04	0.012778	8
CLTC	10	9.5288e-05	7.3206e-04	0.012778	9
SPATA31A3	10	9.6655e-05	7.4363e-04	0.012957	8
SPATA31A5	10	9.6655e-05	7.4363e-04	0.012957	6
SUPT16H	10	9.7472e-05	7.4766e-04	0.013016	9
INTS1	10	9.7765e-05	7.4917e-04	0.013031	9
AGPAT5	10	9.8173e-05	7.5470e-04	0.013115	9
MIS12	10	1.0028e-04	7.7232e-04	0.013410	7
FAM96B	10	1.0158e-04	7.8088e-04	0.013546	8
RPLP2	10	1.0192e-04	7.8289e-04	0.013569	8
HIST2H2BE	10	1.0212e-04	7.8390e-04	0.013575	8
TCF3	10	1.0234e-04	7.8591e-04	0.013598	9
PGK1	10	1.0306e-04	7.9094e-04	0.013673	9
SPATA5	10	1.0484e-04	8.0604e-04	0.013921	9
NOL11	10	1.0558e-04	8.1158e-04	0.014001	7
MTR	10	1.0584e-04	8.1208e-04	0.014001	9
TRNAU1AP	10	1.0639e-04	8.1711e-04	0.014065	9
SEC16A	10	1.0673e-04	8.1762e-04	0.014065	8
DPH3	10	1.0685e-04	8.1812e-04	0.014065	9
CSTF1	10	1.0713e-04	8.1862e-04	0.014065	9
SETD8	10	1.0733e-04	8.2013e-04	0.014078	8
TOMM20	10	1.0875e-04	8.2768e-04	0.014195	9
DHX16	10	1.0909e-04	8.2970e-04	0.014218	9
ATR	10	1.0948e-04	8.3121e-04	0.014231	8
SRRM1	10	1.0997e-04	8.3221e-04	0.014236	9
ZFPM2	10	1.1134e-04	8.4329e-04	0.014413	9
RFC4	10	1.1361e-04	8.6040e-04	0.014692	8
MINOS1	10	1.1374e-04	8.6140e-04	0.014697	9
ORC3	10	1.1515e-04	8.7348e-04	0.014890	8
SHQ1	10	1.1573e-04	8.7902e-04	0.014971	9
TXN	9	1.1685e-04	9.0117e-04	0.015309	9
GTF3C4	10	1.1744e-04	8.9412e-04	0.015215	9
PPP1R2	10	1.1810e-04	9.0117e-04	0.015309	9
FCF1	10	1.1820e-04	9.0217e-04	0.015313	7
PRR13	10	1.1903e-04	9.0771e-04	0.015393	9
PSMC2	10	1.1957e-04	9.1073e-04	0.015431	8
NOL8	10	1.1987e-04	9.1274e-04	0.015452	9
TYMS	10	1.2123e-04	9.2230e-04	0.015601	9
HSP90AB1	10	1.2139e-04	9.2331e-04	0.015604	9
UQCRC2	10	1.2214e-04	9.2784e-04	0.015667	8
MRPL12	10	1.2282e-04	9.3237e-04	0.015730	9
HYOU1	10	1.2338e-04	9.3791e-04	0.015805	9
MRPL3	10	1.2354e-04	9.3841e-04	0.015805	9
TRIP12	10	1.2418e-04	9.4344e-04	0.015876	9
NSL1	9	1.2493e-04	9.5854e-04	0.016103	8
SLC7A5	10	1.2520e-04	9.5200e-04	0.016007	9
PWP1	10	1.2667e-04	9.6156e-04	0.016140	9
RFT1	10	1.2739e-04	9.6609e-04	0.016197	8
PSMA5	10	1.2742e-04	9.6659e-04	0.016197	6
SSH3	10	1.2899e-04	9.7918e-04	0.016394	8
DGCR2	10	1.2910e-04	9.8069e-04	0.016405	9
TBC1D3C	10	1.2942e-04	9.8220e-04	0.016416	8
EXOSC10	10	1.3052e-04	9.9126e-04	0.016553	9
MYBL2	10	1.3071e-04	9.9277e-04	0.016565	9
TFIP11	10	1.3101e-04	9.9377e-04	0.016567	9
PMPCA	9	1.3113e-04	1.0174e-03	0.016833	7
THOC5	10	1.3118e-04	9.9528e-04	0.016578	9
PABPN1	10	1.3252e-04	1.0023e-03	0.016682	8
CTU2	10	1.3326e-04	1.0099e-03	0.016778	9
DDX55	10	1.3352e-04	1.0114e-03	0.016778	9
FAM32A	10	1.3365e-04	1.0119e-03	0.016778	9
NUF2	10	1.3370e-04	1.0119e-03	0.016778	9
DHX37	10	1.3408e-04	1.0124e-03	0.016778	8
RBMX	10	1.3451e-04	1.0169e-03	0.016833	7
UBE2A	10	1.3671e-04	1.0371e-03	0.017129	9
POT1	10	1.3674e-04	1.0371e-03	0.017129	9
CDC73	10	1.3894e-04	1.0592e-03	0.017480	8
RABL2A	10	1.3908e-04	1.0617e-03	0.017507	8
PPAN	10	1.4101e-04	1.0748e-03	0.017708	8
TUBGCP3	9	1.4265e-04	1.1050e-03	0.018115	8
NXF1	10	1.4344e-04	1.0864e-03	0.017877	7
PNN	10	1.4347e-04	1.0869e-03	0.017877	9
ABCB7	10	1.4620e-04	1.0995e-03	0.018062	8
MCM7	10	1.4630e-04	1.1000e-03	0.018062	6
PDE1B	10	1.4698e-04	1.1045e-03	0.018115	9
ETF1	10	1.4719e-04	1.1060e-03	0.018116	9
GADD45GIP1	10	1.4779e-04	1.1095e-03	0.018159	9
SF3B4	10	1.4809e-04	1.1105e-03	0.018160	9
NHP2	10	1.5103e-04	1.1397e-03	0.018622	9
RPTOR	10	1.5125e-04	1.1412e-03	0.018631	8
DPF2	10	1.5165e-04	1.1453e-03	0.018681	9
SRP19	10	1.5201e-04	1.1473e-03	0.018699	9
CHERP	10	1.5219e-04	1.1488e-03	0.018708	8
TSEN2	10	1.5432e-04	1.1654e-03	0.018963	9
SP3	10	1.5728e-04	1.1880e-03	0.019315	9
SUPT6H	10	1.5761e-04	1.1896e-03	0.019324	9
ARMC7	10	1.5974e-04	1.2057e-03	0.019569	8
WIBG	10	1.5999e-04	1.2072e-03	0.019578	8
RAI1	10	1.6074e-04	1.2117e-03	0.019635	6
TINF2	10	1.6163e-04	1.2187e-03	0.019725	7
HNRNPH1	10	1.6178e-04	1.2193e-03	0.019725	8
SAP18	10	1.6343e-04	1.2298e-03	0.019879	8
NOC3L	10	1.6363e-04	1.2308e-03	0.019879	7
STAC3	10	1.6377e-04	1.2318e-03	0.019879	9
GPRIN2	10	1.6570e-04	1.2439e-03	0.020058	9
DOCK6	10	1.6635e-04	1.2469e-03	0.020090	9
WDR82	9	1.6783e-04	1.2812e-03	0.020557	7
PSMD3	10	1.6803e-04	1.2590e-03	0.020268	8
NUP188	10	1.7044e-04	1.2721e-03	0.020462	9
BIRC6	10	1.7218e-04	1.2786e-03	0.020533	9
CHORDC1	10	1.7219e-04	1.2786e-03	0.020533	8
WNK1	10	1.7403e-04	1.2917e-03	0.020710	8
EIF4B	10	1.7465e-04	1.2958e-03	0.020757	8
HIST2H2AC	10	1.7546e-04	1.3023e-03	0.020845	8
PSMD7	10	1.7612e-04	1.3058e-03	0.020885	8
ASNA1	10	1.7750e-04	1.3109e-03	0.020947	8
MIS18BP1	10	1.7771e-04	1.3119e-03	0.020947	9
LSM7	10	1.7790e-04	1.3134e-03	0.020954	8
THOC3	10	1.7859e-04	1.3179e-03	0.021010	9
BAP1	10	1.7881e-04	1.3204e-03	0.021015	8
MMS19	10	1.7900e-04	1.3209e-03	0.021015	9
TEN1	10	1.7907e-04	1.3214e-03	0.021015	7
HK2	10	1.7968e-04	1.3260e-03	0.021044	9
WDR25	10	1.7974e-04	1.3265e-03	0.021044	9
GSS	10	1.7984e-04	1.3265e-03	0.021044	9
TSFM	10	1.8029e-04	1.3295e-03	0.021075	8
BUB1B	10	1.8150e-04	1.3340e-03	0.021129	8
LRPPRC	10	1.8217e-04	1.3370e-03	0.021159	9
GTF3C3	10	1.8224e-04	1.3380e-03	0.021159	8
WDR7	10	1.8297e-04	1.3441e-03	0.021237	8
ARFRP1	10	1.8347e-04	1.3476e-03	0.021276	9
COQ4	10	1.8370e-04	1.3506e-03	0.021307	9
MYT1L	10	1.8564e-04	1.3687e-03	0.021575	7
TCEA1	10	1.8596e-04	1.3723e-03	0.021613	8
MBD3L2	10	1.8784e-04	1.3869e-03	0.021826	8
DHX15	10	1.8969e-04	1.3994e-03	0.022006	9
SRSF10	10	1.9025e-04	1.4035e-03	0.022052	8
C1orf109	10	1.9073e-04	1.4055e-03	0.022066	9
ZNF335	10	1.9108e-04	1.4090e-03	0.022104	9
HAUS8	10	1.9288e-04	1.4221e-03	0.022291	8
ATP6V1C1	10	1.9454e-04	1.4311e-03	0.022415	7
NPEPPS	10	1.9618e-04	1.4442e-03	0.022602	9
ZFC3H1	10	1.9656e-04	1.4462e-03	0.022616	9
WDR46	10	1.9958e-04	1.4674e-03	0.022928	8
NUS1	10	2.0077e-04	1.4724e-03	0.022973	9
ANKRD11	10	2.0100e-04	1.4744e-03	0.022973	9
ST13	10	2.0115e-04	1.4749e-03	0.022973	4
NPY4R	10	2.0116e-04	1.4749e-03	0.022973	9
ATP2A2	10	2.0135e-04	1.4764e-03	0.022978	8
HNRNPC	10	2.0170e-04	1.4780e-03	0.022984	9
TAMM41	10	2.0488e-04	1.4981e-03	0.023276	7
PFDN5	10	2.0493e-04	1.4991e-03	0.023276	8
TMEM147	10	2.0511e-04	1.5006e-03	0.023281	8
SCGB1C1	10	2.0663e-04	1.5142e-03	0.023462	9
RAB6C	10	2.0689e-04	1.5147e-03	0.023462	8
GOLGA6A	10	2.0786e-04	1.5212e-03	0.023545	8
GEMIN8	10	2.0823e-04	1.5243e-03	0.023570	9
SBDS	10	2.0850e-04	1.5253e-03	0.023570	9
MED19	10	2.1101e-04	1.5449e-03	0.023855	8
DAND5	10	2.1199e-04	1.5524e-03	0.023953	8
GARS	10	2.1232e-04	1.5540e-03	0.023957	9
STAT6	10	2.1359e-04	1.5665e-03	0.024132	8
TIMM23	10	2.1624e-04	1.5887e-03	0.024454	9
MTCH2	10	2.1840e-04	1.6048e-03	0.024683	9
EIF3K	10	2.1854e-04	1.6063e-03	0.024687	8
INPPL1	9	2.1913e-04	1.6078e-03	0.024691	8
USP35	10	2.2238e-04	1.6294e-03	0.025003	9
SNF8	10	2.2278e-04	1.6310e-03	0.025007	8
LONP1	10	2.2386e-04	1.6385e-03	0.025103	8
MMS22L	10	2.2414e-04	1.6410e-03	0.025122	9
ILF2	10	2.2529e-04	1.6466e-03	0.025187	8
SRSF7	10	2.2869e-04	1.6752e-03	0.025606	8
CD3EAP	10	2.3354e-04	1.7120e-03	0.026148	8
SF3B1	10	2.3541e-04	1.7226e-03	0.026268	7
USP14	10	2.3541e-04	1.7226e-03	0.026268	9
PPP1R14B	10	2.3686e-04	1.7291e-03	0.026307	9
MRPL20	10	2.3702e-04	1.7291e-03	0.026307	8
GTF2H2	10	2.3715e-04	1.7291e-03	0.026307	7
THOC2	10	2.3756e-04	1.7306e-03	0.026310	8
PRIM1	10	2.4038e-04	1.7462e-03	0.026526	9
TRUB2	10	2.4226e-04	1.7643e-03	0.026781	9
ZFP36	10	2.4287e-04	1.7694e-03	0.026836	8
OGT	10	2.4333e-04	1.7734e-03	0.026877	7
UTP15	10	2.4461e-04	1.7799e-03	0.026921	8
RCC2	10	2.4475e-04	1.7804e-03	0.026921	9
HGS	10	2.4479e-04	1.7804e-03	0.026921	7
TUBGCP4	10	2.4612e-04	1.7910e-03	0.027060	7
POMP	10	2.4750e-04	1.8011e-03	0.027186	8
TBATA	10	2.4761e-04	1.8021e-03	0.027186	8
MRPL48	10	2.5058e-04	1.8212e-03	0.027453	7
OBFC1	10	2.5096e-04	1.8227e-03	0.027455	8
TWISTNB	10	2.5136e-04	1.8252e-03	0.027472	9
PIK3C3	10	2.5220e-04	1.8333e-03	0.027572	8
ASUN	10	2.5418e-04	1.8559e-03	0.027891	9
DHX38	10	2.5571e-04	1.8675e-03	0.028044	7
ZNF574	10	2.5900e-04	1.8886e-03	0.028318	8
POLA1	10	2.6043e-04	1.8967e-03	0.028417	9
CHMP6	10	2.6250e-04	1.9073e-03	0.028554	8
GNAI3	10	2.6458e-04	1.9214e-03	0.028743	9
RBM42	10	2.6565e-04	1.9289e-03	0.028834	8
AKT2	10	2.6819e-04	1.9460e-03	0.029061	9
PLA2G4E	10	2.6864e-04	1.9485e-03	0.029061	7
CBWD6	10	2.6957e-04	1.9546e-03	0.029115	8
SLC7A6OS	10	2.6959e-04	1.9551e-03	0.029115	9
MMACHC	10	2.7107e-04	1.9657e-03	0.029250	7
METAP2	10	2.7237e-04	1.9727e-03	0.029333	8
AFG3L2	9	2.7461e-04	1.9475e-03	0.029061	8
RGPD6	10	2.7630e-04	2.0054e-03	0.029766	8
RGPD5	10	2.7630e-04	2.0054e-03	0.029766	8
EHBP1L1	10	2.7656e-04	2.0064e-03	0.029766	7
YDJC	10	2.7681e-04	2.0079e-03	0.029766	7
RBBP6	10	2.7795e-04	2.0155e-03	0.029856	8
FNTA	10	2.8138e-04	2.0326e-03	0.030087	8
ZMYM3	10	2.8403e-04	2.0517e-03	0.030347	8
ZNF407	10	2.8582e-04	2.0623e-03	0.030480	9
C22orf39	10	2.8731e-04	2.0724e-03	0.030606	9
TRAPPC11	10	2.8758e-04	2.0749e-03	0.030612	9
GTF2E2	10	2.8773e-04	2.0759e-03	0.030612	7
UTP14A	10	2.8843e-04	2.0804e-03	0.030656	8
MON1B	10	2.8881e-04	2.0844e-03	0.030692	4
DYNC1I2	10	2.8926e-04	2.0875e-03	0.030706	8
EIF2B4	10	2.8935e-04	2.0885e-03	0.030706	9
AGAP6	10	2.9155e-04	2.1015e-03	0.030875	8
ZFPL1	10	2.9217e-04	2.1071e-03	0.030933	9
FHOD3	10	2.9295e-04	2.1111e-03	0.030969	9
SIPA1	10	2.9375e-04	2.1161e-03	0.031020	9
CUL1	10	2.9921e-04	2.1433e-03	0.031347	6
TOP1	10	2.9937e-04	2.1443e-03	0.031347	7
HAUS4	10	2.9945e-04	2.1448e-03	0.031347	8
SNRPC	10	2.9985e-04	2.1468e-03	0.031353	9
EFTUD1	10	3.0092e-04	2.1524e-03	0.031411	9
GP1BB	10	3.0417e-04	2.1710e-03	0.031659	9
FAM149B1	10	3.0481e-04	2.1770e-03	0.031724	9
SDHAF2	9	3.0658e-04	2.1443e-03	0.031347	7
SRM	10	3.0685e-04	2.1957e-03	0.031971	9
KEAP1	10	3.0758e-04	2.2017e-03	0.032035	8
TANGO2	10	3.0847e-04	2.2082e-03	0.032107	9
KIAA1211L	10	3.0879e-04	2.2113e-03	0.032127	9
MRPL49	10	3.0947e-04	2.2168e-03	0.032184	7
MRPS26	10	3.1038e-04	2.2223e-03	0.032240	9
MTG1	10	3.1099e-04	2.2254e-03	0.032258	9
INTS4	10	3.1134e-04	2.2269e-03	0.032258	8
SERPING1	10	3.1403e-04	2.2460e-03	0.032512	9
RIF1	10	3.1832e-04	2.2717e-03	0.032835	9
MNAT1	10	3.2369e-04	2.3044e-03	0.033283	8
MBD3L3	10	3.2518e-04	2.3144e-03	0.033380	9
MBD3L4	10	3.2518e-04	2.3144e-03	0.033380	9
TUBGCP5	10	3.2970e-04	2.3431e-03	0.033769	8
FRMPD2	10	3.3119e-04	2.3537e-03	0.033886	9
DNAJC14	10	3.3150e-04	2.3547e-03	0.033886	8
C9orf78	10	3.3238e-04	2.3618e-03	0.033962	9
VPS35	10	3.3404e-04	2.3758e-03	0.034137	8
TIGD3	10	3.3446e-04	2.3774e-03	0.034137	8
CLDN5	10	3.3500e-04	2.3854e-03	0.034227	8
ASAH2B	10	3.3691e-04	2.3960e-03	0.034354	9
LENG1	10	3.3981e-04	2.4101e-03	0.034531	8
CACNA1A	10	3.4057e-04	2.4156e-03	0.034585	9
INO80	10	3.4100e-04	2.4201e-03	0.034625	8
PARS2	10	3.4174e-04	2.4257e-03	0.034679	7
MRPL33	10	3.4340e-04	2.4367e-03	0.034801	9
IGSF3	10	3.4379e-04	2.4378e-03	0.034801	9
EIF4G2	10	3.4500e-04	2.4443e-03	0.034869	9
BSG	10	3.4561e-04	2.4493e-03	0.034915	9
GSPT1	10	3.4933e-04	2.4785e-03	0.035306	7
SNAPC1	10	3.5133e-04	2.4921e-03	0.035474	7
MRPS34	10	3.5160e-04	2.4956e-03	0.035498	8
TRIM48	10	3.5256e-04	2.5022e-03	0.035566	9
PRPF3	10	3.5416e-04	2.5163e-03	0.035736	9
ALG1	10	3.5451e-04	2.5178e-03	0.035736	8
POLG	10	3.5769e-04	2.5419e-03	0.036053	8
C2orf27B	10	3.6015e-04	2.5590e-03	0.036269	6
CNOT1	10	3.6143e-04	2.5666e-03	0.036350	9
HIST1H2AI	10	3.6240e-04	2.5736e-03	0.036424	9
WRB	10	3.6321e-04	2.5797e-03	0.036480	9
ANKLE2	10	3.6368e-04	2.5817e-03	0.036480	8
HCFC1	10	3.6383e-04	2.5832e-03	0.036480	7
FDX1L	10	3.6653e-04	2.5973e-03	0.036653	7
ELOF1	10	3.7014e-04	2.6260e-03	0.037012	9
EXOSC2	10	3.7026e-04	2.6265e-03	0.037012	9
MED21	10	3.7506e-04	2.6582e-03	0.037412	7
GDPD5	10	3.7525e-04	2.6587e-03	0.037412	9
SRRM2	10	3.7757e-04	2.6743e-03	0.037605	9
RNF8	10	3.7822e-04	2.6788e-03	0.037630	8
VPS54	10	3.7838e-04	2.6808e-03	0.037630	8
GNL3	10	3.7841e-04	2.6819e-03	0.037630	8
CDH24	10	3.8010e-04	2.6919e-03	0.037719	9
CCDC71L	10	3.8052e-04	2.6939e-03	0.037719	8
TSG101	10	3.8177e-04	2.7020e-03	0.037805	9
ZC3H3	10	3.8246e-04	2.7065e-03	0.037841	9
EXTL1	10	3.8365e-04	2.7141e-03	0.037920	8
NSMCE2	10	3.8607e-04	2.7266e-03	0.038069	7
PRAMEF17	10	3.8703e-04	2.7327e-03	0.038099	4
PRAMEF16	10	3.8703e-04	2.7327e-03	0.038099	5
HIST1H2BL	10	3.8723e-04	2.7352e-03	0.038107	5
PISD	10	3.8812e-04	2.7412e-03	0.038164	7
CDC42BPG	10	3.8915e-04	2.7483e-03	0.038235	9
RPP38	10	3.9009e-04	2.7548e-03	0.038299	8
RPL22	10	3.9053e-04	2.7589e-03	0.038328	8
SNRNP27	10	3.9091e-04	2.7614e-03	0.038336	9
GNL3L	10	3.9404e-04	2.7790e-03	0.038543	9
SMC6	10	3.9411e-04	2.7802e-03	0.038543	7
ENO1	10	3.9633e-04	2.7906e-03	0.038619	8
DAXX	10	3.9653e-04	2.7916e-03	0.038619	8
AGAP7	10	3.9774e-04	2.8006e-03	0.038717	7
PDRG1	10	3.9935e-04	2.8082e-03	0.038794	7
NUP155	10	3.9976e-04	2.8132e-03	0.038836	8
PGM3	10	4.0237e-04	2.8278e-03	0.039010	9
PRAMEF9	10	4.0332e-04	2.8344e-03	0.039032	9
PRAMEF15	10	4.0332e-04	2.8344e-03	0.039032	9
C19orf53	10	4.0380e-04	2.8354e-03	0.039032	9
CUL3	10	4.0598e-04	2.8484e-03	0.039185	9
COX4I2	10	4.0735e-04	2.8565e-03	0.039268	8
CMIP	10	4.1745e-04	2.9209e-03	0.040126	9
PPM1J	10	4.1870e-04	2.9275e-03	0.040137	9
GTF2E1	10	4.1973e-04	2.9340e-03	0.040137	8
SNRPG	5	4.1982e-04	1.8766e-03	0.028159	4
XAGE1A	10	4.2010e-04	2.9360e-03	0.040137	9
XAGE1B	10	4.2010e-04	2.9360e-03	0.040137	9
XAGE1C	10	4.2010e-04	2.9360e-03	0.040137	9
XAGE1D	10	4.2010e-04	2.9360e-03	0.040137	9
XAGE1E	10	4.2010e-04	2.9360e-03	0.040137	9
SPCS2	10	4.2084e-04	2.9406e-03	0.040157	9
DNAJB12	10	4.2128e-04	2.9416e-03	0.040157	9
ZNF830	10	4.2231e-04	2.9466e-03	0.040198	8
WARS2	10	4.2374e-04	2.9577e-03	0.040300	8
SLC30A2	10	4.2425e-04	2.9582e-03	0.040300	9
SF3A2	10	4.2539e-04	2.9647e-03	0.040361	8
METTL14	10	4.2601e-04	2.9692e-03	0.040395	8
DLST	10	4.2772e-04	2.9793e-03	0.040504	8
SMTN	10	4.2858e-04	2.9864e-03	0.040570	8
C10orf55	10	4.2898e-04	2.9884e-03	0.040570	8
RDH8	10	4.2912e-04	2.9904e-03	0.040570	8
COX6B1	10	4.3737e-04	3.0437e-03	0.041265	9
EIF3L	10	4.3953e-04	3.0601e-03	0.041459	9
TIMM13	10	4.4077e-04	3.0699e-03	0.041563	8
CAND2	10	4.4418e-04	3.0920e-03	0.041805	9
RILPL1	10	4.4798e-04	3.1102e-03	0.042021	8
STAG3	10	4.5024e-04	3.1298e-03	0.042258	7
DNMT1	10	4.5802e-04	3.1821e-03	0.042935	9
FAM25C	10	4.5939e-04	3.1932e-03	0.043055	7
MRPS18A	10	4.6076e-04	3.2033e-03	0.043161	8
C12orf45	10	4.6317e-04	3.2184e-03	0.043335	8
CHKA	10	4.6563e-04	3.2305e-03	0.043468	6
TRIM43	10	4.6619e-04	3.2370e-03	0.043526	7
COPB2	10	4.6932e-04	3.2546e-03	0.043733	9
AHCTF1	10	4.7082e-04	3.2622e-03	0.043804	8
CDC6	10	4.7243e-04	3.2752e-03	0.043950	8
LEMD2	10	4.7960e-04	3.3155e-03	0.044460	9
FNBP4	10	4.8038e-04	3.3226e-03	0.044517	8
POLR3D	10	4.8078e-04	3.3261e-03	0.044517	9
C19orf70	10	4.8096e-04	3.3266e-03	0.044517	8
RRP9	10	4.8151e-04	3.3311e-03	0.044524	8
GATAD2A	10	4.8157e-04	3.3316e-03	0.044524	9
SNRPD2	10	4.8287e-04	3.3402e-03	0.044575	7
ATP6V1H	10	4.8290e-04	3.3402e-03	0.044575	8
NCAPD3	10	4.8344e-04	3.3422e-03	0.044575	8
NDE1	10	4.8636e-04	3.3633e-03	0.044796	7
GPC5	10	4.8644e-04	3.3633e-03	0.044796	8
ADAT3	10	4.8837e-04	3.3734e-03	0.044899	9
METTL17	10	4.8900e-04	3.3779e-03	0.044929	9
RGP1	10	4.9111e-04	3.3900e-03	0.045029	8
CENPN	10	4.9341e-04	3.4066e-03	0.045219	7
CUL2	10	4.9729e-04	3.4315e-03	0.045519	8
C16orf72	10	5.0059e-04	3.4524e-03	0.045765	8
EIF2B5	10	5.0381e-04	3.4725e-03	0.046001	9
MRPL55	10	5.0805e-04	3.4957e-03	0.046277	9
BRD2	10	5.0866e-04	3.5002e-03	0.046306	8
NUPL1	10	5.1073e-04	3.5133e-03	0.046416	8
CPNE5	10	5.1220e-04	3.5209e-03	0.046485	8
GSE1	10	5.1396e-04	3.5339e-03	0.046626	9
NCL	10	5.1459e-04	3.5390e-03	0.046661	7
CWF19L1	10	5.1687e-04	3.5526e-03	0.046809	9
HSPA14	10	5.1813e-04	3.5576e-03	0.046813	9
NCAPD2	10	5.1831e-04	3.5576e-03	0.046813	9
EXOSC3	10	5.2003e-04	3.5687e-03	0.046927	9
CNNM4	10	5.2323e-04	3.5893e-03	0.047167	8
NEMF	10	5.3440e-04	3.6583e-03	0.048009	8
WDR92	10	5.3517e-04	3.6653e-03	0.048069	8
NDUFB7	10	5.3907e-04	3.6910e-03	0.048374	8
RBM22	10	5.4039e-04	3.7010e-03	0.048473	9
SLC6A17	10	5.4241e-04	3.7151e-03	0.048593	7
NAA15	10	5.4244e-04	3.7151e-03	0.048593	9
CDC26	10	5.4513e-04	3.7353e-03	0.048824	7
RIMBP3C	10	5.4815e-04	3.7544e-03	0.049041	8
SLC35B1	10	5.5038e-04	3.7665e-03	0.049134	8
MYH9	10	5.5240e-04	3.7770e-03	0.049233	8
MYO1G	10	5.5292e-04	3.7791e-03	0.049233	6
sgRBM14-RBM4_6	1	5.5300e-04	5.5842e-04	0.010171	1
MTERFD2	10	5.5723e-04	3.8037e-03	0.049521	9
PPP4R2	10	5.5844e-04	3.8163e-03	0.049652	7
SYT15	10	5.6455e-04	3.8611e-03	0.050168	9
EARS2	10	5.6470e-04	3.8611e-03	0.050168	9
C2orf27A	10	5.6517e-04	3.8651e-03	0.050168	6
SPEN	10	5.6538e-04	3.8661e-03	0.050168	9
TRNT1	10	5.6714e-04	3.8772e-03	0.050278	7
PPWD1	10	5.7295e-04	3.9089e-03	0.050656	8
SLC12A9	9	5.7373e-04	3.7635e-03	0.049127	8
EPS8L3	10	5.7451e-04	3.9139e-03	0.050688	8
PNO1	10	5.7571e-04	3.9215e-03	0.050752	7
SLC31A1	10	5.7712e-04	3.9295e-03	0.050795	7
USP10	10	5.7722e-04	3.9311e-03	0.050795	8
MNT	10	5.7779e-04	3.9326e-03	0.050795	9
TUT1	10	5.7957e-04	3.9472e-03	0.050950	9
MED10	10	5.9058e-04	4.0186e-03	0.051805	7
MZF1	10	5.9218e-04	4.0277e-03	0.051888	7
MBD3	10	6.0243e-04	4.0987e-03	0.052767	9
UBR4	10	6.0315e-04	4.1037e-03	0.052798	9
TSPAN31	10	6.0782e-04	4.1339e-03	0.053151	9
ARPC4	10	6.0996e-04	4.1475e-03	0.053291	9
MRPL15	10	6.1337e-04	4.1638e-03	0.053467	8
MTA2	10	6.1757e-04	4.1872e-03	0.053732	8
NMD3	10	6.2549e-04	4.2376e-03	0.054342	9
ERH	10	6.2641e-04	4.2471e-03	0.054430	6
SRPR	10	6.2931e-04	4.2683e-03	0.054642	8
EMC8	10	6.2948e-04	4.2693e-03	0.054642	9
FAM72D	10	6.3060e-04	4.2788e-03	0.054729	9
AP2M1	10	6.3107e-04	4.2859e-03	0.054780	7
DCPS	10	6.3149e-04	4.2884e-03	0.054780	7
SLC25A26	10	6.3224e-04	4.2954e-03	0.054818	8
TRMT6	10	6.3248e-04	4.2970e-03	0.054818	8
LRRIQ4	10	6.3576e-04	4.3196e-03	0.055071	5
SIN3A	10	6.4069e-04	4.3483e-03	0.055401	9
OVGP1	10	6.4183e-04	4.3584e-03	0.055494	9
TADA2B	10	6.5142e-04	4.4374e-03	0.056405	9
NBPF16	10	6.5177e-04	4.4414e-03	0.056405	7
NBPF15	10	6.5177e-04	4.4414e-03	0.056405	6
RNF40	10	6.5262e-04	4.4467e-03	0.056436	8
AATF	10	6.5322e-04	4.4520e-03	0.056466	8
UFC1	10	6.5588e-04	4.4711e-03	0.056672	8
PPP1CC	10	6.5733e-04	4.4802e-03	0.056751	9
GBF1	10	6.5901e-04	4.4867e-03	0.056797	8
SRCAP	10	6.6040e-04	4.4988e-03	0.056913	7
TTF2	10	6.6172e-04	4.5088e-03	0.057004	8
NAE1	10	6.6284e-04	4.5154e-03	0.057050	7
JTB	10	6.6419e-04	4.5234e-03	0.057115	9
POP5	10	6.6945e-04	4.5597e-03	0.057536	8
CLPP	10	6.7028e-04	4.5632e-03	0.057539	9
BOP1	10	6.7099e-04	4.5667e-03	0.057539	8
TAF4	10	6.7289e-04	4.5808e-03	0.057654	8
PMPCB	10	6.7390e-04	4.5884e-03	0.057713	8
BRD9	10	6.7483e-04	4.5934e-03	0.057739	9
SMARCD1	10	6.7572e-04	4.5984e-03	0.057765	8
COPS2	9	6.8158e-04	4.4132e-03	0.056156	8
KCMF1	10	6.8199e-04	4.6372e-03	0.058215	9
SETD1B	10	6.8563e-04	4.6558e-03	0.058411	8
PA2G4	10	6.8967e-04	4.6805e-03	0.058652	8
ISYNA1	10	6.8980e-04	4.6810e-03	0.058652	8
HRCT1	10	6.9103e-04	4.6865e-03	0.058666	8
THAP7	10	6.9138e-04	4.6895e-03	0.058666	8
KPNA6	10	6.9174e-04	4.6910e-03	0.058666	9
NFYA	10	6.9637e-04	4.7222e-03	0.058988	7
WAPAL	10	6.9652e-04	4.7228e-03	0.058988	7
PPCS	10	7.0052e-04	4.7519e-03	0.059315	9
EXOC3	10	7.0143e-04	4.7580e-03	0.059353	9
SDHD	10	7.0554e-04	4.7816e-03	0.059610	7
IMPDH1	10	7.0723e-04	4.7922e-03	0.059704	8
