group_id	items_in_group	lo_value	p	FDR	goodsgrna
FOXD2	10	2.7004e-02	1.1010e-01	0.822920	4
FAM186A	10	2.7004e-02	1.1010e-01	0.822920	5
SCG3	10	2.7004e-02	1.1010e-01	0.822920	4
YIPF3	10	2.7004e-02	1.1010e-01	0.822920	4
RUNDC1	10	2.7004e-02	1.1010e-01	0.822920	2
ATP13A5	10	2.7004e-02	1.1010e-01	0.822920	3
HELT	10	2.7004e-02	1.1010e-01	0.822920	3
XPO4	10	2.7013e-02	1.1013e-01	0.822920	3
EID2B	10	2.7013e-02	1.1013e-01	0.822920	7
AGTR1	10	2.7024e-02	1.1017e-01	0.822920	7
JAGN1	10	2.7047e-02	1.1025e-01	0.822920	6
SLC25A14	10	2.7059e-02	1.1029e-01	0.822920	6
THAP8	10	2.7065e-02	1.1031e-01	0.822920	7
AKAP9	10	2.7079e-02	1.1035e-01	0.822920	5
GAB4	10	2.7089e-02	1.1038e-01	0.822920	6
SNAP25	10	2.7093e-02	1.1040e-01	0.822920	4
ACOT12	10	2.7100e-02	1.1042e-01	0.822920	5
PHF20	10	2.7105e-02	1.1044e-01	0.822920	5
TEX26	10	2.7106e-02	1.1045e-01	0.822920	6
KMT2E	9	2.7110e-02	1.0563e-01	0.822639	5
LHFP	10	2.7148e-02	1.1059e-01	0.822920	5
CADM4	10	2.7157e-02	1.1062e-01	0.822920	5
ANKAR	10	2.7182e-02	1.1070e-01	0.822920	7
ZBTB7C	10	2.7195e-02	1.1075e-01	0.822920	5
C4orf47	10	2.7197e-02	1.1075e-01	0.822920	5
C2orf80	10	2.7205e-02	1.1078e-01	0.822920	5
VASH1	10	2.7217e-02	1.1082e-01	0.822920	6
XAGE2	10	2.7221e-02	1.1083e-01	0.822920	7
PLEKHF2	10	2.7230e-02	1.1087e-01	0.822920	5
RWDD3	10	2.7318e-02	1.1115e-01	0.823556	5
SLITRK6	10	2.7318e-02	1.1115e-01	0.823556	6
ELSPBP1	10	2.7325e-02	1.1118e-01	0.823556	7
DSCC1	10	2.7338e-02	1.1123e-01	0.823556	5
LDOC1	10	2.7376e-02	1.1136e-01	0.823556	4
C3orf27	10	2.7397e-02	1.1142e-01	0.823556	7
C6orf203	10	2.7434e-02	1.1155e-01	0.823556	5
LAPTM4A	10	2.7477e-02	1.1171e-01	0.823556	7
TMEM207	10	2.7477e-02	1.1171e-01	0.823556	7
MORN5	10	2.7488e-02	1.1175e-01	0.823556	6
CYP3A5	10	2.7551e-02	1.1195e-01	0.823556	7
CCDC85C	10	2.7551e-02	1.1195e-01	0.823556	7
CA10	10	2.7567e-02	1.1201e-01	0.823556	4
FBXW5	10	2.7576e-02	1.1203e-01	0.823556	7
TSPAN32	10	2.7595e-02	1.1209e-01	0.823556	6
GPCPD1	10	2.7613e-02	1.1215e-01	0.823556	7
BCHE	10	2.7675e-02	1.1235e-01	0.823556	6
HSPA12B	10	2.7710e-02	1.1248e-01	0.823556	7
L3MBTL3	10	2.7731e-02	1.1257e-01	0.823556	5
RTN4RL2	10	2.7742e-02	1.1260e-01	0.823556	7
SERPINB12	10	2.7795e-02	1.1280e-01	0.823556	7
RSPH3	9	2.7831e-02	1.0787e-01	0.822920	6
ASXL3	10	2.7866e-02	1.1304e-01	0.823556	6
NEFM	9	2.7876e-02	1.0801e-01	0.822920	3
SIGLEC15	10	2.7880e-02	1.1310e-01	0.823556	6
sgKRTAP21-2_3	1	2.7885e-02	2.7828e-02	0.766756	1
SLC7A8	10	2.7887e-02	1.1312e-01	0.823556	7
SH3PXD2B	9	2.7902e-02	1.0810e-01	0.822920	5
CADM2	10	2.7954e-02	1.1336e-01	0.823556	7
CHD2	10	2.7969e-02	1.1341e-01	0.823556	5
PARP8	10	2.7969e-02	1.1341e-01	0.823556	6
ATOH7	9	2.7978e-02	1.0833e-01	0.822920	6
FCN1	10	2.8005e-02	1.1353e-01	0.823556	7
EP400	10	2.8021e-02	1.1358e-01	0.823556	2
HIST1H3H	10	2.8021e-02	1.1358e-01	0.823556	4
SASS6	10	2.8021e-02	1.1358e-01	0.823556	2
FUT2	10	2.8021e-02	1.1358e-01	0.823556	5
NAGS	10	2.8021e-02	1.1358e-01	0.823556	6
TSSK4	10	2.8021e-02	1.1358e-01	0.823556	4
ZBTB26	10	2.8021e-02	1.1358e-01	0.823556	5
IRF8	10	2.8021e-02	1.1358e-01	0.823556	2
DPCR1	10	2.8026e-02	1.1359e-01	0.823556	7
PTPRG	10	2.8066e-02	1.1373e-01	0.823556	7
TRIM62	10	2.8076e-02	1.1377e-01	0.823556	7
FAM83C	10	2.8081e-02	1.1378e-01	0.823556	6
TAS2R10	10	2.8104e-02	1.1386e-01	0.823556	6
ATXN3L	10	2.8116e-02	1.1390e-01	0.823556	5
sgKRTAP13-2_4	1	2.8124e-02	2.8067e-02	0.766756	1
TMEM143	10	2.8136e-02	1.1397e-01	0.823556	4
DCAF8	10	2.8136e-02	1.1397e-01	0.823556	5
PLD6	10	2.8136e-02	1.1397e-01	0.823556	4
ATP5S	10	2.8140e-02	1.1398e-01	0.823556	7
FAM9B	10	2.8176e-02	1.1409e-01	0.823556	7
ABHD2	10	2.8177e-02	1.1409e-01	0.823556	6
RBM41	10	2.8190e-02	1.1413e-01	0.823556	7
SIPA1L2	10	2.8208e-02	1.1419e-01	0.823556	6
DYNC1I1	10	2.8250e-02	1.1432e-01	0.823556	5
BMPER	10	2.8250e-02	1.1432e-01	0.823556	4
CCDC71L	10	2.8250e-02	1.1432e-01	0.823556	3
CST1	10	2.8250e-02	1.1432e-01	0.823556	5
ERBB3	10	2.8250e-02	1.1432e-01	0.823556	5
MXD1	10	2.8250e-02	1.1432e-01	0.823556	3
METAP2	10	2.8250e-02	1.1432e-01	0.823556	3
TRIM9	10	2.8250e-02	1.1432e-01	0.823556	4
VAMP3	10	2.8250e-02	1.1432e-01	0.823556	2
TSNAXIP1	10	2.8250e-02	1.1432e-01	0.823556	6
MARCH6	10	2.8250e-02	1.1432e-01	0.823556	6
HIST1H2BM	10	2.8250e-02	1.1432e-01	0.823556	4
PLA2G1B	10	2.8257e-02	1.1435e-01	0.823556	6
WDFY3	10	2.8267e-02	1.1438e-01	0.823556	6
TAS2R43	10	2.8357e-02	1.1471e-01	0.823556	5
TYR	9	2.8364e-02	1.0945e-01	0.822920	4
KLF15	10	2.8371e-02	1.1476e-01	0.823556	7
sgERV3-1_3	1	2.8391e-02	2.8333e-02	0.766756	1
MLN	10	2.8401e-02	1.1486e-01	0.823556	7
ABHD10	10	2.8402e-02	1.1487e-01	0.823556	5
L1CAM	10	2.8417e-02	1.1492e-01	0.823556	7
PAGE5	10	2.8425e-02	1.1495e-01	0.823556	6
TRPV6	10	2.8432e-02	1.1497e-01	0.823556	6
NDP	10	2.8491e-02	1.1516e-01	0.823556	7
TEX36	10	2.8549e-02	1.1538e-01	0.823556	7
HIST1H2AL	10	2.8560e-02	1.1541e-01	0.823556	6
FEM1B	10	2.8577e-02	1.1547e-01	0.823556	6
sgKRTAP5-6_2	1	2.8580e-02	2.8498e-02	0.766756	1
SSR3	10	2.8659e-02	1.1573e-01	0.823556	4
PLAC1L	10	2.8671e-02	1.1577e-01	0.823556	6
PTGIS	10	2.8677e-02	1.1579e-01	0.823556	7
GANC	10	2.8722e-02	1.1595e-01	0.823556	4
ATG16L1	10	2.8752e-02	1.1605e-01	0.823556	6
FAM71F1	10	2.8764e-02	1.1609e-01	0.823556	4
C10orf99	10	2.8768e-02	1.1610e-01	0.823556	5
CCDC34	10	2.8813e-02	1.1625e-01	0.823556	6
FBXO36	10	2.8818e-02	1.1626e-01	0.823556	6
SPIN4	10	2.8822e-02	1.1628e-01	0.823556	4
PTGDR2	10	2.8827e-02	1.1630e-01	0.823556	7
SLC26A2	10	2.8843e-02	1.1634e-01	0.823556	7
LHCGR	10	2.8873e-02	1.1646e-01	0.823556	5
MANEAL	10	2.8906e-02	1.1657e-01	0.823556	5
DNAJB9	10	2.8916e-02	1.1660e-01	0.823556	7
AOAH	10	2.8939e-02	1.1669e-01	0.823556	5
GNAT3	10	2.8951e-02	1.1672e-01	0.823556	6
RHOG	10	2.8965e-02	1.1677e-01	0.823556	4
FOXP4	8	2.8976e-02	1.0914e-01	0.822920	5
FZD7	9	2.8988e-02	1.1129e-01	0.823556	6
SAP30	10	2.8990e-02	1.1686e-01	0.823556	5
HIST1H4E	10	2.9049e-02	1.1706e-01	0.823556	7
ATOH8	10	2.9079e-02	1.1716e-01	0.823556	4
DHCR7	10	2.9092e-02	1.1721e-01	0.823556	3
sgKRTAP15-1_9	1	2.9116e-02	2.9056e-02	0.766756	1
SIGLEC10	10	2.9139e-02	1.1735e-01	0.823556	5
MBIP	10	2.9157e-02	1.1740e-01	0.823556	3
PUS1	9	2.9194e-02	1.1188e-01	0.823556	4
PXN	10	2.9200e-02	1.1756e-01	0.823556	6
DUSP21	10	2.9201e-02	1.1756e-01	0.823556	4
ZDBF2	10	2.9215e-02	1.1761e-01	0.823556	5
PCDP1	10	2.9216e-02	1.1761e-01	0.823556	7
CYLD	10	2.9229e-02	1.1766e-01	0.823556	6
ZNF484	10	2.9230e-02	1.1766e-01	0.823556	5
C9orf152	10	2.9238e-02	1.1769e-01	0.823556	3
C14orf182	10	2.9256e-02	1.1775e-01	0.823556	5
SLC31A2	10	2.9261e-02	1.1777e-01	0.823556	6
TCEANC2	10	2.9277e-02	1.1782e-01	0.823556	7
KRT33B	10	2.9307e-02	1.1791e-01	0.823556	6
SMIM14	10	2.9317e-02	1.1794e-01	0.823556	7
SLC10A2	10	2.9322e-02	1.1796e-01	0.823556	4
DCAF11	10	2.9344e-02	1.1804e-01	0.823556	3
SLC27A4	10	2.9358e-02	1.1809e-01	0.823556	6
CYP11B2	10	2.9365e-02	1.1811e-01	0.823556	6
USP47	10	2.9374e-02	1.1814e-01	0.823556	7
AVPR1B	10	2.9382e-02	1.1817e-01	0.823556	5
CBX5	10	2.9388e-02	1.1820e-01	0.823556	5
RAPGEF4	10	2.9400e-02	1.1824e-01	0.823556	4
TMEM252	10	2.9403e-02	1.1825e-01	0.823556	4
TDRD7	10	2.9404e-02	1.1825e-01	0.823556	6
CLEC5A	10	2.9414e-02	1.1828e-01	0.823556	6
COL9A1	10	2.9418e-02	1.1830e-01	0.823556	4
GZMA	10	2.9424e-02	1.1832e-01	0.823556	4
CLDN1	10	2.9424e-02	1.1832e-01	0.823556	6
WNT10B	10	2.9424e-02	1.1832e-01	0.823556	6
TMEM59	10	2.9476e-02	1.1848e-01	0.823556	6
DGAT2	10	2.9477e-02	1.1848e-01	0.823556	6
PHF10	10	2.9495e-02	1.1854e-01	0.823556	2
DERA	10	2.9495e-02	1.1854e-01	0.823556	3
TRIM74	10	2.9495e-02	1.1854e-01	0.823556	3
BPI	10	2.9495e-02	1.1854e-01	0.823556	6
CLRN3	10	2.9495e-02	1.1854e-01	0.823556	5
OLFML2A	10	2.9495e-02	1.1854e-01	0.823556	2
ZBTB14	10	2.9495e-02	1.1854e-01	0.823556	6
SEC23B	10	2.9495e-02	1.1854e-01	0.823556	3
TRIM73	10	2.9495e-02	1.1854e-01	0.823556	2
PTP4A2	10	2.9495e-02	1.1854e-01	0.823556	4
PARP16	10	2.9495e-02	1.1854e-01	0.823556	4
FANCM	10	2.9495e-02	1.1854e-01	0.823556	5
TMEM132E	10	2.9502e-02	1.1856e-01	0.823556	7
CLEC4C	10	2.9502e-02	1.1857e-01	0.823556	6
FIBCD1	10	2.9527e-02	1.1865e-01	0.823556	6
IRF5	10	2.9530e-02	1.1866e-01	0.823556	5
METRN	10	2.9531e-02	1.1867e-01	0.823556	4
S1PR3	10	2.9536e-02	1.1868e-01	0.823556	7
UCN3	10	2.9551e-02	1.1873e-01	0.823556	7
APCS	10	2.9564e-02	1.1878e-01	0.823556	6
PPP1R3A	10	2.9599e-02	1.1889e-01	0.823556	7
SLC35F2	10	2.9632e-02	1.1900e-01	0.823556	7
C5orf42	10	2.9675e-02	1.1913e-01	0.823556	4
UBN2	10	2.9719e-02	1.1927e-01	0.823556	6
PRSS48	10	2.9726e-02	1.1929e-01	0.823556	7
CDH23	10	2.9735e-02	1.1932e-01	0.823556	7
KLHL23	10	2.9752e-02	1.1939e-01	0.823556	6
FUT3	10	2.9767e-02	1.1943e-01	0.823556	7
SPRR1B	10	2.9767e-02	1.1943e-01	0.823556	7
NAGLU	10	2.9768e-02	1.1943e-01	0.823556	5
RHBDL3	10	2.9769e-02	1.1944e-01	0.823556	5
IFT122	10	2.9775e-02	1.1946e-01	0.823556	7
PTPRC	10	2.9801e-02	1.1954e-01	0.823556	7
ACCS	10	2.9814e-02	1.1959e-01	0.823556	7
FAP	10	2.9817e-02	1.1960e-01	0.823556	6
PLA2G12B	10	2.9830e-02	1.1964e-01	0.823556	6
sgHLA-DMB_5	1	2.9838e-02	2.9768e-02	0.766756	1
STK38L	10	2.9841e-02	1.1967e-01	0.823556	3
SMIM20	10	2.9864e-02	1.1975e-01	0.823556	6
PRSS50	10	2.9869e-02	1.1976e-01	0.823556	4
C11orf16	10	2.9874e-02	1.1978e-01	0.823556	6
DZIP1	10	2.9876e-02	1.1979e-01	0.823556	5
GOLPH3L	10	2.9919e-02	1.1994e-01	0.823712	6
CDKN1B	10	2.9932e-02	1.1999e-01	0.823712	6
WNK3	10	2.9934e-02	1.2000e-01	0.823712	7
MEP1B	10	2.9983e-02	1.2017e-01	0.823779	6
SLC45A1	10	2.9986e-02	1.2019e-01	0.823779	7
ST8SIA2	10	2.9986e-02	1.2019e-01	0.823779	7
ENOX1	10	2.9990e-02	1.2020e-01	0.823779	6
PAX6	10	3.0018e-02	1.2030e-01	0.824161	5
SLC46A3	10	3.0033e-02	1.2035e-01	0.824205	6
SNX16	10	3.0090e-02	1.2055e-01	0.824333	5
ZDHHC18	10	3.0090e-02	1.2055e-01	0.824333	5
CCDC80	10	3.0091e-02	1.2055e-01	0.824333	7
TMEM215	10	3.0118e-02	1.2064e-01	0.824333	5
ICA1L	10	3.0120e-02	1.2065e-01	0.824333	6
RIC8A	10	3.0133e-02	1.2070e-01	0.824333	7
HOGA1	10	3.0157e-02	1.2077e-01	0.824333	7
MGAT2	10	3.0165e-02	1.2080e-01	0.824333	5
ASB8	10	3.0171e-02	1.2082e-01	0.824333	2
EBF3	10	3.0172e-02	1.2083e-01	0.824333	4
PNLIPRP1	10	3.0186e-02	1.2087e-01	0.824356	7
SMDT1	10	3.0222e-02	1.2099e-01	0.824470	5
NKIRAS1	10	3.0224e-02	1.2100e-01	0.824470	4
SLC15A4	10	3.0268e-02	1.2113e-01	0.824701	5
FGF12	10	3.0312e-02	1.2127e-01	0.824705	6
OOEP	10	3.0324e-02	1.2130e-01	0.824705	4
METTL15	9	3.0338e-02	1.1533e-01	0.823556	4
RSPH9	9	3.0338e-02	1.1533e-01	0.823556	3
C9orf47	9	3.0338e-02	1.1533e-01	0.823556	6
EWSR1	10	3.0344e-02	1.2136e-01	0.824705	7
RPRM	10	3.0344e-02	1.2136e-01	0.824705	4
TPD52L1	10	3.0346e-02	1.2137e-01	0.824705	6
MAPKAPK3	9	3.0443e-02	1.1563e-01	0.823556	5
CCKAR	10	3.0462e-02	1.2176e-01	0.824705	6
BPIFA2	10	3.0474e-02	1.2179e-01	0.824705	7
PI4K2A	10	3.0475e-02	1.2179e-01	0.824705	4
SMIM17	10	3.0499e-02	1.2187e-01	0.824705	6
MBD3L2	10	3.0559e-02	1.2207e-01	0.824705	3
ACOT13	10	3.0590e-02	1.2217e-01	0.824705	5
ASCL5	10	3.0590e-02	1.2217e-01	0.824705	6
RHAG	10	3.0606e-02	1.2221e-01	0.824705	5
SHROOM3	10	3.0610e-02	1.2223e-01	0.824705	6
SPATA6	10	3.0635e-02	1.2231e-01	0.824705	6
MLEC	10	3.0682e-02	1.2246e-01	0.824705	4
NMNAT3	10	3.0710e-02	1.2256e-01	0.824705	4
ZNF28	10	3.0727e-02	1.2261e-01	0.824705	5
GNAT1	10	3.0737e-02	1.2264e-01	0.824705	6
GATSL3	10	3.0749e-02	1.2269e-01	0.824705	5
MS4A6A	9	3.0778e-02	1.1664e-01	0.823556	5
ZC3H12B	10	3.0788e-02	1.2281e-01	0.824705	6
KRT23	10	3.0790e-02	1.2282e-01	0.824705	5
DDX26B	10	3.0865e-02	1.2306e-01	0.824705	7
KIAA1324L	10	3.0867e-02	1.2307e-01	0.824705	6
PF4V1	10	3.0883e-02	1.2312e-01	0.824705	3
REG1A	10	3.0889e-02	1.2314e-01	0.824705	5
NEURL4	9	3.0905e-02	1.1699e-01	0.823556	6
NEURL	10	3.0922e-02	1.2323e-01	0.824705	5
C22orf31	10	3.0943e-02	1.2330e-01	0.824705	4
sgKRTAP4-7_8	1	3.0949e-02	3.0836e-02	0.766756	1
sgKRTAP4-9_10	1	3.0949e-02	3.0836e-02	0.766756	1
PSRC1	10	3.0954e-02	1.2334e-01	0.824705	3
CABYR	10	3.0954e-02	1.2334e-01	0.824705	4
MT1B	10	3.0954e-02	1.2334e-01	0.824705	5
PDIK1L	10	3.0954e-02	1.2334e-01	0.824705	6
TCEANC	10	3.0954e-02	1.2334e-01	0.824705	5
ANKRD20A4	10	3.0954e-02	1.2334e-01	0.824705	4
BPIFB1	10	3.0954e-02	1.2334e-01	0.824705	4
GLTP	10	3.0954e-02	1.2334e-01	0.824705	3
GMIP	10	3.0954e-02	1.2334e-01	0.824705	2
FRMD5	10	3.0954e-02	1.2334e-01	0.824705	2
CIZ1	10	3.0954e-02	1.2334e-01	0.824705	3
FMOD	10	3.0954e-02	1.2334e-01	0.824705	5
ZNF654	10	3.0954e-02	1.2334e-01	0.824705	4
CENPI	10	3.0954e-02	1.2334e-01	0.824705	2
KLHL1	10	3.0954e-02	1.2334e-01	0.824705	3
C7orf61	10	3.0980e-02	1.2343e-01	0.824705	6
CTF1	10	3.0990e-02	1.2346e-01	0.824705	5
TRIM38	10	3.1012e-02	1.2353e-01	0.824705	6
GPT2	10	3.1012e-02	1.2353e-01	0.824705	6
ATF2	10	3.1051e-02	1.2365e-01	0.825279	5
PKNOX1	10	3.1075e-02	1.2373e-01	0.825513	6
ROBO2	10	3.1097e-02	1.2380e-01	0.825700	6
CASP3	10	3.1139e-02	1.2394e-01	0.826077	6
sgKRTAP20-3_3	1	3.1147e-02	3.1041e-02	0.766756	1
SLC39A12	10	3.1168e-02	1.2405e-01	0.826190	6
GCNT4	10	3.1168e-02	1.2405e-01	0.826190	7
PZP	10	3.1234e-02	1.2425e-01	0.826190	5
IFITM10	10	3.1272e-02	1.2438e-01	0.826190	5
GALR1	10	3.1277e-02	1.2440e-01	0.826190	5
ZDHHC11	10	3.1292e-02	1.2445e-01	0.826190	7
FBF1	10	3.1308e-02	1.2450e-01	0.826190	7
TMEM189	10	3.1317e-02	1.2453e-01	0.826190	7
SLC22A10	10	3.1328e-02	1.2457e-01	0.826190	7
PIR	10	3.1328e-02	1.2457e-01	0.826190	7
PAPD4	10	3.1333e-02	1.2458e-01	0.826190	6
C8orf31	10	3.1342e-02	1.2462e-01	0.826190	7
ELAVL1	10	3.1346e-02	1.2463e-01	0.826190	5
CELF4	10	3.1368e-02	1.2471e-01	0.826441	6
CARD11	10	3.1442e-02	1.2496e-01	0.827262	3
RBM17	10	3.1453e-02	1.2499e-01	0.827262	4
sgGPR75-ASB3_10	1	3.1461e-02	3.1362e-02	0.766756	1
C8G	10	3.1464e-02	1.2503e-01	0.827262	6
RGS20	10	3.1479e-02	1.2507e-01	0.827262	5
SPACA1	10	3.1485e-02	1.2509e-01	0.827262	7
RBM28	10	3.1498e-02	1.2514e-01	0.827320	3
ZNF804A	10	3.1524e-02	1.2523e-01	0.827669	7
LRRC32	10	3.1539e-02	1.2527e-01	0.827669	7
STEAP2	10	3.1590e-02	1.2547e-01	0.828660	6
SYPL1	10	3.1613e-02	1.2555e-01	0.828660	7
TNMD	10	3.1613e-02	1.2555e-01	0.828660	7
SMAD7	10	3.1654e-02	1.2568e-01	0.828713	6
ZNF33B	10	3.1656e-02	1.2569e-01	0.828713	6
ABHD12B	9	3.1675e-02	1.1926e-01	0.823556	6
EIF2A	9	3.1675e-02	1.1926e-01	0.823556	5
ODF2	10	3.1684e-02	1.2579e-01	0.828942	6
ATP6V0E1	9	3.1715e-02	1.1938e-01	0.823556	6
PYCR1	10	3.1725e-02	1.2593e-01	0.829182	4
SDCCAG8	10	3.1737e-02	1.2597e-01	0.829182	5
BEX4	10	3.1791e-02	1.2617e-01	0.830250	4
MOCOS	10	3.1880e-02	1.2646e-01	0.830804	6
PDP2	10	3.1880e-02	1.2646e-01	0.830804	5
TMEM117	10	3.1904e-02	1.2654e-01	0.830804	5
NAGPA	9	3.1908e-02	1.1995e-01	0.823712	5
DYSF	10	3.1931e-02	1.2663e-01	0.830804	7
GZF1	9	3.1933e-02	1.2003e-01	0.823712	6
AP1B1	10	3.1950e-02	1.2669e-01	0.830804	5
GCSAM	10	3.1952e-02	1.2669e-01	0.830804	7
ZNF285	10	3.1995e-02	1.2686e-01	0.830804	7
TMIE	10	3.2038e-02	1.2700e-01	0.830804	4
EFNA5	10	3.2115e-02	1.2724e-01	0.830804	5
STK3	10	3.2140e-02	1.2732e-01	0.830804	5
PCDHAC2	10	3.2182e-02	1.2745e-01	0.830804	5
BPGM	10	3.2192e-02	1.2748e-01	0.830804	4
NELFE	10	3.2193e-02	1.2748e-01	0.830804	6
IL11	10	3.2193e-02	1.2748e-01	0.830804	6
UBE2NL	10	3.2193e-02	1.2748e-01	0.830804	6
AGBL3	10	3.2215e-02	1.2755e-01	0.830804	4
ZCCHC11	10	3.2287e-02	1.2778e-01	0.830804	6
CCDC73	10	3.2288e-02	1.2778e-01	0.830804	7
SPATC1L	9	3.2291e-02	1.2106e-01	0.824514	5
ASF1A	10	3.2301e-02	1.2782e-01	0.830804	7
NR1H2	10	3.2385e-02	1.2810e-01	0.830804	4
OPALIN	10	3.2385e-02	1.2810e-01	0.830804	4
TMEM129	10	3.2385e-02	1.2810e-01	0.830804	6
TOR1B	10	3.2385e-02	1.2810e-01	0.830804	5
TDP1	10	3.2385e-02	1.2810e-01	0.830804	2
PCDH7	10	3.2385e-02	1.2810e-01	0.830804	3
SLC39A10	10	3.2385e-02	1.2810e-01	0.830804	4
MSR1	10	3.2385e-02	1.2810e-01	0.830804	4
CDX2	10	3.2385e-02	1.2810e-01	0.830804	2
APOBEC3H	10	3.2385e-02	1.2810e-01	0.830804	3
EPOR	10	3.2385e-02	1.2810e-01	0.830804	1
MED25	10	3.2385e-02	1.2810e-01	0.830804	5
KALRN	10	3.2385e-02	1.2810e-01	0.830804	4
ACCSL	10	3.2398e-02	1.2814e-01	0.830804	4
MTMR12	10	3.2401e-02	1.2815e-01	0.830804	4
ZFYVE19	10	3.2403e-02	1.2816e-01	0.830804	5
VEPH1	10	3.2408e-02	1.2817e-01	0.830804	7
FAM159B	10	3.2430e-02	1.2825e-01	0.830804	6
DAPK2	10	3.2433e-02	1.2825e-01	0.830804	5
USP13	10	3.2448e-02	1.2830e-01	0.830804	5
SLC5A8	9	3.2452e-02	1.2152e-01	0.824705	4
SP140L	10	3.2455e-02	1.2832e-01	0.830804	7
ZNF544	10	3.2479e-02	1.2841e-01	0.830804	7
HIVEP1	10	3.2492e-02	1.2844e-01	0.830804	5
CRLF3	10	3.2517e-02	1.2854e-01	0.830804	7
CHST3	10	3.2541e-02	1.2861e-01	0.830804	7
GLB1L	10	3.2541e-02	1.2861e-01	0.830804	7
RPL10L	10	3.2541e-02	1.2861e-01	0.830804	5
PRLR	10	3.2563e-02	1.2868e-01	0.830804	7
C1orf186	10	3.2564e-02	1.2869e-01	0.830804	5
TLX3	10	3.2566e-02	1.2869e-01	0.830804	7
RIPPLY2	9	3.2570e-02	1.2188e-01	0.824705	5
NLGN3	9	3.2630e-02	1.2206e-01	0.824705	5
GABRB2	10	3.2649e-02	1.2895e-01	0.830804	6
AWAT2	10	3.2660e-02	1.2898e-01	0.830804	5
ATF1	10	3.2667e-02	1.2900e-01	0.830804	7
TIGD4	10	3.2678e-02	1.2903e-01	0.830804	5
PIGA	10	3.2678e-02	1.2903e-01	0.830804	5
sgKRTAP3-2_6	1	3.2689e-02	3.2620e-02	0.766756	1
IBSP	10	3.2691e-02	1.2908e-01	0.830804	5
WDR31	10	3.2707e-02	1.2913e-01	0.830804	4
POMT2	10	3.2712e-02	1.2914e-01	0.830804	7
KCNMB4	10	3.2751e-02	1.2927e-01	0.830804	6
DNAI1	10	3.2752e-02	1.2927e-01	0.830804	5
sgKRTAP6-2_5	1	3.2761e-02	3.2703e-02	0.766756	1
PCYT1B	10	3.2762e-02	1.2931e-01	0.830804	7
PTPN18	10	3.2767e-02	1.2933e-01	0.830804	5
REXO4	10	3.2786e-02	1.2938e-01	0.830804	5
SIPA1L3	10	3.2789e-02	1.2939e-01	0.830804	6
MAP3K10	10	3.2807e-02	1.2945e-01	0.830804	7
HSD17B3	10	3.2820e-02	1.2950e-01	0.830804	7
TWF2	10	3.2832e-02	1.2953e-01	0.830804	6
WNT6	10	3.2848e-02	1.2959e-01	0.830804	6
BAG3	9	3.2860e-02	1.2273e-01	0.824705	6
IFNL2	10	3.2864e-02	1.2964e-01	0.830804	4
CHPF	10	3.2866e-02	1.2965e-01	0.830804	7
ANKRD1	10	3.2903e-02	1.2976e-01	0.830804	5
ALPK1	10	3.2944e-02	1.2989e-01	0.830804	7
CAMKK1	10	3.2978e-02	1.3001e-01	0.830804	4
HYAL2	10	3.2984e-02	1.3002e-01	0.830804	5
MYO3B	10	3.2990e-02	1.3004e-01	0.830804	5
PELI2	10	3.2992e-02	1.3005e-01	0.830804	4
HMGN1	10	3.3014e-02	1.3013e-01	0.830804	5
EID2	10	3.3024e-02	1.3016e-01	0.830804	7
SPINT1	10	3.3032e-02	1.3019e-01	0.830804	3
EML1	10	3.3054e-02	1.3026e-01	0.830805	7
LYPLAL1	10	3.3057e-02	1.3027e-01	0.830805	6
ALS2CR11	10	3.3075e-02	1.3033e-01	0.830908	7
ACAP2	9	3.3108e-02	1.2347e-01	0.824705	5
IKBKE	10	3.3113e-02	1.3045e-01	0.831409	6
P4HTM	10	3.3153e-02	1.3058e-01	0.831595	6
VOPP1	10	3.3160e-02	1.3061e-01	0.831595	5
RNF213	10	3.3174e-02	1.3065e-01	0.831627	4
NYX	10	3.3281e-02	1.3101e-01	0.833623	5
GAPT	10	3.3310e-02	1.3110e-01	0.833689	6
CCDC77	10	3.3320e-02	1.3113e-01	0.833689	5
CHIC1	10	3.3340e-02	1.3120e-01	0.833746	6
HIST1H2BJ	10	3.3378e-02	1.3132e-01	0.834260	5
NEU3	10	3.3414e-02	1.3144e-01	0.834734	3
PIN4	9	3.3447e-02	1.2444e-01	0.826190	5
EFHD2	10	3.3448e-02	1.3155e-01	0.835169	3
CLDND2	10	3.3521e-02	1.3178e-01	0.835331	4
ICK	10	3.3549e-02	1.3188e-01	0.835331	6
CLGN	10	3.3572e-02	1.3196e-01	0.835331	5
ENOSF1	10	3.3595e-02	1.3203e-01	0.835331	3
ADAMTS13	10	3.3596e-02	1.3203e-01	0.835331	5
LYZL2	9	3.3640e-02	1.2501e-01	0.827262	3
DDB2	10	3.3651e-02	1.3221e-01	0.835331	3
AGAP1	10	3.3651e-02	1.3221e-01	0.835331	5
BCL2L12	10	3.3651e-02	1.3221e-01	0.835331	3
GNAS	10	3.3651e-02	1.3221e-01	0.835331	2
OTP	10	3.3651e-02	1.3221e-01	0.835331	5
PYY	10	3.3651e-02	1.3221e-01	0.835331	4
KIAA0196	10	3.3651e-02	1.3221e-01	0.835331	3
KLRD1	10	3.3651e-02	1.3221e-01	0.835331	6
RAB5A	10	3.3688e-02	1.3233e-01	0.835519	7
