group_id	items_in_group	lo_value	p	FDR	goodsgrna
CLCN4	10	7.5675e-02	2.3559e-01	1.000000	4
TCTEX1D4	10	7.5688e-02	2.3561e-01	1.000000	4
INSRR	10	7.5713e-02	2.3566e-01	1.000000	6
PIN1	10	7.5859e-02	2.3602e-01	1.000000	6
FAM193A	10	7.6076e-02	2.3652e-01	1.000000	6
HOXD9	10	7.6099e-02	2.3659e-01	1.000000	3
STK32A	10	7.6125e-02	2.3665e-01	1.000000	2
AGXT	10	7.6159e-02	2.3675e-01	1.000000	4
PPP1R18	10	7.6209e-02	2.3687e-01	1.000000	5
C8orf34	10	7.6212e-02	2.3687e-01	1.000000	4
GRAMD1A	10	7.6252e-02	2.3696e-01	1.000000	3
LRRC41	10	7.6305e-02	2.3709e-01	1.000000	5
ZBTB7B	10	7.6408e-02	2.3733e-01	1.000000	4
KIAA1045	10	7.6429e-02	2.3738e-01	1.000000	6
ZNF354C	10	7.6460e-02	2.3745e-01	1.000000	4
IGFLR1	10	7.6514e-02	2.3759e-01	1.000000	6
SIMC1	10	7.6537e-02	2.3764e-01	1.000000	2
C22orf29	10	7.6552e-02	2.3768e-01	1.000000	5
GNE	10	7.6649e-02	2.3792e-01	1.000000	6
FAM171A2	10	7.6729e-02	2.3809e-01	1.000000	6
sgKRTAP2-2_3	1	7.6766e-02	7.6830e-02	0.511203	1
sgKRTAP2-1_3	1	7.6766e-02	7.6830e-02	0.511203	1
C19orf54	10	7.6871e-02	2.3844e-01	1.000000	4
HIST1H2AK	10	7.6894e-02	2.3849e-01	1.000000	5
sgKRTAP4-6_9	1	7.6918e-02	7.6987e-02	0.511905	1
FADS1	10	7.6974e-02	2.3867e-01	1.000000	3
sgNKX2-2_3	1	7.7271e-02	7.7344e-02	0.513410	1
NDUFAF6	10	7.7275e-02	2.3938e-01	1.000000	5
ZPBP	10	7.7282e-02	2.3940e-01	1.000000	4
CNPY3	10	7.7286e-02	2.3940e-01	1.000000	6
ZHX3	10	7.7345e-02	2.3955e-01	1.000000	4
C1orf177	10	7.7373e-02	2.3960e-01	1.000000	4
NBL1	10	7.7437e-02	2.3977e-01	1.000000	3
SNTG1	10	7.7491e-02	2.3988e-01	1.000000	6
COL8A2	10	7.7559e-02	2.4004e-01	1.000000	6
PKNOX1	10	7.7705e-02	2.4038e-01	1.000000	6
RERE	10	7.7708e-02	2.4039e-01	1.000000	6
CGN	10	7.7754e-02	2.4048e-01	1.000000	6
sgMEF2BNB-MEF2B_10	1	7.7794e-02	7.7886e-02	0.516134	1
FAM60A	10	7.7811e-02	2.4061e-01	1.000000	6
RBM7	10	7.7859e-02	2.4072e-01	1.000000	6
DLAT	10	7.7891e-02	2.4080e-01	1.000000	6
SGK223	10	7.7903e-02	2.4083e-01	1.000000	4
ADAMTS10	10	7.7925e-02	2.4088e-01	1.000000	6
GATA1	10	7.7966e-02	2.4098e-01	1.000000	6
S100PBP	10	7.7988e-02	2.4104e-01	1.000000	6
CDC42EP2	10	7.8017e-02	2.4112e-01	1.000000	6
SERHL2	10	7.8098e-02	2.4132e-01	1.000000	5
CDH16	10	7.8120e-02	2.4137e-01	1.000000	6
YBX2	10	7.8208e-02	2.4157e-01	1.000000	5
sgPTGES3L-AARSD1_8	1	7.8219e-02	7.8314e-02	0.517928	1
FUT7	10	7.8327e-02	2.4187e-01	1.000000	6
TP53BP1	10	7.8334e-02	2.4189e-01	1.000000	5
MZT2A	10	7.8481e-02	2.4222e-01	1.000000	4
LRRC43	10	7.8504e-02	2.4227e-01	1.000000	5
C12orf68	10	7.8505e-02	2.4227e-01	1.000000	6
RANGRF	10	7.8528e-02	2.4233e-01	1.000000	6
NLGN2	10	7.8558e-02	2.4240e-01	1.000000	4
FAM83E	10	7.8738e-02	2.4282e-01	1.000000	5
LAGE3	9	7.8794e-02	2.3546e-01	1.000000	5
TMCO1	10	7.8797e-02	2.4296e-01	1.000000	6
TOM1L2	10	7.8828e-02	2.4303e-01	1.000000	4
sgKRTAP10-12_1	1	7.8830e-02	7.8917e-02	0.519588	1
TBC1D8	10	7.8834e-02	2.4305e-01	1.000000	6
OXCT2	10	7.8858e-02	2.4311e-01	1.000000	4
sgKRTAP2-1_2	1	7.8871e-02	7.8962e-02	0.519588	1
sgKRTAP2-2_2	1	7.8871e-02	7.8962e-02	0.519588	1
OMP	10	7.8950e-02	2.4330e-01	1.000000	6
PRAMEF18	10	7.8967e-02	2.4334e-01	1.000000	4
FZR1	10	7.9036e-02	2.4351e-01	1.000000	4
NOTCH2	10	7.9055e-02	2.4355e-01	1.000000	5
MAPK1IP1L	10	7.9089e-02	2.4363e-01	1.000000	4
HIST3H2A	10	7.9131e-02	2.4372e-01	1.000000	2
GPR61	10	7.9175e-02	2.4381e-01	1.000000	6
PCGF2	10	7.9187e-02	2.4384e-01	1.000000	6
CD22	10	7.9192e-02	2.4385e-01	1.000000	6
RHOF	10	7.9372e-02	2.4426e-01	1.000000	6
BPIFB3	10	7.9388e-02	2.4430e-01	1.000000	5
SRSF12	10	7.9453e-02	2.4446e-01	1.000000	6
GDE1	10	7.9456e-02	2.4446e-01	1.000000	4
TMEM145	10	7.9487e-02	2.4453e-01	1.000000	5
EZH1	10	7.9656e-02	2.4494e-01	1.000000	5
USP17L2	10	7.9676e-02	2.4498e-01	1.000000	3
HECTD3	10	7.9709e-02	2.4506e-01	1.000000	6
sgKRTAP19-3_3	1	7.9731e-02	7.9829e-02	0.524420	1
PTGFRN	10	7.9849e-02	2.4540e-01	1.000000	6
XPO7	10	7.9936e-02	2.4560e-01	1.000000	4
NQO1	10	7.9952e-02	2.4563e-01	1.000000	4
CCDC6	10	7.9965e-02	2.4566e-01	1.000000	6
CCSER2	10	8.0157e-02	2.4610e-01	1.000000	3
MRPL27	10	8.0233e-02	2.4627e-01	1.000000	5
PM20D2	10	8.0274e-02	2.4636e-01	1.000000	6
IQSEC2	10	8.0279e-02	2.4637e-01	1.000000	5
SMEK2	10	8.0298e-02	2.4642e-01	1.000000	5
DNAH10	10	8.0356e-02	2.4656e-01	1.000000	5
SOS2	10	8.0397e-02	2.4666e-01	1.000000	6
sgFAM47E-STBD1_9	1	8.0416e-02	8.0509e-02	0.527474	1
STK3	10	8.0453e-02	2.4678e-01	1.000000	5
PKP2	10	8.0456e-02	2.4678e-01	1.000000	6
ROCK2	10	8.0466e-02	2.4680e-01	1.000000	5
FTL	10	8.0568e-02	2.4704e-01	1.000000	5
MS4A15	10	8.0630e-02	2.4717e-01	1.000000	4
TNKS	10	8.0699e-02	2.4731e-01	1.000000	5
TMEM131	10	8.0722e-02	2.4737e-01	1.000000	5
ECHS1	10	8.0772e-02	2.4748e-01	1.000000	3
WDR62	10	8.0794e-02	2.4754e-01	1.000000	5
XRRA1	10	8.0801e-02	2.4755e-01	1.000000	6
sgKRTAP19-3_4	1	8.0836e-02	8.0916e-02	0.529088	1
CELF2	10	8.0931e-02	2.4786e-01	1.000000	6
SEMA6B	10	8.0972e-02	2.4795e-01	1.000000	6
sgKRTAP5-3_7	1	8.1052e-02	8.1111e-02	0.529660	1
HYKK	10	8.1060e-02	2.4815e-01	1.000000	6
OTOP1	10	8.1066e-02	2.4817e-01	1.000000	6
SPRR2D	10	8.1128e-02	2.4831e-01	1.000000	6
PIWIL3	10	8.1171e-02	2.4842e-01	1.000000	4
BRD2	10	8.1189e-02	2.4846e-01	1.000000	6
RAET1G	10	8.1234e-02	2.4855e-01	1.000000	5
ALKBH6	10	8.1307e-02	2.4872e-01	1.000000	5
MYH4	10	8.1335e-02	2.4880e-01	1.000000	4
DDX53	10	8.1336e-02	2.4880e-01	1.000000	1
UBA5	10	8.1378e-02	2.4891e-01	1.000000	6
DAZAP1	10	8.1484e-02	2.4915e-01	1.000000	6
ZNF513	10	8.1540e-02	2.4926e-01	1.000000	5
sgRPL17-C18orf32_2	1	8.1552e-02	8.1622e-02	0.532465	1
TRPC1	10	8.1643e-02	2.4950e-01	1.000000	1
ITGA3	10	8.1655e-02	2.4953e-01	1.000000	6
CRABP1	10	8.1667e-02	2.4956e-01	1.000000	5
CAPNS2	10	8.1684e-02	2.4962e-01	1.000000	5
AP3B2	10	8.1691e-02	2.4963e-01	1.000000	6
KRT84	10	8.1750e-02	2.4977e-01	1.000000	6
SLC30A2	10	8.1851e-02	2.4999e-01	1.000000	6
PLEKHG2	10	8.1857e-02	2.5001e-01	1.000000	5
PNPLA6	10	8.2052e-02	2.5046e-01	1.000000	2
HIRA	10	8.2256e-02	2.5097e-01	1.000000	6
NPM2	10	8.2272e-02	2.5100e-01	1.000000	6
NPBWR1	10	8.2278e-02	2.5101e-01	1.000000	6
DCLRE1C	10	8.2575e-02	2.5168e-01	1.000000	4
ACBD3	10	8.2689e-02	2.5193e-01	1.000000	4
RPRD1A	10	8.2694e-02	2.5194e-01	1.000000	6
RPL39L	5	8.2717e-02	1.9927e-01	0.972851	3
CAMTA2	10	8.2738e-02	2.5204e-01	1.000000	4
HNRNPCL1	10	8.2972e-02	2.5258e-01	1.000000	5
GBE1	10	8.2986e-02	2.5261e-01	1.000000	6
CRCT1	10	8.3024e-02	2.5270e-01	1.000000	3
sgATP5J2-PTCD1_3	1	8.3050e-02	8.3082e-02	0.538770	1
LRRC16B	10	8.3068e-02	2.5280e-01	1.000000	5
MAPK7	10	8.3163e-02	2.5303e-01	1.000000	4
CD63	10	8.3233e-02	2.5320e-01	1.000000	5
PLEKHG6	10	8.3368e-02	2.5351e-01	1.000000	5
FKBP1A	10	8.3441e-02	2.5367e-01	1.000000	6
RASIP1	10	8.3455e-02	2.5371e-01	1.000000	5
BCOR	10	8.3525e-02	2.5386e-01	1.000000	6
PRAMEF11	10	8.3569e-02	2.5395e-01	1.000000	4
CLCA1	10	8.3621e-02	2.5407e-01	1.000000	6
UPK3B	10	8.3637e-02	2.5411e-01	1.000000	2
PSMD9	10	8.3721e-02	2.5428e-01	1.000000	5
NRBF2	10	8.3782e-02	2.5441e-01	1.000000	4
TTLL12	10	8.3790e-02	2.5443e-01	1.000000	2
SLC12A1	10	8.3832e-02	2.5454e-01	1.000000	6
NISCH	10	8.3841e-02	2.5456e-01	1.000000	3
CCL21	10	8.3886e-02	2.5466e-01	1.000000	6
ARFGEF2	10	8.3922e-02	2.5475e-01	1.000000	6
CHRNB1	10	8.3952e-02	2.5480e-01	1.000000	6
NLRX1	10	8.3964e-02	2.5484e-01	1.000000	3
DNAJC14	10	8.3995e-02	2.5490e-01	1.000000	5
GOLGA8B	10	8.4037e-02	2.5499e-01	1.000000	6
NDUFA5	10	8.4076e-02	2.5509e-01	1.000000	5
IRX6	10	8.4097e-02	2.5514e-01	1.000000	4
TRABD	10	8.4163e-02	2.5528e-01	1.000000	6
ZDHHC24	10	8.4217e-02	2.5541e-01	1.000000	6
USP19	10	8.4258e-02	2.5553e-01	1.000000	5
ACD	10	8.4338e-02	2.5571e-01	1.000000	5
ZBTB45	10	8.4488e-02	2.5605e-01	1.000000	6
VASN	10	8.4489e-02	2.5605e-01	1.000000	6
sgZNF816-ZNF321P_8	1	8.4511e-02	8.4516e-02	0.545098	1
LRRC47	10	8.4586e-02	2.5628e-01	1.000000	6
PTPRH	10	8.4628e-02	2.5637e-01	1.000000	6
ZBTB4	10	8.4650e-02	2.5642e-01	1.000000	5
HMGA1	10	8.4658e-02	2.5643e-01	1.000000	6
RNF111	10	8.4683e-02	2.5649e-01	1.000000	5
BIRC6	10	8.4719e-02	2.5658e-01	1.000000	6
LMAN2L	10	8.4749e-02	2.5666e-01	1.000000	6
OBSL1	10	8.4818e-02	2.5682e-01	1.000000	5
LMX1B	10	8.4830e-02	2.5684e-01	1.000000	4
IDH3B	10	8.4852e-02	2.5689e-01	1.000000	6
CDKN2B	10	8.4858e-02	2.5691e-01	1.000000	6
NELFE	10	8.4925e-02	2.5706e-01	1.000000	6
FAM89B	10	8.4963e-02	2.5714e-01	1.000000	5
VWA7	10	8.4965e-02	2.5714e-01	1.000000	4
ZNF696	10	8.5011e-02	2.5725e-01	1.000000	5
CALCOCO2	10	8.5028e-02	2.5729e-01	1.000000	6
KIF3C	9	8.5033e-02	2.4776e-01	1.000000	5
PROSER1	10	8.5065e-02	2.5736e-01	1.000000	6
SEC61B	10	8.5180e-02	2.5762e-01	1.000000	6
sgKRTAP4-2_1	1	8.5191e-02	8.5192e-02	0.548297	1
TSR3	10	8.5229e-02	2.5774e-01	1.000000	6
FAM102B	10	8.5296e-02	2.5788e-01	1.000000	6
UBE2V1	10	8.5303e-02	2.5790e-01	1.000000	5
PRKCA	10	8.5478e-02	2.5831e-01	1.000000	6
KRTCAP3	10	8.5526e-02	2.5842e-01	1.000000	4
sgRBM14-RBM4_4	1	8.5653e-02	8.5652e-02	0.550112	1
sgPMF1-BGLAP_4	1	8.5702e-02	8.5700e-02	0.550112	1
TRIM21	10	8.5730e-02	2.5886e-01	1.000000	3
MTIF3	10	8.5833e-02	2.5909e-01	1.000000	5
IPMK	10	8.5948e-02	2.5936e-01	1.000000	6
PHKG2	10	8.5952e-02	2.5936e-01	1.000000	5
POM121L12	10	8.5959e-02	2.5938e-01	1.000000	5
TEX33	10	8.6028e-02	2.5950e-01	1.000000	6
TSPYL2	10	8.6035e-02	2.5952e-01	1.000000	5
RHOQ	10	8.6083e-02	2.5963e-01	1.000000	6
MYH15	10	8.6138e-02	2.5975e-01	1.000000	4
LGALS7	10	8.6254e-02	2.6001e-01	1.000000	5
UNC119B	10	8.6310e-02	2.6014e-01	1.000000	6
PLK5	10	8.6338e-02	2.6021e-01	1.000000	5
ZNF706	10	8.6348e-02	2.6024e-01	1.000000	5
FUT10	10	8.6377e-02	2.6029e-01	1.000000	6
CEP44	10	8.6398e-02	2.6035e-01	1.000000	5
CCDC125	10	8.6515e-02	2.6061e-01	1.000000	6
NUTM1	10	8.6559e-02	2.6071e-01	1.000000	3
ZNF341	10	8.6563e-02	2.6072e-01	1.000000	5
CHRAC1	10	8.6642e-02	2.6092e-01	1.000000	4
VPS37B	10	8.6800e-02	2.6129e-01	1.000000	3
FUT11	10	8.6836e-02	2.6137e-01	1.000000	5
ABCA3	10	8.6902e-02	2.6153e-01	1.000000	5
ZNF492	10	8.6902e-02	2.6153e-01	1.000000	4
PRG4	10	8.6921e-02	2.6157e-01	1.000000	6
TWF1	10	8.6970e-02	2.6168e-01	1.000000	5
TCERG1	10	8.7008e-02	2.6176e-01	1.000000	5
MTSS1	10	8.7105e-02	2.6199e-01	1.000000	5
SH3PXD2A	10	8.7138e-02	2.6206e-01	1.000000	6
C16orf89	10	8.7163e-02	2.6211e-01	1.000000	5
FERMT3	10	8.7183e-02	2.6216e-01	1.000000	6
SRSF9	10	8.7227e-02	2.6227e-01	1.000000	6
sgKRTAP10-2_10	1	8.7280e-02	8.7283e-02	0.558654	1
GTF2IRD2B	10	8.7545e-02	2.6301e-01	1.000000	6
GTF2IRD2	10	8.7545e-02	2.6301e-01	1.000000	6
PHGDH	10	8.7550e-02	2.6302e-01	1.000000	5
JOSD1	10	8.7554e-02	2.6303e-01	1.000000	6
MLLT6	10	8.7585e-02	2.6311e-01	1.000000	5
TCTE3	10	8.7610e-02	2.6318e-01	1.000000	6
SYPL2	10	8.7827e-02	2.6366e-01	1.000000	6
SPATS2	10	8.7881e-02	2.6380e-01	1.000000	5
sgKRTAP10-8_10	1	8.7894e-02	8.7890e-02	0.561807	1
GJD3	10	8.7895e-02	2.6383e-01	1.000000	6
COLQ	10	8.8043e-02	2.6416e-01	1.000000	5
GALNT9	10	8.8225e-02	2.6460e-01	1.000000	4
RPL36A	9	8.8228e-02	2.5414e-01	1.000000	5
AJUBA	10	8.8237e-02	2.6462e-01	1.000000	6
HELZ	10	8.8276e-02	2.6471e-01	1.000000	3
MSL2	10	8.8302e-02	2.6476e-01	1.000000	4
INTS6	10	8.8318e-02	2.6479e-01	1.000000	6
TM9SF4	10	8.8412e-02	2.6500e-01	1.000000	5
WDR53	10	8.8488e-02	2.6518e-01	1.000000	5
IFITM1	10	8.8533e-02	2.6528e-01	1.000000	5
SOGA1	10	8.8542e-02	2.6529e-01	1.000000	6
AS3MT	10	8.8600e-02	2.6543e-01	1.000000	5
TPRX1	10	8.8648e-02	2.6555e-01	1.000000	6
PPP2R5B	10	8.8661e-02	2.6557e-01	1.000000	6
QTRTD1	10	8.8692e-02	2.6563e-01	1.000000	6
PIAS4	10	8.8700e-02	2.6566e-01	1.000000	2
sgPTGES3L-AARSD1_7	1	8.8703e-02	8.8705e-02	0.565359	1
DMTN	10	8.8747e-02	2.6576e-01	1.000000	5
OLIG3	10	8.8773e-02	2.6583e-01	1.000000	6
NAP1L5	10	8.8783e-02	2.6585e-01	1.000000	3
SAT2	10	8.8789e-02	2.6586e-01	1.000000	5
ZNF747	10	8.8807e-02	2.6590e-01	1.000000	4
ADRB3	10	8.8865e-02	2.6604e-01	1.000000	6
YPEL1	10	8.8886e-02	2.6609e-01	1.000000	6
BTBD18	10	8.8921e-02	2.6616e-01	1.000000	5
GTPBP3	10	8.9061e-02	2.6647e-01	1.000000	6
TGFB1I1	10	8.9067e-02	2.6648e-01	1.000000	4
PLEKHO2	10	8.9086e-02	2.6652e-01	1.000000	4
ACAN	10	8.9089e-02	2.6652e-01	1.000000	5
EPHA2	10	8.9119e-02	2.6660e-01	1.000000	5
ZFP91	10	8.9255e-02	2.6692e-01	1.000000	6
EDC3	10	8.9324e-02	2.6707e-01	1.000000	6
ARIH2OS	10	8.9368e-02	2.6718e-01	1.000000	6
CFP	10	8.9427e-02	2.6732e-01	1.000000	4
AGPAT6	10	8.9550e-02	2.6761e-01	1.000000	6
COMMD8	10	8.9594e-02	2.6771e-01	1.000000	5
FASLG	10	8.9597e-02	2.6771e-01	1.000000	5
ANG	10	8.9699e-02	2.6793e-01	1.000000	4
MAGEA9	10	8.9824e-02	2.6822e-01	1.000000	6
MAGEA9B	10	8.9824e-02	2.6822e-01	1.000000	6
ADAMTS4	10	8.9865e-02	2.6831e-01	1.000000	4
PAGR1	10	8.9877e-02	2.6833e-01	1.000000	6
ALG3	10	8.9981e-02	2.6858e-01	1.000000	5
CALM3	10	9.0003e-02	2.6862e-01	1.000000	4
ATG2A	10	9.0087e-02	2.6883e-01	1.000000	5
TBXA2R	10	9.0206e-02	2.6908e-01	1.000000	3
STARD3	10	9.0215e-02	2.6910e-01	1.000000	4
PLA2G15	10	9.0224e-02	2.6911e-01	1.000000	6
PTGIR	10	9.0277e-02	2.6923e-01	1.000000	5
FAM71E1	10	9.0304e-02	2.6930e-01	1.000000	3
PRL	10	9.0359e-02	2.6941e-01	1.000000	1
KIAA0907	10	9.0363e-02	2.6942e-01	1.000000	6
GPANK1	10	9.0415e-02	2.6954e-01	1.000000	5
ANP32A	10	9.0440e-02	2.6960e-01	1.000000	4
sgKRTAP9-7_8	1	9.0447e-02	9.0473e-02	0.573026	1
LINGO4	10	9.0510e-02	2.6978e-01	1.000000	5
PRUNE	10	9.0527e-02	2.6983e-01	1.000000	6
MRGPRG	10	9.0641e-02	2.7008e-01	1.000000	6
WDR13	10	9.0679e-02	2.7018e-01	1.000000	6
MED6	10	9.0716e-02	2.7028e-01	1.000000	3
PLTP	10	9.0765e-02	2.7038e-01	1.000000	5
MTERFD1	10	9.0840e-02	2.7055e-01	1.000000	5
ARID2	10	9.0891e-02	2.7066e-01	1.000000	5
KDM4B	10	9.0958e-02	2.7082e-01	1.000000	6
POTED	10	9.0967e-02	2.7084e-01	1.000000	2
BRPF3	10	9.1060e-02	2.7106e-01	1.000000	6
PRKAG3	10	9.1181e-02	2.7135e-01	1.000000	6
NOLC1	10	9.1193e-02	2.7137e-01	1.000000	6
sgKRTAP21-1_10	1	9.1237e-02	9.1280e-02	0.576729	1
PEAR1	10	9.1262e-02	2.7154e-01	1.000000	5
NGLY1	10	9.1289e-02	2.7160e-01	1.000000	6
C16orf70	10	9.1322e-02	2.7169e-01	1.000000	2
sgISY1-RAB43_8	1	9.1323e-02	9.1364e-02	0.577072	1
PYGB	10	9.1326e-02	2.7170e-01	1.000000	4
SIGIRR	10	9.1493e-02	2.7209e-01	1.000000	6
LRP3	10	9.1494e-02	2.7209e-01	1.000000	5
TRMU	10	9.1499e-02	2.7211e-01	1.000000	6
HEATR5B	10	9.1563e-02	2.7224e-01	1.000000	6
SLC29A2	10	9.1574e-02	2.7226e-01	1.000000	5
STRA13	10	9.1810e-02	2.7281e-01	1.000000	5
GAS2L2	10	9.1812e-02	2.7281e-01	1.000000	6
WDR37	10	9.1880e-02	2.7297e-01	1.000000	5
PRDM15	10	9.1962e-02	2.7316e-01	1.000000	6
LCE3A	10	9.1964e-02	2.7316e-01	1.000000	5
METTL5	10	9.2010e-02	2.7328e-01	1.000000	6
RESP18	10	9.2061e-02	2.7338e-01	1.000000	6
GOT2	10	9.2074e-02	2.7341e-01	1.000000	6
CAPN9	10	9.2083e-02	2.7343e-01	1.000000	4
MBLAC1	10	9.2227e-02	2.7375e-01	1.000000	6
PAK6	10	9.2238e-02	2.7378e-01	1.000000	5
HOXD10	10	9.2336e-02	2.7399e-01	1.000000	4
ZNF697	10	9.2410e-02	2.7416e-01	1.000000	5
MOCOS	10	9.2439e-02	2.7423e-01	1.000000	6
MCMDC2	10	9.2481e-02	2.7434e-01	1.000000	5
TM6SF2	10	9.2503e-02	2.7438e-01	1.000000	5
ZNF408	10	9.2617e-02	2.7464e-01	1.000000	5
TRIM3	10	9.2639e-02	2.7468e-01	1.000000	5
SLC4A7	10	9.2656e-02	2.7472e-01	1.000000	6
USP31	10	9.2668e-02	2.7474e-01	1.000000	5
sgKRTAP10-5_2	1	9.2757e-02	9.2764e-02	0.583293	1
SHOX2	10	9.2779e-02	2.7499e-01	1.000000	3
ATP6V0A1	10	9.2857e-02	2.7516e-01	1.000000	6
CHCHD4	10	9.2955e-02	2.7539e-01	1.000000	5
KIF5A	10	9.3031e-02	2.7557e-01	1.000000	6
sgTMEM189-UBE2V1_6	1	9.3053e-02	9.3065e-02	0.584400	1
XIRP1	10	9.3127e-02	2.7581e-01	1.000000	5
AAAS	10	9.3146e-02	2.7585e-01	1.000000	4
HELZ2	10	9.3206e-02	2.7598e-01	1.000000	5
PTPRJ	10	9.3230e-02	2.7603e-01	1.000000	6
ST18	10	9.3269e-02	2.7611e-01	1.000000	6
LMTK3	10	9.3287e-02	2.7614e-01	1.000000	4
NCOR1	10	9.3298e-02	2.7617e-01	1.000000	2
PATL1	10	9.3411e-02	2.7642e-01	1.000000	6
CACNA1D	10	9.3456e-02	2.7652e-01	1.000000	6
VAT1L	10	9.3552e-02	2.7674e-01	1.000000	5
RAB7A	10	9.3588e-02	2.7683e-01	1.000000	5
MINA	10	9.3747e-02	2.7718e-01	1.000000	6
CYP4F22	10	9.3753e-02	2.7720e-01	1.000000	3
LRRC10	10	9.3804e-02	2.7730e-01	1.000000	4
GPR88	10	9.3825e-02	2.7736e-01	1.000000	6
ENTPD6	10	9.3854e-02	2.7742e-01	1.000000	3
ADHFE1	10	9.3868e-02	2.7744e-01	1.000000	6
HIST1H2BI	10	9.3880e-02	2.7747e-01	1.000000	3
BIRC7	10	9.3896e-02	2.7750e-01	1.000000	6
C21orf2	10	9.4000e-02	2.7772e-01	1.000000	6
RALY	10	9.4052e-02	2.7783e-01	1.000000	6
BCDIN3D	8	9.4061e-02	2.5879e-01	1.000000	2
MFSD2B	10	9.4149e-02	2.7804e-01	1.000000	6
NELFA	10	9.4184e-02	2.7811e-01	1.000000	5
GLRX3	10	9.4201e-02	2.7815e-01	1.000000	6
ZNF648	10	9.4232e-02	2.7822e-01	1.000000	6
GXYLT1	10	9.4268e-02	2.7831e-01	1.000000	5
BEND4	10	9.4427e-02	2.7867e-01	1.000000	5
SUPT4H1	10	9.4492e-02	2.7883e-01	1.000000	4
TPM1	10	9.4577e-02	2.7900e-01	1.000000	4
SNX15	10	9.4585e-02	2.7902e-01	1.000000	6
CDC42BPG	10	9.4624e-02	2.7911e-01	1.000000	6
TUBB4A	10	9.4645e-02	2.7915e-01	1.000000	5
COQ9	10	9.4663e-02	2.7920e-01	1.000000	6
LUC7L	10	9.4667e-02	2.7921e-01	1.000000	5
SOGA2	10	9.4898e-02	2.7974e-01	1.000000	3
PLAT	10	9.4907e-02	2.7976e-01	1.000000	5
MAMDC4	10	9.4924e-02	2.7979e-01	1.000000	6
EVC2	10	9.5067e-02	2.8012e-01	1.000000	4
sgKRTAP4-11_6	1	9.5084e-02	9.5116e-02	0.593530	1
PLAG1	10	9.5153e-02	2.8029e-01	1.000000	6
AXIN1	10	9.5207e-02	2.8041e-01	1.000000	4
TNRC6A	10	9.5238e-02	2.8049e-01	1.000000	6
TCHP	10	9.5273e-02	2.8057e-01	1.000000	4
DLGAP4	10	9.5277e-02	2.8058e-01	1.000000	6
SMAD4	10	9.5321e-02	2.8067e-01	1.000000	4
WISP3	10	9.5351e-02	2.8074e-01	1.000000	5
MRPS36	7	9.5549e-02	2.4753e-01	1.000000	4
GALT	10	9.5631e-02	2.8139e-01	1.000000	6
SERINC4	10	9.5638e-02	2.8140e-01	1.000000	6
ZIC2	10	9.5673e-02	2.8148e-01	1.000000	5
B3GALT5	10	9.5690e-02	2.8152e-01	1.000000	6
VIL1	10	9.5697e-02	2.8153e-01	1.000000	6
PPP1R1A	10	9.5724e-02	2.8160e-01	1.000000	6
FAM71F1	10	9.5915e-02	2.8203e-01	1.000000	5
ATAD3A	10	9.5926e-02	2.8206e-01	1.000000	3
FZD10	10	9.5959e-02	2.8213e-01	1.000000	6
CXCR4	10	9.6005e-02	2.8223e-01	1.000000	6
TEKT4	10	9.6045e-02	2.8232e-01	1.000000	6
SMR3A	10	9.6052e-02	2.8235e-01	1.000000	5
AFF2	10	9.6179e-02	2.8262e-01	1.000000	5
sgKRTAP3-3_5	1	9.6200e-02	9.6218e-02	0.598888	1
FCRLB	10	9.6215e-02	2.8270e-01	1.000000	4
CLCN6	10	9.6315e-02	2.8291e-01	1.000000	6
UNC5D	10	9.6341e-02	2.8297e-01	1.000000	6
NOXA1	10	9.6361e-02	2.8302e-01	1.000000	5
B3GNT8	10	9.6427e-02	2.8318e-01	1.000000	6
PUS7	10	9.6500e-02	2.8333e-01	1.000000	5
FES	10	9.6506e-02	2.8334e-01	1.000000	6
ZNF652	10	9.6632e-02	2.8364e-01	1.000000	1
MANF	10	9.6684e-02	2.8376e-01	1.000000	6
LYSMD1	10	9.6691e-02	2.8378e-01	1.000000	6
STK19	10	9.6751e-02	2.8391e-01	1.000000	5
SLC39A4	10	9.6790e-02	2.8400e-01	1.000000	6
IKZF1	10	9.6836e-02	2.8411e-01	1.000000	6
C17orf85	10	9.6896e-02	2.8423e-01	1.000000	6
sgATP5J2-PTCD1_5	1	9.6900e-02	9.6944e-02	0.601938	1
sgRBM14-RBM4_7	1	9.6927e-02	9.6968e-02	0.601938	1
GPR161	10	9.6935e-02	2.8431e-01	1.000000	3
OLA1	10	9.6936e-02	2.8431e-01	1.000000	6
TM6SF1	10	9.6956e-02	2.8436e-01	1.000000	6
AMACR	10	9.6962e-02	2.8437e-01	1.000000	6
ZACN	10	9.7060e-02	2.8458e-01	1.000000	5
SWI5	10	9.7095e-02	2.8467e-01	1.000000	6
UBE2Q2	10	9.7121e-02	2.8473e-01	1.000000	6
GPR19	10	9.7227e-02	2.8497e-01	1.000000	6
PLD6	10	9.7347e-02	2.8527e-01	1.000000	6
ASNS	10	9.7428e-02	2.8544e-01	1.000000	5
RIMBP3C	10	9.7518e-02	2.8567e-01	1.000000	4
CPQ	10	9.7546e-02	2.8574e-01	1.000000	6
STK32B	10	9.7691e-02	2.8603e-01	1.000000	4
CADM4	10	9.7739e-02	2.8613e-01	1.000000	6
ITGA2B	10	9.7807e-02	2.8628e-01	1.000000	5
